ImageNumber,ObjectNumber,AreaShape_Area,Intensity_IntegratedIntensity_OrigBlue,Intensity_IntegratedIntensity_OrigRed,Intensity_MeanIntensity_OrigBlue,Intensity_MeanIntensity_OrigRed
1,1,3368,925.549045920372,686.564724707976,0.27480672384809146,0.20384938382065795
1,2,3729,910.423555187881,371.839226199314,0.24414683700399062,0.09971553397675355
1,3,6879,1999.2118106856942,1426.6863128989935,0.2906253540755479,0.2073973416047381
1,4,6652,1242.631407827139,289.8392241713591,0.1868056836781628,0.04357174145690906
1,5,4876,1027.7882658168674,503.62746494077146,0.21078512424464055,0.10328701085741826
1,6,3570,899.8588479682803,594.5529574062675,0.25206130195189924,0.16654144465161555
1,7,6242,1258.141211912036,1387.3294487185776,0.2015605914629984,0.22225720101226812
1,8,3670,977.3843431919813,1512.8941549286246,0.2663172597253355,0.412232739762568
1,9,4186,957.4863013848662,1379.780424889177,0.22873538016838657,0.32961787503324824
1,10,4220,1139.2274838536978,1551.7216077409685,0.2699591193966108,0.3677065421187129
1,11,3736,931.2431617230177,708.5568819865584,0.2492620882556257,0.18965655299426082
1,12,4795,1097.7804217860103,552.4706032881513,0.22894273655599798,0.11521806116541217
1,13,4873,1083.384343624115,1636.4039604887366,0.22232389567496716,0.33581037563897737
1,14,4171,941.8627749234438,826.6313941534609,0.22581222127150416,0.19818542175820208
1,15,4264,1022.2745381519198,1350.5608188472688,0.23974543577671667,0.3167356516996409
1,16,4670,1004.419637709856,1494.7961155585945,0.2150791515438664,0.3200848213187568
1,17,3179,873.4510014653206,653.9176644776016,0.274756527670752,0.20569917095866677
1,18,4272,895.0470855683088,312.84314637538046,0.20951476722104606,0.07323107358974261
1,19,4747,998.4470857530832,274.39608630305156,0.2103322278814163,0.057804104972203826
1,20,4502,973.3098345249891,248.7529484196566,0.21619498767769638,0.05525387570405522
1,21,3732,927.3176698759198,869.0392382740974,0.24847740350372985,0.23286153222778602
1,22,3733,956.7059071138501,893.043160777539,0.2562833932798956,0.2392293492573102
1,23,3849,877.6431656554341,639.1960957809351,0.22801848938826555,0.16606809451310345
1,24,3441,925.2627687901258,975.901986323297,0.26889356837841494,0.28360999311923774
1,25,8219,2064.5961322411895,613.3019781890325,0.2511979720454057,0.07462002411352142
1,26,3329,927.4745337292552,816.2588452715427,0.27860454602861373,0.24519640891304975
1,27,5945,1555.2627894207835,797.7608061460778,0.2616085432162798,0.1341902112945463
1,28,5763,1765.1059310138226,1451.5843522660434,0.3062824797872328,0.2518799847763393
1,29,5031,1185.6627769097686,497.4706019088626,0.2356713927469228,0.09888105782326825
1,30,4881,1251.0470912531018,641.2745277620852,0.25630958640710955,0.13138179220694227
1,31,6017,1953.40789552778,1083.1019897060469,0.3246481461738042,0.1800069785118908
1,32,7560,2190.988295197487,1222.4823863017373,0.28981326656051415,0.16170401935208165
1,33,3800,1104.2078691273928,1425.0470893159509,0.2905810181914191,0.3750123919252502
1,34,3732,1224.1608076319098,1570.1372884623706,0.32801736538904336,0.4207227461046009
1,35,5078,1165.2078786119819,993.443163048476,0.22946196900590426,0.19563670008831743
1,36,4165,1053.831402644515,1083.6666946075857,0.2530207449326567,0.26018408033795576
1,37,3912,993.8941469341516,1001.7412029672414,0.25406292099543754,0.25606881466442777
1,38,6908,1511.823575541377,499.86275860853493,0.21885112558502853,0.07235998242740807
1,39,3067,966.5686507001519,728.5451169777662,0.3151511740137437,0.23754323996666651
1,40,4657,1242.0314073190093,1453.26670531556,0.2667020415114901,0.31206070545749626
1,41,3559,1037.305909767747,913.568650405854,0.29145993530984743,0.25669251205559257
1,42,3829,1130.2314011752605,759.5882548037916,0.295176652174265,0.19837771083932923
1,43,4391,1307.8745426386595,658.7019784338772,0.2978534599495922,0.1500118374934815
1,44,4160,1253.4980728030205,1183.9843438956887,0.30132165211611067,0.2846116211287713
1,45,4089,1013.5333602279425,1075.6117920428514,0.2478682710266428,0.2630500836495112
1,46,4556,1144.6588566228747,896.3764942586422,0.2512420668619128,0.196746377141932
1,47,4556,1195.7059119343758,989.7764968723059,0.26244642491974884,0.21724681669716986
1,48,3667,970.8627707064152,1379.1529736332595,0.2647566868574898,0.3760984384055794
1,49,5688,1552.7843480706215,1418.5921935029328,0.27299302884504595,0.24940087790135948
1,50,4605,1197.0274835154414,1077.9294395074248,0.25994082161030213,0.2340780541818512
1,51,4827,1087.2784603983164,396.96079557575285,0.2252493184997548,0.08223757936104265
1,52,4467,962.2392423450947,402.30589328799397,0.2154106206279594,0.09006176254488336
1,53,3742,1021.3412022516131,1196.3568909913301,0.2729399257754177,0.31971055344503746
