_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-6,C0023465,M1,1,0,DisGeNET,35,Acute monocytic leukemia,,-6,2.8,5.8,30242,633,500,29,5.8,1,196|865|1017|1022|1371|1869|2033|2146|2648|4193|4194|4297|4298|4609|4869|4928|5001|5688|5725|5888|5889|7037|7514|9774|11143|11200|23028|25939|162979,AHR|CBFB|CDK2|CDK7|CPOX|E2F1|EP300|EZH2|KAT2A|MDM2|MDM4|KMT2A|MLLT1|MYC|NPM1|NUP98|ORC5|PSMA7|PTBP1|RAD51|RAD51C|TFRC|XPO1|BCLAF1|KAT7|CHEK2|KDM1A|SAMHD1|ZNF296,-3.4,0
1,-5.9,C4721414,M1,1,0,DisGeNET,35,Mantle cell lymphoma,,-5.9,3.1,6,30242,466,500,24,4.8,0.96,896|1017|1022|1234|1869|1982|2146|3209|4193|4194|4297|4507|4609|4869|5888|7514|8289|8624|10671|11200|23512|27229|51366|79648,CCND3|CDK2|CDK7|CCR5|E2F1|EIF4G2|EZH2|HOXA13|MDM2|MDM4|KMT2A|MTAP|MYC|NPM1|RAD51|XPO1|ARID1A|PSMG1|DCTN6|CHEK2|SUZ12|TUBGCP4|UBR5|MCPH1,-3.4,0
1,-5.8,C0232466,M1,1,0,DisGeNET,35,Feeding difficulties,,-5.8,3.1,5.9,30242,473,500,24,4.8,0.96,2733|2806|4208|4297|4700|4716|4728|5832|5977|6234|6605|7862|8243|8289|9343|9968|11222|23028|51010|54931|57178|79133|79813|91949,GLE1|GOT2|MEF2C|KMT2A|NDUFA6|NDUFB10|NDUFS8|ALDH18A1|DPF2|RPS28|SMARCE1|BRPF1|SMC1A|ARID1A|EFTUD2|MED12|MRPL3|KDM1A|EXOSC3|TRMT10C|ZMIZ1|NDUFAF5|EHMT1|COG7,-3.3,0
1,-5.8,C0555198,M1,1,0,DisGeNET,35,Malignant Glioma,,-5.8,2.6,5.6,30242,724,500,31,6.2,1.1,896|1017|1022|1371|1432|1869|1981|2146|2744|2806|3159|3209|4171|4193|4194|4209|4609|5424|6615|6929|7037|7514|8805|9131|9682|9817|10671|23512|54822|56339|79648,CCND3|CDK2|CDK7|CPOX|MAPK14|E2F1|EIF4G1|EZH2|GLS|GOT2|HMGA1|HOXA13|MCM2|MDM2|MDM4|MEF2D|MYC|POLD1|SNAI1|TCF3|TFRC|XPO1|TRIM24|AIFM1|KDM4A|KEAP1|DCTN6|SUZ12|TRPM7|METTL3|MCPH1,-3.2,0
1,-5.7,C1261502,M1,1,0,DisGeNET,35,Finding of Mean Corpuscular Hemoglobin,,-5.7,2.7,5.6,30242,653,500,29,5.8,1,865|896|2961|4173|4193|4208|4298|5119|5557|5693|6117|7027|7037|9739|10171|11143|23649|28969|51366|51496|64682|80152|81556|83855|84916|90381|91746|157680|644186,CBFB|CCND3|GTF2E2|MCM4|MDM2|MEF2C|MLLT1|CHMP1A|PRIM1|PSMB5|RPA1|TFDP1|TFRC|SETD1A|RCL1|KAT7|POLA2|BZW2|UBR5|CTDSPL2|ANAPC1|CENPT|INTS14|KLF16|UTP4|TICRR|YTHDC1|VPS13B|SYCE3,-3.2,0
1,-5.7,C0026985,M1,1,0,DisGeNET,35,Myelodysplasia,,-5.7,4.7,6.4,30242,181,500,14,2.8,0.74,1432|1662|1736|1869|2146|3159|4297|4869|4928|5888|5889|7037|9837|114803,MAPK14|DDX10|DKC1|E2F1|EZH2|HMGA1|KMT2A|NPM1|NUP98|RAD51|RAD51C|TFRC|GINS1|MYSM1,-3.2,0
1,-5.6,C0346153,M1,1,0,DisGeNET,35,"Breast Cancer, Familial",,-5.6,4.6,6.4,30242,183,500,14,2.8,0.74,1062|2033|3159|4193|4194|4297|4609|5888|5889|11200|26574|56946|63967|79648,CENPE|EP300|HMGA1|MDM2|MDM4|KMT2A|MYC|RAD51|RAD51C|CHEK2|AATF|EMSY|CLSPN|MCPH1,-3.1,0
1,-5.6,C1384666,M1,1,0,DisGeNET,35,hearing impairment,,-5.6,2.5,5.5,30242,740,500,31,6.2,1.1,402|1663|1736|2033|2071|2395|4507|4522|4704|4728|5888|5889|5977|6135|6601|6605|8289|9131|9968|23514|27315|55505|55650|55651|56652|56945|79133|79648|79813|79944|91949,ARL2|DDX11|DKC1|EP300|ERCC3|FXN|MTAP|MTHFD1|NDUFA9|NDUFS8|RAD51|RAD51C|DPF2|RPL11|SMARCC2|SMARCE1|ARID1A|AIFM1|MED12|SPIDR|PGAP2|NOP10|PIGV|NHP2|TWNK|MRPS22|NDUFAF5|MCPH1|EHMT1|L2HGDH|COG7,-3.1,0
1,-5.6,C0005745,M1,1,0,DisGeNET,35,Blepharoptosis,,-5.6,2.7,5.6,30242,595,500,27,5.4,1,1146|2033|2733|3832|4174|4297|4700|4704|4716|4728|5888|5889|5977|6601|6605|7862|8243|8289|9904|9968|10771|25939|51067|56652|79133|81857|112812,CHRNG|EP300|GLE1|KIF11|MCM5|KMT2A|NDUFA6|NDUFA9|NDUFB10|NDUFS8|RAD51|RAD51C|DPF2|SMARCC2|SMARCE1|BRPF1|SMC1A|ARID1A|RBM19|MED12|ZMYND11|SAMHD1|YARS2|TWNK|NDUFAF5|MED25|FDX2,-3.1,0
1,-5.4,C0085669,M1,1,0,DisGeNET,35,Acute leukemia,,-5.4,2.7,5.5,30242,639,500,28,5.6,1,865|1234|1503|2033|2146|3394|4193|4194|4209|4297|4298|4522|4609|4839|4869|4928|5888|6135|6218|6232|6234|6929|7037|8624|8805|10153|10221|23028,CBFB|CCR5|CTPS1|EP300|EZH2|IRF8|MDM2|MDM4|MEF2D|KMT2A|MLLT1|MTHFD1|MYC|NOP2|NPM1|NUP98|RAD51|RPL11|RPS17|RPS27|RPS28|TCF3|TFRC|PSMG1|TRIM24|CEBPZ|TRIB1|KDM1A,-3,0
1,-5.4,C0033377,M1,1,0,DisGeNET,35,Ptosis,,-5.4,2.7,5.5,30242,607,500,27,5.4,1,1146|2033|2733|3832|4174|4297|4700|4704|4716|4728|5888|5889|5977|6601|6605|7862|8243|8289|9904|9968|10771|25939|51067|56652|79133|81857|112812,CHRNG|EP300|GLE1|KIF11|MCM5|KMT2A|NDUFA6|NDUFA9|NDUFB10|NDUFS8|RAD51|RAD51C|DPF2|SMARCC2|SMARCE1|BRPF1|SMC1A|ARID1A|RBM19|MED12|ZMYND11|SAMHD1|YARS2|TWNK|NDUFAF5|MED25|FDX2,-2.9,0
1,-5.4,C1961099,M1,1,0,DisGeNET,35,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,,-5.4,2.6,5.4,30242,644,500,28,5.6,1,865|892|896|1017|1371|1432|2146|3159|3209|4171|4208|4297|4298|4507|4609|4849|4928|5089|5932|6929|7037|8562|9794|9968|23028|23512|51068|57178,CBFB|CCNC|CCND3|CDK2|CPOX|MAPK14|EZH2|HMGA1|HOXA13|MCM2|MEF2C|KMT2A|MLLT1|MTAP|MYC|CNOT3|NUP98|PBX2|RBBP8|TCF3|TFRC|DENR|MAML1|MED12|KDM1A|SUZ12|NMD3|ZMIZ1,-2.9,0
1,-5.3,C1832378,M1,1,0,DisGeNET,35,Retinitis Pigmentosa 18,,-5.3,60,13,30242,3,500,3,0.6,0.35,9129|26121|57819,PRPF3|PRPF31|LSM2,-2.9,0
1,-5.3,C0008925,M1,1,0,DisGeNET,35,Cleft Palate,,-5.3,2.7,5.4,30242,611,500,27,5.4,1,196|865|1146|1749|4297|4522|4609|5888|5889|5977|6135|6218|6232|6234|6601|6605|6615|8243|8289|9343|9968|10907|25962|27315|55165|81857|157680,AHR|CBFB|CHRNG|DLX5|KMT2A|MTHFD1|MYC|RAD51|RAD51C|DPF2|RPL11|RPS17|RPS27|RPS28|SMARCC2|SMARCE1|SNAI1|SMC1A|ARID1A|EFTUD2|MED12|TXNL4A|VIRMA|PGAP2|CEP55|MED25|VPS13B,-2.9,0
1,-5.3,C0432072,M1,1,0,DisGeNET,35,Dysmorphic features,,-5.3,3,5.6,30242,439,500,22,4.4,0.92,1146|1778|2033|2146|2733|3832|4208|4297|4849|5119|5888|7355|7862|8243|9343|9739|9968|10771|57176|57187|79813|157680,CHRNG|DYNC1H1|EP300|EZH2|GLE1|KIF11|MEF2C|KMT2A|CNOT3|CHMP1A|RAD51|SLC35A2|BRPF1|SMC1A|EFTUD2|SETD1A|MED12|ZMYND11|VARS2|THOC2|EHMT1|VPS13B,-2.9,0
1,-5.3,C1836440,M1,1,0,DisGeNET,35,Increased serum lactate,,-5.3,4.7,6.2,30242,169,500,13,2.6,0.71,2806|4704|4728|4967|9131|11222|51021|51067|54931|56652|56945|57038|79133,GOT2|NDUFA9|NDUFS8|OGDH|AIFM1|MRPL3|MRPS16|YARS2|TRMT10C|TWNK|MRPS22|RARS2|NDUFAF5,-2.9,0
1,-5.2,C0162670,M1,1,0,DisGeNET,35,Mitochondrial Myopathies,,-5.2,5.5,6.4,30242,121,500,11,2.2,0.66,1371|2395|4700|4716|4728|7019|24148|51067|56652|79133|112812,CPOX|FXN|NDUFA6|NDUFB10|NDUFS8|TFAM|PRPF6|YARS2|TWNK|NDUFAF5|FDX2,-2.8,0
1,-5,C1853487,M1,1,0,DisGeNET,35,Thick eyebrow,,-5,5.8,6.4,30242,104,500,10,2,0.63,2033|4208|4297|5977|6601|6605|7355|8243|8289|157680,EP300|MEF2C|KMT2A|DPF2|SMARCC2|SMARCE1|SLC35A2|SMC1A|ARID1A|VPS13B,-2.6,0
1,-5,C0423110,M1,1,0,DisGeNET,35,Downward slant of palpebral fissure,,-5,3.1,5.4,30242,391,500,20,4,0.88,1062|1146|1778|2033|2146|2733|3832|4297|5932|5977|6234|7372|7862|8243|9343|9968|23028|23512|81857|157680,CENPE|CHRNG|DYNC1H1|EP300|EZH2|GLE1|KIF11|KMT2A|RBBP8|DPF2|RPS28|UMPS|BRPF1|SMC1A|EFTUD2|MED12|KDM1A|SUZ12|MED25|VPS13B,-2.6,0
1,-4.9,C0036857,M1,1,0,DisGeNET,35,Severe intellectual disability,,-4.9,3,5.3,30242,429,500,21,4.2,0.9,471|1663|1778|1781|4208|4297|4704|4728|7355|8243|9439|9968|27315|55650|57187|79133|79648|79813|79944|81857|117143,ATIC|DDX11|DYNC1H1|DYNC1I2|MEF2C|KMT2A|NDUFA9|NDUFS8|SLC35A2|SMC1A|MED23|MED12|PGAP2|PIGV|THOC2|NDUFAF5|MCPH1|EHMT1|L2HGDH|MED25|TADA1,-2.6,0
1,-4.9,C1861324,M1,1,0,DisGeNET,35,Short philtrum,,-4.9,4.3,5.8,30242,182,500,13,2.6,0.71,4208|5977|6601|6605|7862|8289|9968|10907|27315|55650|79813|81857|157680,MEF2C|DPF2|SMARCC2|SMARCE1|BRPF1|ARID1A|MED12|TXNL4A|PGAP2|PIGV|EHMT1|MED25|VPS13B,-2.6,0
1,-4.9,C1336735,M1,1,0,DisGeNET,35,Treatment related acute myeloid leukaemia,,-4.9,7.4,6.7,30242,65,500,8,1.6,0.56,865|1371|4193|4297|4609|4869|4928|5888,CBFB|CPOX|MDM2|KMT2A|MYC|NPM1|NUP98|RAD51,-2.6,0
1,-4.9,C1336076,M1,1,0,DisGeNET,35,Sporadic Breast Carcinoma,,-4.9,4.3,5.8,30242,184,500,13,2.6,0.71,196|1017|3159|4193|4609|5888|5889|8289|11200|29128|55272|56946|79648,AHR|CDK2|HMGA1|MDM2|MYC|RAD51|RAD51C|ARID1A|CHEK2|UHRF1|IMP3|EMSY|MCPH1,-2.5,0
1,-4.9,C0151889,M1,1,0,DisGeNET,35,Hyperreflexia,,-4.9,2.7,5.1,30242,539,500,24,4.8,0.96,22|196|1639|1781|2033|2071|4704|4728|5119|5832|5888|5889|9128|9129|9131|10594|23636|24148|26121|51010|57038|79133|79648|122961,ABCB7|AHR|DCTN1|DYNC1I2|EP300|ERCC3|NDUFA9|NDUFS8|CHMP1A|ALDH18A1|RAD51|RAD51C|PRPF4|PRPF3|AIFM1|PRPF8|NUP62|PRPF6|PRPF31|EXOSC3|RARS2|NDUFAF5|MCPH1|ISCA2,-2.5,0
1,-4.9,C0030297,M1,1,0,DisGeNET,35,Pancreatic Neoplasm,,-4.9,2.4,5,30242,764,500,30,6,1.1,196|632|1371|1432|1736|1869|2033|2146|2744|2806|2821|4193|4297|4507|4609|5119|5888|5889|5932|7037|7372|8289|8562|9682|11200|55505|55651|65057|79648|79813,AHR|BGLAP|CPOX|MAPK14|DKC1|E2F1|EP300|EZH2|GLS|GOT2|GPI|MDM2|KMT2A|MTAP|MYC|CHMP1A|RAD51|RAD51C|RBBP8|TFRC|UMPS|ARID1A|DENR|KDM4A|CHEK2|NOP10|NHP2|ACD|MCPH1|EHMT1,-2.5,0
1,-4.8,C4022120,M1,1,0,DisGeNET,35,Aplasia/Hypoplasia of the distal phalanx of the 5th toe,,-4.8,24,9.5,30242,10,500,4,0.8,0.4,5977|6601|6605|8289,DPF2|SMARCC2|SMARCE1|ARID1A,-2.5,0
1,-4.8,C4024507,M1,1,0,DisGeNET,35,Aplasia/Hypoplasia of the distal phalanx of the 5th finger,,-4.8,24,9.5,30242,10,500,4,0.8,0.4,5977|6601|6605|8289,DPF2|SMARCC2|SMARCE1|ARID1A,-2.5,0
1,-4.8,C1955934,M1,1,0,DisGeNET,35,Trichothiodystrophy Syndromes,,-4.8,11,7.5,30242,33,500,6,1.2,0.49,902|1022|2071|2961|2968|79084,CCNH|CDK7|ERCC3|GTF2E2|GTF2H4|WDR77,-2.5,0
1,-4.8,C1336077,M1,1,0,DisGeNET,35,Sporadic Burkitt's lymphoma,,-4.8,15,8.2,30242,20,500,5,1,0.44,1869|4193|4609|6929|8289,E2F1|MDM2|MYC|TCF3|ARID1A,-2.5,0
1,-4.8,C1840077,M1,1,0,DisGeNET,35,Anteverted nostril,,-4.8,3,5.2,30242,407,500,20,4,0.88,196|471|1781|3832|4208|4297|6601|8243|8289|8443|9128|9129|9131|9343|10594|23028|24148|26121|27229|79813,AHR|ATIC|DYNC1I2|KIF11|MEF2C|KMT2A|SMARCC2|SMC1A|ARID1A|GNPAT|PRPF4|PRPF3|AIFM1|EFTUD2|PRPF8|KDM1A|PRPF6|PRPF31|TUBGCP4|EHMT1,-2.4,0
1,-4.8,C0406438,M1,1,0,DisGeNET,35,Pterygium of nail,,-4.8,45,12,30242,4,500,3,0.6,0.35,1736|55505|55651,DKC1|NOP10|NHP2,-2.4,0
1,-4.7,C0025990,M1,1,0,DisGeNET,35,Micrognathism,,-4.7,2.6,5,30242,586,500,25,5,0.97,1062|1146|2033|2146|2733|4174|4297|5424|5888|5889|5932|6234|8243|8443|9343|9968|10907|23512|27315|51067|55165|55650|84342|91949|157680,CENPE|CHRNG|EP300|EZH2|GLE1|MCM5|KMT2A|POLD1|RAD51|RAD51C|RBBP8|RPS28|SMC1A|GNPAT|EFTUD2|MED12|TXNL4A|SUZ12|PGAP2|YARS2|CEP55|PIGV|COG8|COG7|VPS13B,-2.4,0
1,-4.7,C0018784,M1,1,0,DisGeNET,35,Sensorineural Hearing Loss (disorder),,-4.7,2.3,4.8,30242,783,500,30,6,1.1,196|537|1749|2071|2582|3028|4297|4700|4716|4728|4967|5424|5832|6632|7355|8243|9015|9128|9129|9131|9968|10594|23019|23404|24148|26121|55650|56652|79133|157680,AHR|ATP6AP1|DLX5|ERCC3|GALE|HSD17B10|KMT2A|NDUFA6|NDUFB10|NDUFS8|OGDH|POLD1|ALDH18A1|SNRPD1|SLC35A2|SMC1A|TAF1A|PRPF4|PRPF3|AIFM1|MED12|PRPF8|CNOT1|EXOSC2|PRPF6|PRPF31|PIGV|TWNK|NDUFAF5|VPS13B,-2.4,0
1,-4.7,C0020555,M1,1,0,DisGeNET,35,Hypertrichosis,,-4.7,5.9,6.1,30242,92,500,9,1.8,0.59,1371|4297|4704|4728|8289|9439|9790|79133|91949,CPOX|KMT2A|NDUFA9|NDUFS8|ARID1A|MED23|BMS1|NDUFAF5|COG7,-2.4,0
1,-4.7,C4024682,M1,1,0,DisGeNET,35,Hypoplastic fifth fingernail,,-4.7,22,9,30242,11,500,4,0.8,0.4,5977|6601|6605|8289,DPF2|SMARCC2|SMARCE1|ARID1A,-2.4,0
1,-4.6,C1842876,M1,1,0,DisGeNET,35,Depressed nasal ridge,,-4.6,5.2,5.9,30242,117,500,10,2,0.63,1146|5977|6135|6218|6232|6234|6601|6605|8289|55165,CHRNG|DPF2|RPL11|RPS17|RPS27|RPS28|SMARCC2|SMARCE1|ARID1A|CEP55,-2.3,0
1,-4.6,C0266470,M1,1,0,DisGeNET,35,Cerebellar Hypoplasia,,-4.6,3.7,5.4,30242,226,500,14,2.8,0.74,1062|1736|4700|5119|5932|6605|7355|8289|51010|55165|57038|57187|65057|157680,CENPE|DKC1|NDUFA6|CHMP1A|RBBP8|SMARCE1|SLC35A2|ARID1A|EXOSC3|CEP55|RARS2|THOC2|ACD|VPS13B,-2.3,0
1,-4.5,C1839739,M1,1,0,DisGeNET,35,Thick lower lip vermilion,,-4.5,4.6,5.6,30242,145,500,11,2.2,0.66,3832|5977|6135|6218|6232|6234|6601|6605|8289|9968|27316,KIF11|DPF2|RPL11|RPS17|RPS27|RPS28|SMARCC2|SMARCE1|ARID1A|MED12|RBMX,-2.2,0
1,-4.5,C0029124,M1,1,0,DisGeNET,35,Optic Atrophy,,-4.5,2.6,4.9,30242,568,500,24,4.8,0.96,41|196|471|1736|2071|2395|3028|3832|4704|4728|9128|9129|9587|10594|23636|24148|26121|27229|55165|56652|79133|79944|122961|157680,ASIC1|AHR|ATIC|DKC1|ERCC3|FXN|HSD17B10|KIF11|NDUFA9|NDUFS8|PRPF4|PRPF3|MAD2L1BP|PRPF8|NUP62|PRPF6|PRPF31|TUBGCP4|CEP55|TWNK|NDUFAF5|L2HGDH|ISCA2|VPS13B,-2.2,0
1,-4.5,C0153452,M1,1,0,DisGeNET,35,Malignant neoplasm of gallbladder,,-4.5,2.8,5,30242,425,500,20,4,0.88,1017|1234|1371|1869|2146|3692|3838|4171|4193|4194|4609|5514|6615|9817|11103|29128|51366|55193|55272|56652,CDK2|CCR5|CPOX|E2F1|EZH2|EIF6|KPNA2|MCM2|MDM2|MDM4|MYC|PPP1R10|SNAI1|KEAP1|KRR1|UHRF1|UBR5|PBRM1|IMP3|TWNK,-2.2,0
1,-4.5,C3469521,M1,1,0,DisGeNET,35,"FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)",,-4.5,3,5,30242,359,500,18,3.6,0.83,1062|1432|1663|1869|2146|2395|4208|4297|4869|5119|5424|5688|5888|5889|5932|11200|29128|140823,CENPE|MAPK14|DDX11|E2F1|EZH2|FXN|MEF2C|KMT2A|NPM1|CHMP1A|POLD1|PSMA7|RAD51|RAD51C|RBBP8|CHEK2|UHRF1|ROMO1,-2.2,0
1,-4.5,C0015625,M1,1,0,DisGeNET,35,Fanconi Anemia,,-4.5,2.9,5,30242,393,500,19,3.8,0.86,1432|1663|1869|2146|2395|4173|4208|4297|4869|5119|5424|5688|5888|5889|5932|7514|11200|29128|140823,MAPK14|DDX11|E2F1|EZH2|FXN|MCM4|MEF2C|KMT2A|NPM1|CHMP1A|POLD1|PSMA7|RAD51|RAD51C|RBBP8|XPO1|CHEK2|UHRF1|ROMO1,-2.2,0
