0_1,0_2,4_1,4_2,8_1,8_2,12_1,12_2,24_1,24_2,36_1,36_2,48_1,48_2,72_1,72_2
Hmg20b,0.0162203749070056,0.0179693952218943,0.0175618332474332,0.0154108563894035,0.00868193024537069,0.00581118821554062,-0.000547558137915162,0.00361834208997872,-0.00771134414989824,-0.00671950308197247,-0.0127292903129176,-0.011037698946067,-0.00951531037239307,-0.00998350341514181,-0.0123149731033434,-0.0126459350454629
Nr4a3,0.00914732319278766,0.0137210157100543,0.0094411585123675,0.00914441226535372,0.0098817703167426,0.00996910636443088,-0.000558841983764701,0.00691911772610869,-0.00591602269379022,-0.00912041777674264,-0.0126489240485457,-0.011129841351313,-0.010867728459678,-0.0114898899011786,-0.00242455054017573,-0.00328919025497218
Nfatc1,0.00645816428220783,0.0084610340631586,0.0102459857946191,0.00933949717268708,0.0109896792141853,0.00783825455377844,0.00316886811015972,0.0101656868611837,-0.00436644696349967,-0.00345524212531435,-0.0126082377103289,-0.0118808347141528,-0.0120869662376909,-0.0147918444773424,-0.00293960341578704,-0.00283907428626598
Tcf7l2,0.00695885515414547,0.0101912473088572,0.00972291942214923,0.00894681362199106,0.0169077325319873,0.0145129794368541,0.0107325350330591,0.0167333762710578,0.000206294597154042,-0.00246180988030919,-0.0135182985519402,-0.0125846731504578,-0.0144139006031486,-0.0146702514472235,-0.0171646423902236,-0.018054178757921
Klf7,-0.00461745136841974,-0.00611570563183701,-0.00607584570927251,-0.00647505581287429,-0.00347004700440447,-0.00322081267178035,-0.00355582454100651,-0.00410783438020399,-0.00495377767202305,-0.000795625603702006,0.00325279044657523,0.00382809427728558,0.00610093393545481,0.00506788566801838,0.0130522240855795,0.0118837833443938
Junb,0.00308116777301336,0.00720836091097456,0.0268981716305764,0.0253004661285308,0.00533467217351524,0.00272121462653116,-0.00174450488839189,0.00428252232589217,-0.00320572301206965,-0.00705177038810531,-0.0135660315591865,-0.0100970265170612,-0.0107116856324034,-0.0134463225657545,-0.00629766064815776,-0.00543081285638558
Foxj1,0.00103193472202128,0.00343429679164343,0.00651145773547235,0.00688675564823056,0.0100311771996215,0.00609386070997206,-0.00368213844980444,0.00437143370966026,-0.00405647919800724,-0.00723991871670859,-0.0106854418550878,-0.00920704462295395,-0.00555409109981215,-0.00702050458969104,0.00482172493148485,0.0058166645202874
Zfp148,0.000900237023979053,0.00131579620089461,0.00110108139327385,-0.000137245428080166,0.00358914740381729,0.00344075013724259,0.00264773539485421,0.0051709813804535,-0.00314756791823795,-0.00374784976509128,-0.00660481614328609,-0.00655931195408082,-0.00368570990605514,-0.00471534439620266,0.00578466174482666,0.00516057027380822
Jund,-0.0022574665834606,-0.00131648585429708,0.0291612442915333,0.0285455543782622,-0.00282655557004119,-0.00426779683181299,-0.0054879493328914,-0.00641972901301444,-0.00614329705772013,-0.00785885983107871,-0.00808250431384566,-0.0041603679748956,-0.00709498661595816,-0.00793526801119649,0.00573109746634308,0.00494824242221876
Tbp,0.0124925687651963,0.0149508880504377,0.0172078595845524,0.0169214029396637,0.0138023480072026,0.01080233117668,0.0022660594168767,0.00830153770342604,-0.00782223506898884,-0.00677217337567957,-0.0150746263366276,-0.0128795926229022,-0.0117964411098476,-0.0123276141631012,-0.013231721638979,-0.0139394355895189
Tbpl2,0.0124925687651963,0.0149508880504377,0.0172078595845524,0.0169214029396637,0.0138023480072026,0.01080233117668,0.0022660594168767,0.00830153770342604,-0.00782223506898884,-0.00677217337567957,-0.0150746263366276,-0.0128795926229022,-0.0117964411098476,-0.0123276141631012,-0.013231721638979,-0.0139394355895189
Nr2f1,0.0108138596572509,0.0135537596554609,0.0138708266694877,0.0130909621508058,0.00867580828855127,0.0105802031735516,0.00127824860459693,0.00773579826204881,-0.00351248693287858,-0.0059881790659189,-0.0101620173539491,-0.0106430110555951,-0.0106914292460326,-0.0112376133940544,-0.0126676165157149,-0.0132245377038676
Snai3,0.0126695268264112,0.0170447225767369,0.00889770923691479,0.00572483022800473,0.00720021021185826,0.00589149910377589,0.000922445229930274,0.00670611190507328,-0.00439935433562535,-0.00564148494237291,-0.0125409689813269,-0.0129583296176703,-0.0103121746935203,-0.00988978817277976,-0.005233352907975,-0.00459774450063177
Snai1,0.0126695268264112,0.0170447225767369,0.00889770923691479,0.00572483022800473,0.00720021021185826,0.00589149910377589,0.000922445229930274,0.00670611190507328,-0.00439935433562535,-0.00564148494237291,-0.0125409689813269,-0.0129583296176703,-0.0103121746935203,-0.00988978817277976,-0.005233352907975,-0.00459774450063177
Hoxa6,0.0285475728719909,0.0299038595690054,0.0164072766205205,0.0176783620598184,0.0106716083547343,0.00610512090619538,0.00299904474510641,0.0132894558137465,-0.00580705309412067,-0.0086111930851951,-0.0184194559783644,-0.0155383545117036,-0.0166655814358836,-0.0175433531924254,-0.023191613293584,-0.018926071976586
Hnf1b,0.0127117325531151,0.0143053781899966,0.011225516366597,0.00799277513308842,0.0106142199696598,0.00961745852879206,0.00359667105206685,0.00888334328992149,-0.0058691090657342,-0.00736205326019326,-0.0146062317777683,-0.0135582897001006,-0.0134247837253407,-0.013057762672071,-0.00635044563860646,-0.00299020123910115
Prdm4,0.00639130367441878,0.00894247327873801,0.00837034291076126,0.00820543540185798,0.0123477437846875,0.00928322697197938,0.00218662000902065,0.00928121146761079,-0.00548203528681953,-0.00616526444627932,-0.0125952766173601,-0.0116101276447494,-0.0102336380904195,-0.0111392290848882,-0.00348378493698502,-0.00262216227003016
Sox10,0.0125316321848216,0.0132803142907452,0.0150817158567371,0.0124713816028778,0.0128072527034248,0.00893855622025662,0.00154842795623111,0.00907715823849572,-0.00372970443754371,-0.00615549554908453,-0.0143612952265874,-0.0125485676190674,-0.0129568602585799,-0.0127438886526725,-0.010047206882328,-0.0106104674010603
Klf12,-0.00382425916591478,-0.0053302660636355,-0.00565241665202255,-0.00605534505921182,-0.00361052192427427,-0.0026375311945998,-0.0038325896851256,-0.00512363617458491,-0.00607665150525697,-0.00163674279456505,0.00356415299835861,0.00372108958138734,0.00549687896065092,0.00538546993374377,0.0131624200991975,0.0123406196474857
Sox11,0.0120566058838049,0.0150717824476466,0.0157885573115532,0.0130484025724587,0.012881739606835,0.00838054194322486,0.00254767518274152,0.00962036940864273,-0.00419588126559247,-0.0077453051688717,-0.0137624043914288,-0.0132041419187012,-0.0138687142115466,-0.0146200583133975,-0.0105794223371383,-0.00927417383970509
Atoh1,0.0316754346632741,0.0363585223978956,0.0370725834573449,0.0309218012245265,0.0249363797321452,0.0175553969130182,0.00900864583856083,0.0192615162732583,-0.0042330017361685,-0.0104521757208558,-0.0259968197397036,-0.0246064792373741,-0.0290003560950749,-0.0306971246256048,-0.0386569004417411,-0.0384843922940384
Neurod1,0.0316754346632741,0.0363585223978956,0.0370725834573449,0.0309218012245265,0.0249363797321452,0.0175553969130182,0.00900864583856083,0.0192615162732583,-0.0042330017361685,-0.0104521757208558,-0.0259968197397036,-0.0246064792373741,-0.0290003560950749,-0.0306971246256048,-0.0386569004417411,-0.0384843922940384
Neurod6,0.0316754346632741,0.0363585223978956,0.0370725834573449,0.0309218012245265,0.0249363797321452,0.0175553969130182,0.00900864583856083,0.0192615162732583,-0.0042330017361685,-0.0104521757208558,-0.0259968197397036,-0.0246064792373741,-0.0290003560950749,-0.0306971246256048,-0.0386569004417411,-0.0384843922940384
Neurod4,0.0316754346632741,0.0363585223978956,0.0370725834573449,0.0309218012245265,0.0249363797321452,0.0175553969130182,0.00900864583856083,0.0192615162732583,-0.0042330017361685,-0.0104521757208558,-0.0259968197397036,-0.0246064792373741,-0.0290003560950749,-0.0306971246256048,-0.0386569004417411,-0.0384843922940384
Onecut3,0.0148329132208016,0.0183404957390756,0.0182741447574514,0.0164917525658126,0.0108915898930087,0.0104139648348884,-0.00133461178648684,0.00332061744182084,-0.00891863985135263,-0.00556039998757132,-0.00992833625619306,-0.00972262674642333,-0.0106780185011151,-0.0106906213159372,-0.016607472313072,-0.0170048973464005
Hoxd10,0.0318417333205431,0.0369865490717419,0.0152974899421335,0.0169385405213171,0.0146977569716277,0.00763872924549152,-0.0020369688121387,0.00947041607904293,-0.00982796516173133,-0.00991518582079483,-0.018336994364012,-0.0163317506170412,-0.0175166892491842,-0.0187655241337713,-0.0198255778495726,-0.0205475335139802
Six6,0.00920230943205003,0.014788578863343,0.0178613717332745,0.0166136094951141,0.0183350505920243,0.0206389209240901,0.0117900291184729,0.0185969630272432,0.00209859298319417,-0.00393050235351625,-0.0161851668743609,-0.0190645182102455,-0.019575250891434,-0.0247454018230529,-0.0234033552268656,-0.0204391823109334
Pknox2,0.0120349666094751,0.0158298384002056,0.00879309488737559,0.00601522608335106,0.0080886283135755,0.00883195774920648,4.74368179107071e-05,0.006685419616519,-0.00496774987733304,-0.00641288526065178,-0.0121820983249572,-0.0124068387451252,-0.0101156127917967,-0.0108510329596058,-0.0050643135928692,-0.00425864286829551
Sox30,0.0101854609406631,0.0134155417744829,0.0139165099397118,0.0108230508307674,0.0119040176814433,0.0081032856766899,0.00295884451496039,0.010700415254389,-0.00342306308536324,-0.00818396114619932,-0.0146441962553794,-0.0145059362426999,-0.0123754703098594,-0.0146807991069282,-0.00634780731415698,-0.0061226924718943
Jdp2,-0.0187709039141381,-0.0228377221370871,-0.0158673702382797,-0.0155054975187017,-0.00895543095470342,-0.0108355374350181,-0.0047245959579113,-0.0115667998108827,0.00235982678597166,0.00888262460992638,0.01589181607187,0.0162460165807545,0.0161063544752949,0.0146160117192056,0.0212672322655145,0.0130060395585025
Meis2,0.0120424661668106,0.0151323914321305,0.00812345628873617,0.00455587403683291,0.0076431851133862,0.00778722598628794,-0.000421706875273438,0.00589045326846994,-0.00530793528908819,-0.007593591610875,-0.0120201003382664,-0.0123259183731289,-0.00941355742783686,-0.00961186055450202,-0.00252250759814206,-0.00178370661867491
Meis3,0.0120424661668106,0.0151323914321305,0.00812345628873617,0.00455587403683291,0.0076431851133862,0.00778722598628794,-0.000421706875273438,0.00589045326846994,-0.00530793528908819,-0.007593591610875,-0.0120201003382664,-0.0123259183731289,-0.00941355742783686,-0.00961186055450202,-0.00252250759814206,-0.00178370661867491
Zic4,0.00500730257255709,0.00722590773455111,0.00875024021279139,0.00772605782590421,0.00943956690799005,0.0065124478400632,0.00153692012734198,0.00695046127450771,-0.000597225838082614,-0.00259072983789654,-0.0103721707141895,-0.00987197243288632,-0.00708192198825218,-0.00870305162678812,-0.00684087767073708,-0.0058756587370957
Foxd4,0.00120907402385742,0.00592678643623822,0.0125928521419044,0.0119283357393119,0.0149591520698097,0.010947324259729,-0.000270721076311171,0.00804328964201076,-0.00510563790433034,-0.00764416270270305,-0.0153577553585328,-0.0144144072331062,-0.0110383834248806,-0.0145640960677697,0.000343554986240918,0.00499565718567242
Bhlhe22,0.0211772729141761,0.0287329221500186,0.0281970228089355,0.023578832718924,0.0189422180362802,0.0109714199577836,0.00585557667576659,0.0138915526192532,-0.00480382087760287,-0.0107847536080649,-0.0210971398987958,-0.0217371228223955,-0.0207189457371187,-0.0227891779172124,-0.0230957029034977,-0.0239083318062364
Lhx3,0.0188008034714916,0.0209197433806987,0.0162667763163315,0.0150188031306707,0.01226031792929,0.00771774239520118,0.000462278144586742,0.00726972961038114,-0.00980372474137328,-0.0102901919025745,-0.0173754014660616,-0.0120252344902542,-0.0139390596826609,-0.0144252939978466,-0.00951397113423744,-0.00893160525938292
Esr2,0.00634653728471845,0.00943424984022633,0.00995373535310872,0.0088155680825064,0.00905075342912877,0.010421642615822,-0.00121539082263985,0.0043409550921117,-0.00433562955676375,-0.00735377704141136,-0.00848586360779442,-0.00765748096593957,-0.00493455373283914,-0.00702341581231711,-0.00843480150414488,-0.00725149504765045
Rfx6,0.0114493283769599,0.015126018460586,0.0133088877565464,0.0127430502198334,0.00631324956828611,0.00686191044880408,0.00123460398454789,0.00562230330964292,-0.00188128675346888,-0.00355434584401008,-0.00853869141638233,-0.00849610726056248,-0.0085834427046207,-0.0111852243114734,-0.0152460664358866,-0.0144781016494734
Meis1,0.0114063242811925,0.0143967272457452,0.00802193409449039,0.00450947827524926,0.00772865789253723,0.00790689835450177,-0.000619922597066422,0.00518420411439532,-0.00552836774664758,-0.0072833073276603,-0.0114987842805594,-0.0118219904819147,-0.00914783389360453,-0.00886404892336838,-0.00242498764634373,-0.00167754213272779
Pknox1,0.0109192668677267,0.0142606317726085,0.00875133268822826,0.00562555201565689,0.00839004269163879,0.00909512838779857,-0.000294771206427148,0.00581831144229462,-0.00518563157052357,-0.00693581473694841,-0.0120156386777117,-0.0123428281276066,-0.00870423606665471,-0.00977903497017482,-0.00419192791426979,-0.00295037437116699
Rarg,0.0100361086524952,0.0146414735379669,0.0113160018764602,0.0127037797345488,0.00674613579384141,0.00811013255934148,-0.00162856658195978,0.00508881070707317,-0.00379663128796178,-0.00610386700628431,-0.0112694153226797,-0.0116175766071497,-0.00979007139463555,-0.0113260095749941,-0.00630063469411726,-0.00663510660211446
Nanog,0.0284091997024423,0.0288126551615054,0.0151269179718489,0.0156399973927557,0.0112286936318336,0.00820742455207396,0.00474316264278399,0.0142076427507389,-0.00427468931056824,-0.00547805103915597,-0.0168691828616752,-0.01502526943976,-0.0141929098571939,-0.0148933141713922,-0.0291942532342758,-0.0255238399366181
Hoxd8,0.0292521604710412,0.0305861248675286,0.0145078497453965,0.0172503374984486,0.013425479223156,0.00787485259288166,0.00365083297856908,0.014132796195822,-0.000190543087533681,-0.00318962304145888,-0.0134955763447206,-0.013019557516818,-0.0172511407749334,-0.0180537645769479,-0.0339225276969589,-0.0310980411136581
Irf4,0.000817557547482424,0.000327943430759266,0.00703447689452828,0.00769547617785565,0.0159613863506639,0.0132443448551608,-0.00260725234976627,0.00633584334518075,-0.00786060617991641,-0.00874789322970904,-0.0177224450155757,-0.0138257583217385,-0.00829488073982276,-0.0126928560449892,0.0130527846800715,0.0111596724604387
Foxa1,0.0020542991420129,0.00725789833680785,0.0103374491999972,0.00927168208488651,0.0118477156030251,0.00954957096515736,0.00244724353920492,0.0114369259121017,-0.00115265929583408,-0.00411002860815396,-0.0128845969329869,-0.0119639555080491,-0.0107181887810715,-0.011734581175895,-0.00589969138748642,-0.00476540385457501
Prrx2,0.0160330894818108,0.0155115450949776,0.0149772402341371,0.0139035724310199,0.0129700788794581,0.00769553993711633,0.00275730466695134,0.00939572191825891,-0.00603967355514674,-0.0102278522892384,-0.0174121750642641,-0.0138029968743033,-0.0140030718192928,-0.0130247067240581,-0.00761002906268709,-0.00801518992723227
Prrxl1,0.0160330894818108,0.0155115450949776,0.0149772402341371,0.0139035724310199,0.0129700788794581,0.00769553993711633,0.00275730466695134,0.00939572191825891,-0.00603967355514674,-0.0102278522892384,-0.0174121750642641,-0.0138029968743033,-0.0140030718192928,-0.0130247067240581,-0.00761002906268709,-0.00801518992723227
Hoxb9,0.0206850245740626,0.0230424375275018,0.00968796061846677,0.00944643238394642,0.00863191281183028,0.00547357083057181,-0.000652927131301481,0.00715139573823121,-0.00765318287863505,-0.00720617552140593,-0.0145775855168169,-0.0143390574884208,-0.0115145001078661,-0.012885547790012,-0.00849021152305586,-0.00688339230897007
Nr2c1,0.0119756748632589,0.0141930312021353,0.0130138977522804,0.0119286408711506,0.0084807019598014,0.00843168756765571,0.000887724481092389,0.00701958665164075,-0.00344773495799684,-0.00518892128801343,-0.0106021876530312,-0.0131409126794674,-0.0104785376206888,-0.0109727801967776,-0.0102043702705723,-0.0108575524567796
Rara,0.0126220345558302,0.0165270989505246,0.0138775347043825,0.0125321038236415,0.00753557485740782,0.00750739016743384,-0.000763097625093299,0.00534129863082348,-0.00370720807079976,-0.0062883000930471,-0.0110264165494512,-0.00985869928394035,-0.0110100654181507,-0.0115619539967678,-0.010115115849189,-0.0108358049121019
Cdx2,0.0233177721135588,0.0271243313854774,0.00775622755024977,0.00724020230225052,0.00546963618346712,0.000917014072266244,-0.00193543497367542,0.00580306584921263,-0.00351234848369553,-0.00449635494748594,-0.00882495954079843,-0.0114279610519655,-0.010838186184048,-0.0105057044910891,-0.0141941125114107,-0.014038806380205
Sox21,0.0110411528649406,0.0140333361218454,0.0137262414256075,0.0112590550693175,0.0120777947909419,0.00662727304184806,0.000563755741230486,0.0087424326764869,-0.00331781717645701,-0.00667147151437486,-0.0121112806621847,-0.0122143777945118,-0.0122433111285264,-0.0134551456791989,-0.00822819805003677,-0.00827002245178136
Pou2f3,0.010727839124274,0.016373355770139,0.0143150100558547,0.0128182705613734,0.0108405708155859,0.0096337397296292,0.00542647986605922,0.0125818582601183,-0.000211052897603824,-0.00626508440077527,-0.0134125672384748,-0.0138502219520907,-0.0137379468729063,-0.0149588548981945,-0.0145611556439007,-0.0150903824362053
Barx2,0.0209711284279779,0.0221105032647567,0.0133332316667586,0.0108573957581153,0.0114346868038248,0.00664370381661697,0.00371935163538741,0.0110767721410953,-0.0018669947827718,-0.00564095148512467,-0.0144516578756443,-0.0129232501990402,-0.0132252011222938,-0.0135056221191301,-0.0198882328276912,-0.0175143129915575
Nr1i3,0.00881442402685083,0.0114305083994544,0.0116455610220996,0.00978658974354939,0.0115506542442651,0.012232700170857,0.00234066052350189,0.00994243376990336,-0.00468285584856313,-0.00804126854005535,-0.0129523935629112,-0.0123620194653468,-0.0122205637010852,-0.0118660061946733,-0.00767922309629004,-0.00603808903895605
Zkscan5,-0.00725971957897939,-0.00312015157397131,-0.00040700830966273,-0.00251414195503031,0.00856964702996841,0.00739093703246937,0.000222846912576644,0.00658212455927376,-0.00406493972055784,-0.00782325913562703,-0.011917083114038,-0.0112544233179144,-0.00435600744559441,-0.00605220419894549,0.019188037296105,0.017289413673901
Zfp410,0.00721417258454192,0.0094630920818591,0.00750066470082355,0.00636161549924844,0.00908799193388017,0.00726743269292836,0.00238372884552119,0.0091496716792237,-0.0042408524914848,-0.00802143716411463,-0.0129370693387535,-0.0123730044821794,-0.00878706042411094,-0.00978288283087384,-0.00118178695607712,-2.2587735194788e-05
Rfx1,0.0122465441748732,0.0151036049652426,0.0124502708500163,0.0129801552265561,0.00600875170502184,0.007115649687237,0.00188158207564068,0.00579585739450253,-0.00152922997533433,-0.00269090966925477,-0.0094788572719818,-0.00820195956911029,-0.00910817767786257,-0.0114459240585233,-0.0150604683511186,-0.01532048931676
Olig3,0.0118449593464239,0.0155975212211149,0.0185915280494738,0.0154870505000565,0.0172475397634534,0.0132748317148533,0.00808714979964728,0.0126338370456541,-0.00562839217552465,-0.0053497907204778,-0.014664892121485,-0.017019555526782,-0.0159560206142117,-0.0154182550273036,-0.0171476555004759,-0.018759298243002
Sox8,0.0112145016067914,0.01476065666319,0.0146032399136189,0.0116286824846903,0.0124803650932761,0.00700390347933523,0.00117141566042658,0.00941574250539585,-0.00281357983342445,-0.00664469556187604,-0.0127762817714166,-0.0124702442478559,-0.0124339944523079,-0.013927389847872,-0.00981682949521604,-0.00983844435139158
Sox18,0.0112145016067914,0.01476065666319,0.0146032399136189,0.0116286824846903,0.0124803650932761,0.00700390347933523,0.00117141566042658,0.00941574250539585,-0.00281357983342445,-0.00664469556187604,-0.0127762817714166,-0.0124702442478559,-0.0124339944523079,-0.013927389847872,-0.00981682949521604,-0.00983844435139158
Sox7,0.0112145016067914,0.01476065666319,0.0146032399136189,0.0116286824846903,0.0124803650932761,0.00700390347933523,0.00117141566042658,0.00941574250539585,-0.00281357983342445,-0.00664469556187604,-0.0127762817714166,-0.0124702442478559,-0.0124339944523079,-0.013927389847872,-0.00981682949521604,-0.00983844435139158
Naif1,-0.0244460203057982,-0.0252144255035609,-0.025648521268969,-0.0263894501375259,-0.00942662383623759,-0.0158027097680489,-0.00526345201592123,1.26276019173435e-06,0.0176196735471393,0.0200956325283214,0.0120237101060917,0.0156524682220949,0.0170439075018041,0.0140836274279348,0.0171480570725307,0.0135435485116791
Tcfec,-0.0117263947519221,-0.0140248661748396,-0.0110074423925475,-0.00900833345623577,-0.00831218764613318,-0.00538794138857145,-0.00984208783549568,-0.00776822276776595,-0.00980769204113615,0.00104577719554903,0.00282628421419443,0.00671768291406402,0.006043808995904,0.00545717766513566,0.0345405800354839,0.0294110838768132
Nfat5,0.00532666815610465,0.00890726507517626,0.00982783890816574,0.0094853662226406,0.00937332012960972,0.00640849855104182,0.0014919418347934,0.00925466150056342,-0.00270115828217235,-0.00532196741124679,-0.0119274002300641,-0.0123518296414188,-0.0104098920292424,-0.011964436429351,-0.00378985866981341,-0.000723755830706316
Hnf4g,0.00599380879844563,0.00925243594085992,0.00828893256324282,0.00897081042215522,0.00863518208851783,0.00960386151711296,0.00158994030417934,0.00841298615081902,-0.00492235564040721,-0.00826150506658857,-0.0141116958724754,-0.012672772315179,-0.00996003659944838,-0.0105524278564034,7.98666044663325e-05,0.000706661604976421
Sox12,0.0126135405601479,0.0163923349579046,0.0181976757364729,0.0151949588803239,0.0159543210976189,0.0104195427915444,0.00138948704810514,0.0129434519089517,-0.000278752940688312,-0.00553327129994886,-0.0154769009997912,-0.0147640311400059,-0.0162161013055365,-0.0167327169622158,-0.0168641669343717,-0.0152006656001032
Tgif1,0.0112555226607597,0.0158502154611048,0.00727863224514381,0.00406558000846379,0.0071074637197463,0.00688900549200821,0.00109046008358294,0.00699600831500893,-0.00370964073796354,-0.00528542614527751,-0.0111456652600089,-0.0122551184903487,-0.0109830532895496,-0.00956390124016224,-0.0046263369194188,-0.00373115284052681
Etv6,-0.0126188298016685,-0.00931051081770363,-0.00492644871752193,-0.0063951417897802,0.00158574096491439,0.000421916237173626,-0.0047868932284613,-0.00196545981763258,-0.00373403113715581,-0.00612366707250289,-0.00557020463535747,-0.00382528536210031,0.00450449211264228,0.00205142337959243,0.0274458939115203,0.0229705501611387
Hic1,0.0124464561160297,0.0171542664303719,0.0149074882720282,0.0137856477626764,0.0115144521921265,0.0124359756381064,0.00441983233710288,0.0136017525693254,-0.003309375448932,-0.00490549283199515,-0.0127914719767769,-0.0128969164714644,-0.0126402099105586,-0.0128909950576359,-0.0210338035580696,-0.018806308936924
Elf4,-0.0130562060315104,-0.010806339935793,-0.00577032306136416,-0.00620684513096679,-0.00422170957200009,-0.00654800690030266,-0.00909550831114292,-0.00614513815253651,-0.00212595094571563,-0.00123576670461469,0.000934355785385706,0.00116866516534601,0.00822723038049478,0.00648275317228321,0.026160917787335,0.0207950829641446
Irf9,0.000660151312784324,0.000273185138498989,0.0092566964415304,0.00697629838372639,0.01849069272186,0.014848846137115,0.00272562983238295,0.0131222100187468,-0.00499444073705922,-0.00470538676057674,-0.0151140208092392,-0.0150049449736677,-0.0136759124558923,-0.0161381090283678,0.00188860994486021,0.00533615698360179
Nfatc3,0.00636072994560181,0.00808029285738706,0.0116032472449473,0.010382192631311,0.0136341252798228,0.00895633890488493,0.00134042187076835,0.0102981585391833,-0.00493845228112205,-0.00621280885192649,-0.0140491300057576,-0.0135400938010794,-0.0116713763558535,-0.0144430050638519,-0.00255662401929556,-0.000801896838307253
Nfatc4,0.00636072994560181,0.00808029285738706,0.0116032472449473,0.010382192631311,0.0136341252798228,0.00895633890488493,0.00134042187076835,0.0102981585391833,-0.00493845228112205,-0.00621280885192649,-0.0140491300057576,-0.0135400938010794,-0.0116713763558535,-0.0144430050638519,-0.00255662401929556,-0.000801896838307253
ENSMUSG00000079994,0.013503945084454,0.0153979479289006,0.0140514602199681,0.0126994901965007,0.0131544289771602,0.00830762926124622,0.00358618839043651,0.010821030746916,-0.00103684025947539,-0.00508933280573326,-0.0144034951591495,-0.0139921796471701,-0.0137578250340201,-0.0157082516946298,-0.0118931058063438,-0.0138167619213766
Atf7,-0.0147496289501661,-0.0203799736022881,-0.014476682062126,-0.0151697181703137,-0.0080373237108165,-0.0126203568092615,-0.0064503374493763,-0.0137864669946259,-0.00205047748370722,0.00859786358219475,0.0157298298753885,0.0132427831803641,0.0133264375135086,0.0169101032004823,0.024494765863684,0.0148067048490503
Zbtb49,0.00892715544645364,0.0112715275309093,0.014225776457893,0.0130499190966454,0.0135647416929241,0.00973483922236487,-0.00111986498451928,0.0085202208522896,-0.00500044309662247,-0.00827765218445395,-0.0142932620633015,-0.0161726553718139,-0.0119528005575061,-0.0146866927092331,-0.00327260131723383,-0.00224971194185291
Zfp263,0.00826510918553462,0.00915435753482989,0.00767342996847657,0.00706100908865928,0.00701516280746617,0.00624423950924258,0.00296430596429268,0.00751123772167487,-0.00414575428502241,-0.00592671849719274,-0.00951086479974588,-0.0114008624488571,-0.00720823524959715,-0.00957312514646362,-0.00314668936794305,-0.00387037520599024
LINE3877,0.00826510918553462,0.00915435753482989,0.00767342996847657,0.00706100908865928,0.00701516280746617,0.00624423950924258,0.00296430596429268,0.00751123772167487,-0.00414575428502241,-0.00592671849719274,-0.00951086479974588,-0.0114008624488571,-0.00720823524959715,-0.00957312514646362,-0.00314668936794305,-0.00387037520599024
Zfp105,0.003143030909508,0.00492439940708546,0.0105657746551218,0.00840133656778578,0.00979028448770075,0.00671671599499611,-0.00236869205868811,0.00524617260303153,-0.00559435706440126,-0.00593111009440412,-0.0102083362712135,-0.00894912367987284,-0.00761690814379502,-0.00767716829883618,0.000397707587393471,0.00122629619654695
Hoxc10,0.0286035546834178,0.0322556333202777,0.0176669332085095,0.0166180287077922,0.0111949365079382,0.00738845844113267,-0.00250066672673983,0.00990551769414454,-0.0137743321027437,-0.0147505554425501,-0.0224860895425157,-0.0166863962587906,-0.0175909660099873,-0.0178986265265737,-0.00923725318980483,-0.00780387503517967
Ppard,0.00460132328795244,0.00737317335199822,0.00679892047655643,0.0066531295076183,0.00711835778875976,0.00814283655968857,0.000575190040502778,0.00740193777272538,-0.00381791148392263,-0.00776786427853339,-0.0114808962574169,-0.00978423691081659,-0.00699753023211551,-0.00776501858146553,0.000461076097925287,-0.00064889261521445
Gsc2,0.013250669424458,0.0165083723721698,0.0131317946814753,0.0118890509424949,0.0179954293593726,0.0133788706862764,0.00178995603155791,0.00979041721949376,-0.00540078231632774,-0.0077007844260974,-0.0187689177956777,-0.0149064588684556,-0.0125399771745787,-0.0136382249513115,-0.0100435088716062,-0.0122796102991359
Pbx4,0.024041396170147,0.024649164063647,0.0129212181154038,0.011205495155258,0.00752508463340855,0.00650420900388741,-0.000552623345601695,0.00497414580023317,-0.00752519150036719,-0.00774305647865904,-0.0128077647373643,-0.0124267788376967,-0.012640656247402,-0.014964500645894,-0.0100370152824982,-0.0123015832623873
Pbx2,0.024041396170147,0.024649164063647,0.0129212181154038,0.011205495155258,0.00752508463340855,0.00650420900388741,-0.000552623345601695,0.00497414580023317,-0.00752519150036719,-0.00774305647865904,-0.0128077647373643,-0.0124267788376967,-0.012640656247402,-0.014964500645894,-0.0100370152824982,-0.0123015832623873
Elf2,-0.0136395096706963,-0.0111603434341371,-0.0059780903636917,-0.00648706413418201,-0.00417143955310594,-0.00677995965352518,-0.00891225737307189,-0.00584127291239334,-0.00180280885488763,-0.00091490719642611,0.00115183962532458,0.00148841315533521,0.00812191742764166,0.00648750379272444,0.026018687695836,0.0208974953996373
Hoxa4,0.0153371009799832,0.0185116183375871,0.0152924593730763,0.0143681071024497,0.00836975169948606,0.00519746978255314,0.00225993272469743,0.0129268439686179,-0.00328676850405,-0.00481306777595332,-0.0133168148151214,-0.0100385864965168,-0.0132783946819591,-0.0134457776788376,-0.017246870661403,-0.0161435212125676
Sebox,0.0147827111882592,0.0183479467089495,0.0135616035614439,0.0123574963568883,0.0120256353204603,0.00595306034660614,0.00209560314788419,0.00925295641870126,-0.00499169079871545,-0.00799056613527238,-0.0166595684148218,-0.0120131209692188,-0.0144166679222665,-0.0129811871731757,-0.00946569865654263,-0.00852012875968063
