,Ung,Pcna,Rrm2,Aurka,Mcm2,Clspn,Cdca2,Cenpe,Spi1,Gsn,Fcgr3,Tyrobp,bc
26,1.0205024480819702,0,2.0410048961639404,3.061507225036621,1.0205024480819702,2.0410048961639404,0,0,3.061507225036621,0,4.082009792327881,7.143517017364502,E2 w/d 0h
27,0,0,0,0,0,0,0,0,11.361084938049316,0,20.449953079223633,104.52198028564453,E2 w/d 48h
28,4.784132957458496,0.9568266272544861,0.9568266272544861,0,0,0,0.9568266272544861,0,2.8704798221588135,0,0,11.481919288635254,E2 w/d 0h
29,0,0.9098740816116333,3.639496326446533,0.9098740816116333,0,0,0,0,8.18886661529541,0,3.639496326446533,12.738237380981445,E2 w/d 24h
30,1.032211422920227,0,2.064422845840454,0,0,1.032211422920227,0,0,8.257691383361816,0,3.0966343879699707,9.289902687072754,E2 w/d 24h
31,0,1.2262722253799438,0,0,0,0,0,0,11.036450386047363,1.2262722253799438,7.357633590698242,18.39408302307129,E2 w/d 12h
32,4.167453289031982,1.0418633222579956,1.0418633222579956,0,0,1.0418633222579956,0,0,5.209316730499268,0,0,22.92099380493164,E2 w/d 12h
33,1.7010995149612427,1.7010995149612427,3.4021990299224854,0.8505497574806213,0,0.8505497574806213,0,0,4.252748966217041,0,3.4021990299224854,9.356047630310059,E2 w/d 24h
34,3.6777026653289795,1.2259008884429932,0,1.2259008884429932,0,0,1.2259008884429932,0,6.129504203796387,0,3.6777026653289795,6.129504203796387,E2 w/d 24h
35,0,0,0,0,0,0,0,0,18.832700729370117,10.46261215209961,10.46261215209961,123.45882415771484,E2 w/d 48h
36,0.6663557291030884,3.3317785263061523,4.664490222930908,1.3327114582061768,1.3327114582061768,0.6663557291030884,0,0.6663557291030884,1.9990671873092651,0,2.6654229164123535,4.664490222930908,E2 w/d 0h
37,0,1.866451621055603,1.866451621055603,0,2.7996773719787598,0.9332258105278015,0.9332258105278015,0.9332258105278015,2.7996773719787598,0,0,4.666129112243652,E2 w/d 0h
38,0.8748108744621277,0.8748108744621277,1.7496217489242554,0,0.8748108744621277,0,0,3.4992434978485107,1.7496217489242554,0,3.4992434978485107,8.748108863830566,E2 w/d 0h
39,0,0,0,0,0,0,0,0,2.344594717025757,21.10135269165039,11.722973823547363,79.71621704101562,E2 w/d 48h
40,0,2.875917673110962,6.231154918670654,2.3965981006622314,0.9586392045021057,2.875917673110962,1.437958836555481,4.793196201324463,3.3552372455596924,0,1.9172784090042114,7.669113636016846,E2 w/d 0h
41,0,0,3.2760133743286133,1.6380066871643066,0.8190033435821533,0,0,0.8190033435821533,2.45701003074646,0.8190033435821533,2.45701003074646,4.0950164794921875,E2 w/d 0h
42,1.8225700855255127,1.215046763420105,12.757990837097168,0,1.8225700855255127,0.6075233817100525,0,0.6075233817100525,3.6451401710510254,1.8225700855255127,1.8225700855255127,3.6451401710510254,E2 w/d 0h
43,0,2.026982069015503,8.783588409423828,0.6756606698036194,1.3513213396072388,2.7026426792144775,2.7026426792144775,3.378303289413452,8.783588409423828,2.026982069015503,2.7026426792144775,12.16189193725586,E2 w/d 0h
44,0,3.633145332336426,6.055242538452148,0,2.4220969676971436,0.6055242419242859,0,1.2110484838485718,0.6055242419242859,0,1.2110484838485718,3.027621269226074,E2 w/d 0h
45,0,0,3.635139226913452,1.454055666923523,0,0,2.1810834407806396,5.0891947746276855,4.362166881561279,0.7270278334617615,1.454055666923523,12.35947322845459,E2 w/d 24h
46,0,1.704162836074829,8.520813941955566,2.272217035293579,0,0.5680542588233948,0.5680542588233948,2.840271234512329,3.408325672149658,1.1361085176467896,0.5680542588233948,4.544434070587158,E2 w/d 0h
47,0,2.2971441745758057,1.531429409980774,0,0,0,0,1.531429409980774,2.2971441745758057,0,2.2971441745758057,5.3600029945373535,E2 w/d 0h
48,2.3756277561187744,2.3756277561187744,6.335007190704346,0,0,0,0,0,0.7918758988380432,0,3.9593794345855713,0,E2 w/d 0h
49,2.467994213104248,0.822664737701416,3.290658950805664,0,3.290658950805664,2.467994213104248,0,0,3.290658950805664,0.822664737701416,0.822664737701416,2.467994213104248,E2 w/d 0h
50,1.269070029258728,1.269070029258728,5.076280117034912,1.9036049842834473,1.9036049842834473,1.9036049842834473,0,0.634535014629364,2.538140058517456,1.269070029258728,3.172675132751465,8.883490562438965,E2 w/d 12h
51,0.6670145392417908,2.0010435581207275,6.670145511627197,1.3340290784835815,3.3350727558135986,2.0010435581207275,0,1.3340290784835815,3.3350727558135986,0,4.002087116241455,4.669101715087891,E2 w/d 0h
52,0,1.980378270149231,3.960756540298462,0.6601260900497437,1.3202521800994873,0.6601260900497437,0,3.300630569458008,3.300630569458008,0.6601260900497437,1.3202521800994873,1.980378270149231,E2 w/d 0h
53,3.4618401527404785,0.8654600381851196,3.4618401527404785,0,1.7309200763702393,4.327300071716309,0,0.8654600381851196,4.327300071716309,0,0.8654600381851196,13.847360610961914,E2 w/d 24h
54,2.2467856407165527,1.1233928203582764,1.1233928203582764,1.1233928203582764,2.2467856407165527,0,1.1233928203582764,1.1233928203582764,2.2467856407165527,1.1233928203582764,1.1233928203582764,13.480713844299316,E2 w/d 0h
55,1.562660813331604,0,0,0,1.562660813331604,0,0,0,3.125321626663208,0,6.250643253326416,28.12789535522461,E2 w/d 24h
56,2.829463481903076,3.772617816925049,6.602081298828125,2.829463481903076,0,0.9431544542312622,0,0,1.8863089084625244,0,0,10.374698638916016,E2 w/d 0h
57,0,1.5871667861938477,0,1.5871667861938477,0,0,0,0,4.761500358581543,6.348667144775391,3.1743335723876953,46.027835845947266,E2 w/d 48h
58,0,0,0,2.116222381591797,0,0,0,0,16.929779052734375,12.697334289550781,6.348667144775391,82.53266906738281,E2 w/d 48h
59,0,0,0,0,0,0,0,0,9.41618824005127,5.649712562561035,3.766475200653076,82.86245727539062,E2 w/d 24h
60,0,1.312689185142517,0.6563445925712585,1.312689185142517,0.6563445925712585,0,0.6563445925712585,2.625378370285034,2.625378370285034,0,1.312689185142517,9.845169067382812,E2 w/d 0h
61,0,2.1018171310424805,2.8024227619171143,2.8024227619171143,1.4012113809585571,0,0.7006056904792786,0.7006056904792786,4.904239654541016,0.7006056904792786,5.6048455238342285,14.012113571166992,E2 w/d 24h
62,3.7591891288757324,4.698986530303955,1.8795945644378662,0,4.698986530303955,1.8795945644378662,0,0,5.6387834548950195,1.8795945644378662,4.698986530303955,15.976553916931152,E2 w/d 24h
63,0,0.8983652591705322,5.390191555023193,0,3.593461036682129,1.7967305183410645,0,0.8983652591705322,3.593461036682129,0,0,8.085287094116211,E2 w/d 12h
64,0,3.57556414604187,3.57556414604187,0,2.38370943069458,2.38370943069458,1.19185471534729,0,3.57556414604187,3.57556414604187,4.76741886138916,35.75564193725586,E2 w/d 48h
65,2.036726474761963,0,2.036726474761963,2.036726474761963,0,0,0,0,6.110179424285889,4.073452949523926,4.073452949523926,52.95488739013672,E2 w/d 48h
66,0.8840442299842834,0.8840442299842834,14.144707679748535,0,1.768088459968567,2.652132749557495,0.8840442299842834,0,2.652132749557495,0,3.536176919937134,2.652132749557495,E2 w/d 0h
67,0,0.9735470414161682,7.788376331329346,0.9735470414161682,1.9470940828323364,0,0,0.9735470414161682,11.682564735412598,0,1.9470940828323364,4.867735385894775,E2 w/d 12h
68,0,0.7739613056182861,3.0958452224731445,0.7739613056182861,0,0,1.5479226112365723,0,8.513574600219727,0,1.5479226112365723,11.609419822692871,E2 w/d 12h
69,0,0,0,0,0,0,0,0,6.8966498374938965,5.172487258911133,8.62081241607666,46.55238723754883,E2 w/d 48h
70,1.6320635080337524,0.8160317540168762,11.424444198608398,0,4.896190643310547,0.8160317540168762,0.8160317540168762,0,1.6320635080337524,0.8160317540168762,1.6320635080337524,8.160317420959473,E2 w/d 0h
71,0.6549288034439087,1.3098576068878174,4.58450174331665,0,2.6197152137756348,0,0.6549288034439087,0,1.964786410331726,0.6549288034439087,1.964786410331726,2.6197152137756348,E2 w/d 0h
72,0,1.3302299976348877,2.6604599952697754,2.6604599952697754,0,1.3302299976348877,1.3302299976348877,1.3302299976348877,5.320919990539551,2.6604599952697754,11.97206974029541,23.94413948059082,E2 w/d 48h
73,2.202974796295166,0,0,0,0,0,0,0,2.202974796295166,11.014873504638672,11.014873504638672,59.48031997680664,E2 w/d 48h
74,1.9793026447296143,2.968954086303711,4.948256492614746,0,3.9586052894592285,1.9793026447296143,0.9896513223648071,0.9896513223648071,4.948256492614746,7.917210578918457,0,6.9275593757629395,E2 w/d 0h
75,0,0,0,0,0,0,0,0,6.714272975921631,1.1190454959869385,5.595227241516113,10.071409225463867,E2 w/d 24h
76,0,2.8129706382751465,11.251882553100586,0,1.4064853191375732,1.4064853191375732,0,0,7.032426834106445,0,8.438911437988281,39.381587982177734,E2 w/d 48h
77,0,0,3.632239818572998,0,0,0,1.2107466459274292,1.2107466459274292,3.632239818572998,3.632239818572998,8.475226402282715,39.95463943481445,E2 w/d 48h
78,0,1.3315426111221313,0,1.3315426111221313,0,0,0,0,11.98388385772705,0,11.98388385772705,14.646968841552734,E2 w/d 0h
79,0,1.759464979171753,1.1729766130447388,1.759464979171753,1.1729766130447388,0,1.1729766130447388,1.1729766130447388,2.3459532260894775,0,1.1729766130447388,7.624348163604736,E2 w/d 0h
80,1.9013698101043701,0,0,0.9506849050521851,0.9506849050521851,0,0,0.9506849050521851,3.8027396202087402,0,0,8.556163787841797,E2 w/d 0h
81,4.768043041229248,0,7.152064800262451,0,0.7946738600730896,2.384021520614624,0,0.7946738600730896,3.1786954402923584,0,2.384021520614624,4.768043041229248,E2 w/d 0h
82,0,0,0,0,0,0,0,3.530010223388672,12.355035781860352,1.765005111694336,5.295015335083008,37.06510925292969,E2 w/d 48h
83,1.4834493398666382,0.7417246699333191,6.6755218505859375,0.7417246699333191,2.9668986797332764,0,0,0,2.9668986797332764,0,0.7417246699333191,2.2251739501953125,E2 w/d 0h
84,1.5561535358428955,1.5561535358428955,8.558844566345215,0.7780767679214478,0.7780767679214478,1.5561535358428955,0.7780767679214478,0,0,0,0.7780767679214478,4.668460845947266,E2 w/d 0h
85,0,1.6752879619598389,6.7011518478393555,2.5129318237304688,0.8376439809799194,0,1.6752879619598389,0,5.0258636474609375,0,0,12.56466007232666,E2 w/d 24h
86,0,2.5296812057495117,18.550996780395508,1.686454176902771,0,0.8432270884513855,1.686454176902771,0.8432270884513855,8.432271003723145,0.8432270884513855,3.372908353805542,12.648406028747559,E2 w/d 24h
87,3.8798818588256836,0,6.789793014526367,0,3.8798818588256836,1.9399409294128418,0.9699704647064209,0,7.759763717651367,0,0,11.63964557647705,E2 w/d 24h
88,4.000988483428955,1.0002471208572388,2.0004942417144775,0,3.000741481781006,1.0002471208572388,0,0,5.001235485076904,1.0002471208572388,4.000988483428955,12.002965927124023,E2 w/d 0h
89,0,2.5878968238830566,4.313161373138428,0,0.8626322746276855,1.725264549255371,0,0,2.5878968238830566,0.8626322746276855,1.725264549255371,0.8626322746276855,E2 w/d 0h
90,2.2011780738830566,0,0,0,1.1005890369415283,1.1005890369415283,0,0,2.2011780738830566,0,6.60353422164917,13.20706844329834,E2 w/d 12h
91,0,0,1.7770136594772339,0.8885068297386169,0.8885068297386169,0.8885068297386169,1.7770136594772339,1.7770136594772339,0,0,2.665520429611206,15.993123054504395,E2 w/d 12h
92,0,2.790457010269165,7.441218852996826,0,0,0.9301523566246033,2.790457010269165,1.8603047132492065,12.091980934143066,0,1.8603047132492065,22.32365608215332,E2 w/d 48h
93,1.9682890176773071,1.312192678451538,5.904867172241211,0,1.9682890176773071,3.2804818153381348,0.656096339225769,0.656096339225769,1.9682890176773071,0,1.9682890176773071,5.248770713806152,E2 w/d 0h
94,2.410200595855713,1.6068003177642822,8.034001350402832,0,2.410200595855713,4.017000675201416,0.8034001588821411,0,0.8034001588821411,0.8034001588821411,1.6068003177642822,8.837401390075684,E2 w/d 0h
95,0,0,0,0,0,0,0,0,9.038139343261719,9.038139343261719,24.854883193969727,99.4195327758789,E2 w/d 48h
96,0.8411829471588135,1.682365894317627,2.5235488414764404,0.8411829471588135,2.5235488414764404,5.047097682952881,0,0.8411829471588135,2.5235488414764404,0.8411829471588135,0.8411829471588135,3.364731788635254,E2 w/d 0h
97,0,0.9023701548576355,0,0,0,0,0,0,2.7071104049682617,0.9023701548576355,1.804740309715271,39.704288482666016,E2 w/d 24h
98,0,0,0,2.4001975059509277,1.6001317501068115,0,0,3.200263500213623,2.4001975059509277,0.8000658750534058,0.8000658750534058,3.200263500213623,E2 w/d 0h
99,0,0.7269843220710754,3.6349215507507324,0,0.7269843220710754,0.7269843220710754,2.9079372882843018,2.9079372882843018,7.269843101501465,0,2.180953025817871,11.631749153137207,E2 w/d 24h
100,0,3.7193751335144043,1.239791750907898,2.479583501815796,1.239791750907898,1.239791750907898,2.479583501815796,2.479583501815796,0,0,3.7193751335144043,9.918334007263184,E2 w/d 24h
101,0,1.662104845046997,0,0,0,0,0,1.662104845046997,13.296838760375977,0,8.310523986816406,24.93157196044922,E2 w/d 12h
102,0.8798812031745911,0,2.639643669128418,0,2.639643669128418,0,0,1.7597624063491821,0.8798812031745911,0,0,0.8798812031745911,E2 w/d 0h
103,0,0,0,0,0,0,0,0,17.319759368896484,3.8488354682922363,15.395341873168945,38.48835372924805,E2 w/d 48h
104,0,1.2253443002700806,3.6760330200195312,1.8380165100097656,1.8380165100097656,0,0.6126721501350403,2.450688600540161,0.6126721501350403,0,1.2253443002700806,3.6760330200195312,E2 w/d 0h
105,1.3014358282089233,4.555025577545166,8.459332466125488,0,0.6507179141044617,0.6507179141044617,0.6507179141044617,0.6507179141044617,2.6028716564178467,0,0.6507179141044617,3.253589630126953,E2 w/d 0h
106,1.5242218971252441,0,2.286332845687866,2.286332845687866,0.7621109485626221,0.7621109485626221,0,0,1.5242218971252441,0,0.7621109485626221,3.0484437942504883,E2 w/d 0h
107,0.5729314088821411,1.1458628177642822,5.729313850402832,1.1458628177642822,1.7187942266464233,1.1458628177642822,1.1458628177642822,3.4375884532928467,1.7187942266464233,0.5729314088821411,3.4375884532928467,8.021039962768555,E2 w/d 0h
108,1.0838911533355713,2.1677823066711426,13.006693840026855,0,0,2.1677823066711426,0,0,1.0838911533355713,0,3.251673460006714,11.922802925109863,E2 w/d 24h
109,2.6682045459747314,0.6670511364936829,9.338715553283691,1.3341022729873657,2.0011534690856934,2.0011534690856934,0,0,2.6682045459747314,0,3.3352556228637695,8.004613876342773,E2 w/d 0h
110,0,0,3.9436087608337402,1.314536213874817,0,0,0,1.314536213874817,10.516289710998535,5.258144855499268,2.629072427749634,36.80701446533203,E2 w/d 48h
111,5.104370594024658,1.701456904411316,6.805827617645264,0,2.552185297012329,0,0.850728452205658,0,4.2536420822143555,0,0.850728452205658,6.805827617645264,E2 w/d 0h
112,0,0,0,0,0,0,0,0,6.431597709655762,0,10.719328880310059,12.863195419311523,E2 w/d 24h
113,0.720557689666748,0,6.485019207000732,0,4.323346138000488,0,1.441115379333496,0,1.441115379333496,0,0,6.485019207000732,E2 w/d 0h
114,0,1.3469749689102173,5.387899875640869,0.6734874844551086,1.3469749689102173,0,0.6734874844551086,0.6734874844551086,3.3674373626708984,0,1.3469749689102173,4.040925025939941,E2 w/d 0h
115,7.842567443847656,1.5685135126113892,3.1370270252227783,0,1.5685135126113892,0,1.5685135126113892,0,15.685134887695312,1.5685135126113892,3.1370270252227783,39.21283721923828,E2 w/d 24h
116,0,2.0669994354248047,1.3779996633529663,1.3779996633529663,0,0,2.7559993267059326,2.0669994354248047,2.7559993267059326,0,0,6.200998306274414,E2 w/d 0h
117,3.2969865798950195,0,2.197991132736206,0,1.098995566368103,0,1.098995566368103,0,4.395982265472412,0,4.395982265472412,3.2969865798950195,E2 w/d 24h
118,1.93268620967865,5.79805850982666,11.59611701965332,0,4.8317155838012695,1.93268620967865,0,0,1.93268620967865,0.966343104839325,0.966343104839325,6.764401912689209,E2 w/d 0h
119,0,0.7236920595169067,4.3421525955200195,1.4473841190338135,0,0.7236920595169067,2.894768238067627,0.7236920595169067,0,0.7236920595169067,2.894768238067627,4.3421525955200195,E2 w/d 0h
120,0,1.685634970664978,15.170714378356934,0,3.371269941329956,3.371269941329956,0,0.842817485332489,5.0569047927856445,0,1.685634970664978,3.371269941329956,E2 w/d 24h
121,0,1.917127013206482,0,0,0,1.917127013206482,0,0,13.419889450073242,9.5856351852417,9.5856351852417,65.18231964111328,E2 w/d 48h
122,0.8772753477096558,0.8772753477096558,0.8772753477096558,0,0,0,0,0,5.2636518478393555,0,0,4.386376857757568,E2 w/d 0h
123,0,0,0,2.0404906272888184,0,0,0,0,10.20245361328125,18.364416122436523,22.445396423339844,108.14600372314453,E2 w/d 48h
124,0,0,1.3816837072372437,0,0,0,0,0,2.7633674144744873,2.7633674144744873,2.7633674144744873,29.015357971191406,E2 w/d 12h
125,1.2547136545181274,1.2547136545181274,3.136784076690674,0,2.509427309036255,0,0.6273568272590637,0.6273568272590637,1.2547136545181274,0.6273568272590637,0.6273568272590637,4.391497611999512,E2 w/d 0h
126,2.805713653564453,0,0.9352378845214844,0,0,0,0,0.9352378845214844,2.805713653564453,0,0.9352378845214844,3.7409515380859375,E2 w/d 0h
127,0,1.4118809700012207,0,0,0,0,0,2.8237619400024414,8.471285820007324,0,2.8237619400024414,16.94257164001465,E2 w/d 12h
128,0,0.8287839293479919,2.486351728439331,0.8287839293479919,1.6575678586959839,0.8287839293479919,0,0,4.143919467926025,0,2.486351728439331,0,E2 w/d 0h
129,0,1.1772974729537964,0,0,2.3545949459075928,0,0,0,8.241082191467285,0,3.5318922996520996,10.595677375793457,E2 w/d 12h
130,0.8255165815353394,1.6510331630706787,0,0,0,0.8255165815353394,0,0,6.604132652282715,0,6.604132652282715,4.127583026885986,E2 w/d 0h
131,0,0.9834803938865662,0,0,0.9834803938865662,0,0,0,11.801764488220215,0,1.9669607877731323,2.9504411220550537,E2 w/d 24h
132,3.7038731575012207,0.9259682893753052,0,0,0.9259682893753052,0,0,0,2.777904987335205,0,2.777904987335205,3.7038731575012207,E2 w/d 0h
133,0,0.9428615570068359,1.8857231140136719,1.8857231140136719,0,0,0.9428615570068359,3.7714462280273438,6.600030899047852,0,3.7714462280273438,23.5715389251709,E2 w/d 24h
134,0,0,0,0,0,0,0,1.1062027215957642,9.955824851989746,2.2124054431915283,5.531013488769531,14.380635261535645,E2 w/d 24h
135,0.9090569019317627,0.9090569019317627,0.9090569019317627,0.9090569019317627,0,1.8181138038635254,0,0,0.9090569019317627,0,0.9090569019317627,5.454341411590576,E2 w/d 0h
136,0,0,0,0,0,0,0,0,3.8801918029785156,9.700479507446289,3.8801918029785156,44.62220764160156,E2 w/d 48h
137,0,2.111806631088257,0,0,0,0,0,0,0,2.111806631088257,12.670839309692383,38.01251983642578,E2 w/d 24h
138,0,1.1885887384414673,1.7828831672668457,2.3771774768829346,1.1885887384414673,0,1.7828831672668457,1.7828831672668457,1.7828831672668457,0,2.3771774768829346,6.537238121032715,E2 w/d 0h
139,0,0.8332762122154236,0.8332762122154236,3.3331048488616943,0.8332762122154236,0,0.8332762122154236,2.499828577041626,4.166380882263184,0,4.999657154083252,14.165695190429688,E2 w/d 12h
140,0,0,0.9083090424537659,1.8166180849075317,0,0,0,0,0.9083090424537659,1.8166180849075317,1.8166180849075317,12.716326713562012,E2 w/d 24h
141,0,1.066192626953125,1.066192626953125,1.066192626953125,0,0,2.13238525390625,0,7.463348388671875,1.066192626953125,2.13238525390625,9.595733642578125,E2 w/d 24h
142,0,4.206789016723633,10.937650680541992,0.8413577675819397,1.6827155351638794,4.206789016723633,0.8413577675819397,0,6.730862140655518,0.8413577675819397,1.6827155351638794,6.730862140655518,E2 w/d 24h
143,0.9825257062911987,1.9650514125823975,0,1.9650514125823975,2.9475769996643066,1.9650514125823975,0.9825257062911987,0,3.930102825164795,0,7.86020565032959,6.877679824829102,E2 w/d 12h
144,1.0504238605499268,0,12.605086326599121,0,3.1512715816497803,3.1512715816497803,0,0,3.1512715816497803,2.1008477210998535,2.1008477210998535,6.3025431632995605,E2 w/d 0h
145,0,1.9071922302246094,7.6287689208984375,0.6357307434082031,2.5429229736328125,1.2714614868164062,0,1.9071922302246094,1.9071922302246094,0,3.1786537170410156,3.8143844604492188,E2 w/d 0h
146,3.0349223613739014,1.5174611806869507,10.622228622436523,0,1.5174611806869507,0.7587305903434753,0.7587305903434753,0,1.5174611806869507,0,6.828575134277344,3.0349223613739014,E2 w/d 0h
147,0,2.3640670776367188,3.1520893573760986,0.7880223393440247,0.7880223393440247,0.7880223393440247,2.3640670776367188,1.5760446786880493,3.1520893573760986,0,0,7.092201232910156,E2 w/d 0h
148,0,0,2.4689977169036865,0,0,1.2344988584518433,0,2.4689977169036865,3.7034964561462402,3.7034964561462402,3.7034964561462402,9.875990867614746,E2 w/d 12h
149,0,5.334240913391113,5.334240913391113,0,1.0668481588363647,1.0668481588363647,2.1336963176727295,0,3.2005443572998047,0,1.0668481588363647,5.334240913391113,E2 w/d 12h
150,0,0,0,3.978379964828491,0,0,1.9891899824142456,2.9837849140167236,3.978379964828491,0,3.978379964828491,23.87027931213379,E2 w/d 12h
151,1.227387547492981,0,1.227387547492981,0,0,1.227387547492981,0,0,7.364325523376465,0,1.227387547492981,14.72865104675293,E2 w/d 12h
152,2.3809056282043457,1.5872704982757568,3.1745409965515137,0,0.7936352491378784,0.7936352491378784,0.7936352491378784,0,1.5872704982757568,0,0.7936352491378784,3.1745409965515137,E2 w/d 0h
153,1.2525783777236938,0,21.293832778930664,0,0,1.2525783777236938,0,0,6.26289176940918,0,1.2525783777236938,11.273205757141113,E2 w/d 24h
154,0,0,0,2.066354751586914,0,0,1.033177375793457,3.099532127380371,15.497660636901855,2.066354751586914,8.265419006347656,22.729902267456055,E2 w/d 48h
155,1.1349406242370605,3.4048218727111816,9.079524993896484,0,0,1.1349406242370605,0,0,6.809643745422363,0,1.1349406242370605,24.968692779541016,E2 w/d 12h
156,1.9166733026504517,0.9583366513252258,0,0,1.9166733026504517,0,0.9583366513252258,0,10.541703224182129,1.9166733026504517,2.8750100135803223,21.083406448364258,E2 w/d 48h
157,0.7832452058792114,2.349735736846924,0,0.7832452058792114,1.5664904117584229,0,0,0,2.349735736846924,0,0.7832452058792114,8.615696907043457,E2 w/d 0h
158,0,0,1.5418306589126587,0,1.5418306589126587,0,0,0,9.250984191894531,0,10.792814254760742,67.84054565429688,E2 w/d 24h
159,0,1.4472116231918335,0,1.4472116231918335,0,0,0,0,5.788846492767334,0,1.4472116231918335,14.472116470336914,E2 w/d 12h
160,0,0,1.6855179071426392,1.6855179071426392,0,0,0.8427589535713196,3.3710358142852783,2.5282769203186035,0.8427589535713196,2.5282769203186035,20.226215362548828,E2 w/d 12h
161,0,0,1.6297638416290283,0,0,0,0,0,6.519055366516113,9.778583526611328,9.778583526611328,44.003623962402344,E2 w/d 24h
162,1.5418306589126587,3.0836613178253174,0,0,3.0836613178253174,0,0,0,4.625492095947266,0,4.625492095947266,21.585628509521484,E2 w/d 48h
163,0,0,1.636572003364563,2.4548580646514893,0,1.636572003364563,0,1.636572003364563,9.00114631652832,1.636572003364563,4.9097161293029785,25.366865158081055,E2 w/d 48h
