,Ung,Rrm2,Aurka,Spi1,lambda,bc
3930,0.02108916,0.14976107,0.4165071,0.99003214,12.0160580621136,BRQ 48h
3931,0.0,0.1984879,0.20262283,0.73735857,12.9909914871597,BRQ 48h
3932,0.0,0.16911124,0.10548797,0.520715,0.527286507929236,BRQ 12h
3933,0.0,0.21581103,0.19189793,0.7009079,14.081944419306,BRQ 0h
3934,0.013461166,0.12057985,0.25134405,0.9127261,13.453482295473199,BRQ 24h
3935,0.0,0.34057328,0.28679463,1.1405653,12.891287392471002,BRQ 12h
3936,0.046002574,0.09160202,0.25687367,0.81410366,0.0,BRQ 0h
3937,0.020775298,0.32696596,0.20110951,0.23423573,8.775503941271511,BRQ 0h
3938,0.0,0.20869252,0.25629953,1.4368134,15.541315001852501,BRQ 48h
3939,0.005682327,0.48303145,0.1910582,0.50674456,8.34996275669186,BRQ 0h
3940,0.0,0.48726386,0.17182344,0.36252263,13.6121278769137,BRQ 0h
3941,0.24803174,0.26747623,0.017518878,0.4762422,1.5974410101838703,BRQ 48h
3942,0.0,0.60361695,0.2079488,0.19669102,13.2242949434305,BRQ 0h
3943,0.0,0.1992485,0.23351891,0.77289355,13.267152275169899,BRQ 48h
3944,0.0,0.43698546,0.2707166,0.97305936,11.009815726993802,BRQ 24h
3945,0.034330867,0.48333862,0.042137608,0.30163252,5.652843013396651,BRQ 0h
3946,0.0,0.2831015,0.24850866,0.8104878,14.2057441902049,BRQ 0h
3947,0.04094787,0.22990413,0.03362257,0.5806115,0.526373595942778,BRQ 0h
3948,0.0,0.28416938,0.2255551,0.6718267,9.66779917572023,BRQ 12h
3949,0.0,0.5458366,0.18752334,0.33906132,13.438921733661099,BRQ 0h
3950,0.01638822,0.30124152,0.102886,0.29392895,11.2021181385132,BRQ 0h
3951,0.085366495,0.39035144,0.00954701,0.31224313,4.89106283410611,BRQ 0h
3952,0.05997017,0.4455502,0.057254255,0.37677637,6.46371886791018,BRQ 12h
3953,0.0,0.5099235,0.398916,1.1049606,12.5964438643925,BRQ 48h
3954,0.0,0.24520983,0.21367991,0.5139583,13.866751076500002,BRQ 24h
3955,0.0,0.34100336,0.22655967,0.6080517,14.7881287313114,BRQ 48h
