,Ung,Pcna,Rrm2,Aurka,Mcm2,Clspn,Cdca2,Cenpe,Spi1,Gsn,Fcgr3,Tyrobp,bc
18,0,0.8713589310646057,6.970871448516846,0,1.7427178621292114,0.8713589310646057,0.8713589310646057,1.7427178621292114,3.485435724258423,0,0.8713589310646057,11.327666282653809,BRQ 24h
19,0,1.5432674884796143,3.0865349769592285,2.057689905166626,1.028844952583313,0,2.057689905166626,5.144224643707275,0.5144224762916565,1.028844952583313,0.5144224762916565,4.629802227020264,BRQ 0h
20,0,0.6581228971481323,2.6324915885925293,1.3162457942962646,0.6581228971481323,0,0.6581228971481323,1.974368691444397,1.974368691444397,0,0.6581228971481323,5.264983177185059,BRQ 0h
21,2.912644624710083,0.7281611561775208,7.281611442565918,0,2.912644624710083,2.912644624710083,0,0.7281611561775208,2.184483528137207,0,2.184483528137207,7.281611442565918,BRQ 0h
22,0,0.5441551804542542,3.2649312019348145,0.5441551804542542,1.0883103609085083,1.0883103609085083,1.0883103609085083,2.1766207218170166,1.0883103609085083,0,2.1766207218170166,4.353241443634033,BRQ 0h
23,1.9929440021514893,0,4.982359886169434,0,0.9964720010757446,0.9964720010757446,0,0,1.9929440021514893,0,0,5.978832244873047,BRQ 12h
24,1.0205024480819702,0,2.0410048961639404,3.061507225036621,1.0205024480819702,2.0410048961639404,0,0,3.061507225036621,0,4.082009792327881,7.143517017364502,BRQ 0h
25,4.784132957458496,0.9568266272544861,0.9568266272544861,0,0,0,0.9568266272544861,0,2.8704798221588135,0,0,11.481919288635254,BRQ 0h
26,2.653291702270508,1.7688610553741455,11.497596740722656,0.8844305276870728,0.8844305276870728,2.653291702270508,1.7688610553741455,1.7688610553741455,0,0.8844305276870728,0,6.191013813018799,BRQ 12h
27,0,1.0703270435333252,9.632943153381348,1.0703270435333252,1.0703270435333252,4.281308174133301,4.281308174133301,0,7.4922895431518555,1.0703270435333252,1.0703270435333252,12.843924522399902,BRQ 24h
28,0,0.9165346622467041,4.582673072814941,0,0.9165346622467041,3.6661386489868164,0,0,2.7496039867401123,0.9165346622467041,4.582673072814941,10.081881523132324,BRQ 12h
29,0,0,1.1361085176467896,6.816651344299316,0,0,1.1361085176467896,2.272217035293579,10.224976539611816,3.408325672149658,4.544434070587158,36.355472564697266,BRQ 48h
30,0,0,0,0,0,0,0,0,5.994570732116699,7.99276065826416,13.98733139038086,53.951133728027344,BRQ 48h
31,0.6663557291030884,3.3317785263061523,4.664490222930908,1.3327114582061768,1.3327114582061768,0.6663557291030884,0,0.6663557291030884,1.9990671873092651,0,2.6654229164123535,4.664490222930908,BRQ 0h
32,0,1.866451621055603,1.866451621055603,0,2.7996773719787598,0.9332258105278015,0.9332258105278015,0.9332258105278015,2.7996773719787598,0,0,4.666129112243652,BRQ 0h
33,0.8748108744621277,0.8748108744621277,1.7496217489242554,0,0.8748108744621277,0,0,3.4992434978485107,1.7496217489242554,0,3.4992434978485107,8.748108863830566,BRQ 0h
34,0,0.8650900721549988,2.5952701568603516,2.5952701568603516,0,3.460360288619995,0,0.8650900721549988,10.381080627441406,0.8650900721549988,5.190540313720703,7.785810470581055,BRQ 24h
35,0,0.6943174004554749,0,2.7772696018218994,2.0829522609710693,0.6943174004554749,2.0829522609710693,1.3886348009109497,0.6943174004554749,0.6943174004554749,1.3886348009109497,0.6943174004554749,BRQ 12h
36,0,2.875917673110962,6.231154918670654,2.3965981006622314,0.9586392045021057,2.875917673110962,1.437958836555481,4.793196201324463,3.3552372455596924,0,1.9172784090042114,7.669113636016846,BRQ 0h
37,0,0,3.572058916091919,0.8930147290229797,0.8930147290229797,0.8930147290229797,0,0.8930147290229797,2.679044246673584,0,2.679044246673584,2.679044246673584,BRQ 12h
38,0,0,0,0.6676378846168518,0.6676378846168518,3.3381893634796143,0.6676378846168518,1.3352757692337036,2.6705515384674072,0.6676378846168518,3.3381893634796143,7.3440165519714355,BRQ 12h
39,2.2665629386901855,1.5110419988632202,1.5110419988632202,0.7555209994316101,0.7555209994316101,0,0,0.7555209994316101,3.7776050567626953,0.7555209994316101,3.7776050567626953,15.110420227050781,BRQ 12h
40,0,0,3.2760133743286133,1.6380066871643066,0.8190033435821533,0,0,0.8190033435821533,2.45701003074646,0.8190033435821533,2.45701003074646,4.0950164794921875,BRQ 0h
41,1.8225700855255127,1.215046763420105,12.757990837097168,0,1.8225700855255127,0.6075233817100525,0,0.6075233817100525,3.6451401710510254,1.8225700855255127,1.8225700855255127,3.6451401710510254,BRQ 0h
42,0,2.026982069015503,8.783588409423828,0.6756606698036194,1.3513213396072388,2.7026426792144775,2.7026426792144775,3.378303289413452,8.783588409423828,2.026982069015503,2.7026426792144775,12.16189193725586,BRQ 0h
43,0,2.3787295818328857,0.7929098606109619,4.7574591636657715,0.7929098606109619,1.5858197212219238,1.5858197212219238,1.5858197212219238,6.343278884887695,3.1716394424438477,4.7574591636657715,42.02422332763672,BRQ 48h
44,0,0,4.053287506103516,2.026643753051758,2.7021915912628174,0.6755478978157043,0.6755478978157043,1.3510957956314087,3.377739429473877,0.6755478978157043,2.7021915912628174,9.457670211791992,BRQ 12h
45,0,1.4899097681045532,0,0,3.7247743606567383,0,0,0,2.9798195362091064,0.7449548840522766,4.469729423522949,7.449548721313477,BRQ 12h
46,0,3.633145332336426,6.055242538452148,0,2.4220969676971436,0.6055242419242859,0,1.2110484838485718,0.6055242419242859,0,1.2110484838485718,3.027621269226074,BRQ 0h
47,0,1.7531577348709106,2.6297366619110107,2.1914472579956055,2.1914472579956055,2.6297366619110107,1.3148683309555054,1.7531577348709106,6.574341297149658,3.068026065826416,3.9446048736572266,11.395524978637695,BRQ 24h
48,0,1.704162836074829,8.520813941955566,2.272217035293579,0,0.5680542588233948,0.5680542588233948,2.840271234512329,3.408325672149658,1.1361085176467896,0.5680542588233948,4.544434070587158,BRQ 0h
49,0,2.2971441745758057,1.531429409980774,0,0,0,0,1.531429409980774,2.2971441745758057,0,2.2971441745758057,5.3600029945373535,BRQ 0h
50,0,1.2446198463439941,1.2446198463439941,0,0,0,0,0,1.2446198463439941,22.403156280517578,1.2446198463439941,9.956958770751953,BRQ 48h
51,0,2.0485212802886963,4.097042560577393,4.097042560577393,2.7313616275787354,1.3656808137893677,0.6828404068946838,4.097042560577393,2.0485212802886963,0,5.462723255157471,6.14556360244751,BRQ 12h
52,2.3756277561187744,2.3756277561187744,6.335007190704346,0,0,0,0,0,0.7918758988380432,0,3.9593794345855713,0,BRQ 0h
53,2.467994213104248,0.822664737701416,3.290658950805664,0,3.290658950805664,2.467994213104248,0,0,3.290658950805664,0.822664737701416,0.822664737701416,2.467994213104248,BRQ 0h
54,0.6670145392417908,2.0010435581207275,6.670145511627197,1.3340290784835815,3.3350727558135986,2.0010435581207275,0,1.3340290784835815,3.3350727558135986,0,4.002087116241455,4.669101715087891,BRQ 0h
55,1.1579900979995728,1.1579900979995728,16.21186065673828,1.1579900979995728,0,3.473970413208008,0,2.3159801959991455,2.3159801959991455,1.1579900979995728,1.1579900979995728,9.263920783996582,BRQ 12h
56,0,2.728191614151001,7.275177478790283,1.8187943696975708,2.728191614151001,4.546986103057861,1.8187943696975708,0.9093971848487854,1.8187943696975708,0.9093971848487854,2.728191614151001,10.003369331359863,BRQ 12h
57,0,1.1165763139724731,1.1165763139724731,2.2331526279449463,1.1165763139724731,1.1165763139724731,0,5.582881450653076,12.282339096069336,4.466305255889893,5.582881450653076,30.147560119628906,BRQ 48h
58,0,3.631063461303711,6.354361057281494,1.8155317306518555,0.9077658653259277,0.9077658653259277,0,1.8155317306518555,3.631063461303711,0,0.9077658653259277,7.262126922607422,BRQ 12h
59,0,1.980378270149231,3.960756540298462,0.6601260900497437,1.3202521800994873,0.6601260900497437,0,3.300630569458008,3.300630569458008,0.6601260900497437,1.3202521800994873,1.980378270149231,BRQ 0h
60,2.2467856407165527,1.1233928203582764,1.1233928203582764,1.1233928203582764,2.2467856407165527,0,1.1233928203582764,1.1233928203582764,2.2467856407165527,1.1233928203582764,1.1233928203582764,13.480713844299316,BRQ 0h
61,2.829463481903076,3.772617816925049,6.602081298828125,2.829463481903076,0,0.9431544542312622,0,0,1.8863089084625244,0,0,10.374698638916016,BRQ 0h
62,1.6719439029693604,0,3.3438878059387207,1.6719439029693604,0,1.6719439029693604,0.8359719514846802,0,9.195691108703613,3.3438878059387207,13.375551223754883,16.719438552856445,BRQ 24h
63,0,1.044102430343628,16.705638885498047,2.088204860687256,3.132307291030884,2.088204860687256,2.088204860687256,2.088204860687256,5.220512390136719,3.132307291030884,5.220512390136719,19.83794593811035,BRQ 24h
64,0,0,1.0023934841156006,1.0023934841156006,0,2.004786968231201,1.0023934841156006,0,14.03350830078125,6.0143609046936035,12.028721809387207,26.062231063842773,BRQ 24h
65,0,1.312689185142517,0.6563445925712585,1.312689185142517,0.6563445925712585,0,0.6563445925712585,2.625378370285034,2.625378370285034,0,1.312689185142517,9.845169067382812,BRQ 0h
66,0,0,0,0,0,3.1550917625427246,0,4.206789016723633,2.1033945083618164,3.1550917625427246,5.258486270904541,11.568670272827148,BRQ 48h
67,0,1.9346873760223389,4.836718559265137,0,0.9673436880111694,0.9673436880111694,0,0.9673436880111694,1.9346873760223389,0.9673436880111694,1.9346873760223389,11.608123779296875,BRQ 12h
68,0,1.888361930847168,4.72090482711792,3.776723861694336,0.944180965423584,0,0,0,0.944180965423584,0.944180965423584,0.944180965423584,10.385990142822266,BRQ 12h
69,0,0,0,2.4710073471069336,0,0,3.2946763038635254,0,18.12071990966797,2.4710073471069336,9.884029388427734,21.415395736694336,BRQ 24h
70,0.8840442299842834,0.8840442299842834,14.144707679748535,0,1.768088459968567,2.652132749557495,0.8840442299842834,0,2.652132749557495,0,3.536176919937134,2.652132749557495,BRQ 0h
71,0,0,0,1.7472306489944458,0,0.8736153244972229,0.8736153244972229,3.4944612979888916,2.6208460330963135,0.8736153244972229,8.736153602600098,6.988922595977783,BRQ 12h
72,1.6320635080337524,0.8160317540168762,11.424444198608398,0,4.896190643310547,0.8160317540168762,0.8160317540168762,0,1.6320635080337524,0.8160317540168762,1.6320635080337524,8.160317420959473,BRQ 0h
73,0.6549288034439087,1.3098576068878174,4.58450174331665,0,2.6197152137756348,0,0.6549288034439087,0,1.964786410331726,0.6549288034439087,1.964786410331726,2.6197152137756348,BRQ 0h
74,1.9793026447296143,2.968954086303711,4.948256492614746,0,3.9586052894592285,1.9793026447296143,0.9896513223648071,0.9896513223648071,4.948256492614746,7.917210578918457,0,6.9275593757629395,BRQ 0h
75,0,0.8013327717781067,0,0.8013327717781067,0,3.2053310871124268,0.8013327717781067,0,9.61599349975586,5.6093292236328125,11.218658447265625,17.62932014465332,BRQ 24h
76,0,1.0246351957321167,6.147810935974121,0,1.0246351957321167,3.0739054679870605,1.0246351957321167,0,1.0246351957321167,0,2.0492703914642334,1.0246351957321167,BRQ 12h
77,0,0,6.892735481262207,4.595157146453857,0,3.4463677406311035,2.2975785732269287,2.2975785732269287,11.487893104553223,3.4463677406311035,5.743946552276611,49.3979377746582,BRQ 24h
78,0,1.3315426111221313,0,1.3315426111221313,0,0,0,0,11.98388385772705,0,11.98388385772705,14.646968841552734,BRQ 0h
79,0,2.0684664249420166,15.513498306274414,0,0,3.1026997566223145,0,3.1026997566223145,2.0684664249420166,2.0684664249420166,2.0684664249420166,4.136932849884033,BRQ 12h
80,0,1.759464979171753,1.1729766130447388,1.759464979171753,1.1729766130447388,0,1.1729766130447388,1.1729766130447388,2.3459532260894775,0,1.1729766130447388,7.624348163604736,BRQ 0h
81,1.9013698101043701,0,0,0.9506849050521851,0.9506849050521851,0,0,0.9506849050521851,3.8027396202087402,0,0,8.556163787841797,BRQ 0h
82,4.768043041229248,0,7.152064800262451,0,0.7946738600730896,2.384021520614624,0,0.7946738600730896,3.1786954402923584,0,2.384021520614624,4.768043041229248,BRQ 0h
83,0,0,0,8.245078086853027,1.0306347608566284,1.0306347608566284,0,3.0919041633605957,14.428886413574219,2.061269521713257,5.153173923492432,45.347930908203125,BRQ 48h
84,0.8661388754844666,1.732277750968933,13.858222007751465,0,0.8661388754844666,3.464555501937866,0,0,3.464555501937866,0,0.8661388754844666,8.661388397216797,BRQ 12h
85,0,3.1289451122283936,3.9111814498901367,0.7822362780570984,1.5644725561141968,2.3467087745666504,0,0.7822362780570984,6.257890224456787,6.257890224456787,35.20063400268555,25.03156089782715,BRQ 24h
86,6.21280574798584,3.10640287399292,9.319208145141602,0,1.0354676246643066,3.10640287399292,1.0354676246643066,0,3.10640287399292,1.0354676246643066,2.0709352493286133,3.10640287399292,BRQ 12h
87,1.4834493398666382,0.7417246699333191,6.6755218505859375,0.7417246699333191,2.9668986797332764,0,0,0,2.9668986797332764,0,0.7417246699333191,2.2251739501953125,BRQ 0h
88,1.5561535358428955,1.5561535358428955,8.558844566345215,0.7780767679214478,0.7780767679214478,1.5561535358428955,0.7780767679214478,0,0,0,0.7780767679214478,4.668460845947266,BRQ 0h
89,0,0,0.9496442079544067,4.748220920562744,0.9496442079544067,0.9496442079544067,0.9496442079544067,1.8992884159088135,7.597153663635254,0.9496442079544067,6.647509574890137,20.89217185974121,BRQ 48h
90,4.000988483428955,1.0002471208572388,2.0004942417144775,0,3.000741481781006,1.0002471208572388,0,0,5.001235485076904,1.0002471208572388,4.000988483428955,12.002965927124023,BRQ 0h
91,0,2.5878968238830566,4.313161373138428,0,0.8626322746276855,1.725264549255371,0,0,2.5878968238830566,0.8626322746276855,1.725264549255371,0.8626322746276855,BRQ 0h
92,0,1.541145920753479,3.8528647422790527,3.082291841506958,0.7705729603767395,2.3117189407348633,1.541145920753479,2.3117189407348633,2.3117189407348633,7.7057294845581055,3.8528647422790527,22.346616744995117,BRQ 24h
93,0,0,11.428437232971191,1.1428437232971191,0,1.1428437232971191,1.1428437232971191,5.714218616485596,2.2856874465942383,2.2856874465942383,4.571374893188477,22.856874465942383,BRQ 48h
94,0,1.32486093044281,2.64972186088562,2.64972186088562,0,0,3.9745826721191406,0,3.9745826721191406,2.64972186088562,10.59888744354248,22.52263641357422,BRQ 24h
95,0,1.829479455947876,7.317917823791504,0.914739727973938,0.914739727973938,0,0.914739727973938,1.829479455947876,5.488438606262207,0,2.7442193031311035,15.550575256347656,BRQ 12h
96,0,0,0,0,0,0,0,0,3.7641408443450928,1.8820704221725464,1.8820704221725464,11.2924222946167,BRQ 24h
97,1.9682890176773071,1.312192678451538,5.904867172241211,0,1.9682890176773071,3.2804818153381348,0.656096339225769,0.656096339225769,1.9682890176773071,0,1.9682890176773071,5.248770713806152,BRQ 0h
98,2.410200595855713,1.6068003177642822,8.034001350402832,0,2.410200595855713,4.017000675201416,0.8034001588821411,0,0.8034001588821411,0.8034001588821411,1.6068003177642822,8.837401390075684,BRQ 0h
99,0,2.6079020500183105,0,2.6079020500183105,1.3039510250091553,0,1.3039510250091553,2.6079020500183105,3.911853075027466,1.3039510250091553,2.6079020500183105,19.55926513671875,BRQ 24h
100,0,2.2580645084381104,3.387096881866455,2.2580645084381104,2.2580645084381104,0,1.1290322542190552,1.1290322542190552,10.161290168762207,4.516129016876221,6.77419376373291,19.19354820251465,BRQ 24h
101,0.8411829471588135,1.682365894317627,2.5235488414764404,0.8411829471588135,2.5235488414764404,5.047097682952881,0,0.8411829471588135,2.5235488414764404,0.8411829471588135,0.8411829471588135,3.364731788635254,BRQ 0h
102,0.6405590772628784,0.6405590772628784,4.483913421630859,0,0.6405590772628784,0.6405590772628784,0,1.9216772317886353,1.2811181545257568,0,1.9216772317886353,3.8433544635772705,BRQ 12h
103,0,1.503466248512268,1.503466248512268,4.510398864746094,0,0,4.510398864746094,1.503466248512268,9.020797729492188,1.503466248512268,7.517331123352051,24.05545997619629,BRQ 24h
104,1.57829749584198,0,0,0,1.57829749584198,0,0,1.57829749584198,0,0,1.57829749584198,11.04808235168457,BRQ 12h
105,0,0,0,2.4001975059509277,1.6001317501068115,0,0,3.200263500213623,2.4001975059509277,0.8000658750534058,0.8000658750534058,3.200263500213623,BRQ 0h
106,0.9263213872909546,2.778964042663574,2.778964042663574,0,4.6316070556640625,0,0,0,5.557928085327148,0,2.778964042663574,7.410571098327637,BRQ 12h
107,0,1.1967874765396118,5.9839372634887695,1.1967874765396118,0,1.1967874765396118,2.3935749530792236,0,5.9839372634887695,3.590362548828125,0,10.771087646484375,BRQ 24h
108,0,1.4227975606918335,5.691190242767334,0,1.4227975606918335,0,0,2.845595121383667,4.268392562866211,2.845595121383667,5.691190242767334,12.805177688598633,BRQ 24h
109,0,0.6817671060562134,0,0,1.3635342121124268,0,0.6817671060562134,2.7270684242248535,0,0,3.4088354110717773,6.817670822143555,BRQ 12h
110,0.8798812031745911,0,2.639643669128418,0,2.639643669128418,0,0,1.7597624063491821,0.8798812031745911,0,0,0.8798812031745911,BRQ 0h
111,0,1.2253443002700806,3.6760330200195312,1.8380165100097656,1.8380165100097656,0,0.6126721501350403,2.450688600540161,0.6126721501350403,0,1.2253443002700806,3.6760330200195312,BRQ 0h
112,0.6677112579345703,0.6677112579345703,2.6708450317382812,4.673978805541992,0.6677112579345703,1.3354225158691406,0,1.3354225158691406,5.3416900634765625,0,3.3385562896728516,12.686513900756836,BRQ 24h
113,0,0,0,8.485885620117188,0,1.6971771717071533,1.6971771717071533,1.6971771717071533,3.3943543434143066,5.091531753540039,5.091531753540039,39.03507614135742,BRQ 48h
114,1.3014358282089233,4.555025577545166,8.459332466125488,0,0.6507179141044617,0.6507179141044617,0.6507179141044617,0.6507179141044617,2.6028716564178467,0,0.6507179141044617,3.253589630126953,BRQ 0h
115,1.5242218971252441,0,2.286332845687866,2.286332845687866,0.7621109485626221,0.7621109485626221,0,0,1.5242218971252441,0,0.7621109485626221,3.0484437942504883,BRQ 0h
116,0,1.6871570348739624,5.905049800872803,0.8435785174369812,3.374314069747925,0,0,0.8435785174369812,1.6871570348739624,0,0.8435785174369812,10.122941970825195,BRQ 12h
117,0,1.8166180849075317,0.9083090424537659,0.9083090424537659,0,2.7249271869659424,0,0.9083090424537659,17.257871627807617,0.9083090424537659,7.266472339630127,19.982799530029297,BRQ 48h
118,0,1.1398404836654663,1.1398404836654663,2.2796809673309326,0,0,3.4195213317871094,3.4195213317871094,5.699202537536621,0,11.398405075073242,25.07649040222168,BRQ 24h
119,0,0,0,0.9595480561256409,0,0.9595480561256409,2.8786442279815674,2.8786442279815674,13.433672904968262,1.9190961122512817,20.150508880615234,17.271865844726562,BRQ 24h
120,0.5729314088821411,1.1458628177642822,5.729313850402832,1.1458628177642822,1.7187942266464233,1.1458628177642822,1.1458628177642822,3.4375884532928467,1.7187942266464233,0.5729314088821411,3.4375884532928467,8.021039962768555,BRQ 0h
121,0,0,4.0523858070373535,0,0,1.3507952690124512,0,0,13.507952690124512,1.3507952690124512,6.753976345062256,18.9111328125,BRQ 24h
122,2.6682045459747314,0.6670511364936829,9.338715553283691,1.3341022729873657,2.0011534690856934,2.0011534690856934,0,0,2.6682045459747314,0,3.3352556228637695,8.004613876342773,BRQ 0h
123,0,1.2008107900619507,7.204864501953125,0,1.2008107900619507,0,2.4016215801239014,0,2.4016215801239014,1.2008107900619507,0,8.405675888061523,BRQ 12h
124,0,2.007106304168701,0,2.007106304168701,2.007106304168701,0,0,0,10.035531997680664,18.06395721435547,16.05685043334961,66.23450469970703,BRQ 48h
125,5.104370594024658,1.701456904411316,6.805827617645264,0,2.552185297012329,0,0.850728452205658,0,4.2536420822143555,0,0.850728452205658,6.805827617645264,BRQ 0h
126,0.720557689666748,0,6.485019207000732,0,4.323346138000488,0,1.441115379333496,0,1.441115379333496,0,0,6.485019207000732,BRQ 0h
127,0,1.3469749689102173,5.387899875640869,0.6734874844551086,1.3469749689102173,0,0.6734874844551086,0.6734874844551086,3.3674373626708984,0,1.3469749689102173,4.040925025939941,BRQ 0h
128,0,2.0669994354248047,1.3779996633529663,1.3779996633529663,0,0,2.7559993267059326,2.0669994354248047,2.7559993267059326,0,0,6.200998306274414,BRQ 0h
129,1.93268620967865,5.79805850982666,11.59611701965332,0,4.8317155838012695,1.93268620967865,0,0,1.93268620967865,0.966343104839325,0.966343104839325,6.764401912689209,BRQ 0h
130,0,0.7236920595169067,4.3421525955200195,1.4473841190338135,0,0.7236920595169067,2.894768238067627,0.7236920595169067,0,0.7236920595169067,2.894768238067627,4.3421525955200195,BRQ 0h
131,0,1.7600173950195312,2.640026092529297,0,1.7600173950195312,1.7600173950195312,0,1.7600173950195312,4.400043487548828,0.8800086975097656,3.5200347900390625,5.280052185058594,BRQ 12h
132,0,1.763723611831665,7.05489444732666,0,0,0.8818618059158325,0,0,1.763723611831665,0.8818618059158325,0.8818618059158325,10.582342147827148,BRQ 12h
133,0.8772753477096558,0.8772753477096558,0.8772753477096558,0,0,0,0,0,5.2636518478393555,0,0,4.386376857757568,BRQ 0h
134,0,1.343622088432312,0.671811044216156,1.343622088432312,1.343622088432312,0,0,4.702677249908447,2.687244176864624,0,0.671811044216156,7.38992166519165,BRQ 12h
135,0,1.4990125894546509,5.9960503578186035,0,0.7495062947273254,0.7495062947273254,0.7495062947273254,1.4990125894546509,1.4990125894546509,0,0.7495062947273254,2.248518943786621,BRQ 12h
136,0,2.317084789276123,0.5792711973190308,2.317084789276123,0.5792711973190308,0.5792711973190308,0,0.5792711973190308,1.7378135919570923,0.5792711973190308,0.5792711973190308,8.109796524047852,BRQ 12h
137,1.2547136545181274,1.2547136545181274,3.136784076690674,0,2.509427309036255,0,0.6273568272590637,0.6273568272590637,1.2547136545181274,0.6273568272590637,0.6273568272590637,4.391497611999512,BRQ 0h
138,2.805713653564453,0,0.9352378845214844,0,0,0,0,0.9352378845214844,2.805713653564453,0,0.9352378845214844,3.7409515380859375,BRQ 0h
139,0,0,3.402437210083008,1.701218605041504,0.850609302520752,0.850609302520752,1.701218605041504,0,6.804874420166016,0.850609302520752,11.908530235290527,21.26523208618164,BRQ 48h
140,0,0.8287839293479919,2.486351728439331,0.8287839293479919,1.6575678586959839,0.8287839293479919,0,0,4.143919467926025,0,2.486351728439331,0,BRQ 0h
141,0,0,3.6365904808044434,1.2121968269348145,0,0,0,0,9.697574615478516,1.2121968269348145,6.060984134674072,20.607345581054688,BRQ 48h
142,2.62821888923645,5.2564377784729,7.88465690612793,0,2.62821888923645,2.62821888923645,2.62821888923645,0,2.62821888923645,0,0,2.62821888923645,BRQ 12h
143,0.8255165815353394,1.6510331630706787,0,0,0,0.8255165815353394,0,0,6.604132652282715,0,6.604132652282715,4.127583026885986,BRQ 0h
144,0,0.9715222716331482,0.9715222716331482,6.800655841827393,0,0.9715222716331482,2.9145667552948,1.9430445432662964,10.686744689941406,5.8291335105896,6.800655841827393,11.6582670211792,BRQ 24h
145,0,0.8411247730255127,1.6822495460510254,0,0.8411247730255127,0.8411247730255127,0.8411247730255127,0.8411247730255127,20.186994552612305,2.523374319076538,5.046748638153076,21.028120040893555,BRQ 24h
146,3.7038731575012207,0.9259682893753052,0,0,0.9259682893753052,0,0,0,2.777904987335205,0,2.777904987335205,3.7038731575012207,BRQ 0h
147,0,1.105799913406372,0,1.658699870109558,0.552899956703186,1.105799913406372,0.552899956703186,1.105799913406372,6.634799480438232,0.552899956703186,7.740599632263184,12.71669864654541,BRQ 24h
148,0.7945697903633118,0.7945697903633118,2.38370943069458,1.5891395807266235,0,1.5891395807266235,0.7945697903633118,0,5.561988353729248,0,3.178279161453247,5.561988353729248,BRQ 12h
149,0.9090569019317627,0.9090569019317627,0.9090569019317627,0.9090569019317627,0,1.8181138038635254,0,0,0.9090569019317627,0,0.9090569019317627,5.454341411590576,BRQ 0h
150,0,0,3.059964656829834,3.059964656829834,2.294973373413086,0,0,0,1.529982328414917,0,0.7649911642074585,2.294973373413086,BRQ 12h
151,0,1.1885887384414673,1.7828831672668457,2.3771774768829346,1.1885887384414673,0,1.7828831672668457,1.7828831672668457,1.7828831672668457,0,2.3771774768829346,6.537238121032715,BRQ 0h
152,0.9421301484107971,5.652781009674072,2.826390504837036,0.9421301484107971,1.8842602968215942,0,0.9421301484107971,0,0.9421301484107971,0,0.9421301484107971,7.537041187286377,BRQ 12h
153,0,1.3390297889709473,6.695148944854736,0,0,2.6780595779418945,4.017089366912842,2.6780595779418945,14.729328155517578,1.3390297889709473,6.695148944854736,13.390297889709473,BRQ 24h
154,0,0,1.0076329708099365,2.015265941619873,1.0076329708099365,0,1.0076329708099365,0,9.068696975708008,1.0076329708099365,7.053430557250977,15.114494323730469,BRQ 48h
155,0,1.0988961458206177,7.692273139953613,0,0,1.0988961458206177,3.2966885566711426,2.1977922916412354,0,0,2.1977922916412354,1.0988961458206177,BRQ 12h
