,X0,X1,lambda
70,-4.1077219579586,0.705283509719687,5.58701572430265
71,-4.51407381723191,-0.778450237436042,7.15616768771405
72,-3.84538553892019,0.991134519012945,5.19829468310483
73,-1.64998407492426,-4.46773740774582,12.0492916412527
74,-4.51229705139023,-0.809931431572266,7.18769916193245
75,-1.13964784544663,-4.69408254090784,12.607655197109
76,0.630764132772909,-0.505511633905684,0
77,-4.46353969706557,-1.19512851203472,7.57622849980573
78,1.42169841009529,-5.5917353259326,15.3221793694128
79,0.0142698645402852,0.0541405061353965,0.83264648692769
80,-1.64232803659504,1.20175975864138,2.85629668682346
81,1.97596365970137,-5.77759945565283,15.9067779012237
82,-4.41313026514744,-1.41760171433787,7.8043862295205
83,-1.66536202067056,-4.46029629640056,12.0322079808811
84,-4.08303421001519,0.737913624778687,5.5460978370446
85,-4.34080004297643,0.292756664485898,6.06198150268427
86,-2.72280668332458,1.42797226581565,3.96927334022939
87,-0.274498223849825,-5.01810643862451,13.5316015572511
88,-1.54949388363856,1.16005793217362,2.75452274446761
89,-3.01598722054316,1.39541662474542,4.26455068863824
90,-0.298530474950892,-5.00969342819378,13.506139273978
91,-3.069054315293,-3.53089836230307,10.3428766568844
92,-0.0669355808179689,-5.09001324975583,13.7512671129672
93,-4.37273031438621,-1.55904674321159,7.95149877202489
94,-1.05163737441198,-4.72977762368755,12.7026290335123
95,-4.27592997875812,0.432905625353313,5.90751086125164
96,-3.70408900651701,1.10293425991884,5.01803849788359
97,-2.11461893303463,-4.22232459719861,11.5237033655022
98,-1.38805014121355,-4.58850018094584,12.3377376769454
99,-4.05780195121191,0.769778924321994,5.50545139879646
100,-3.58005960300446,-2.99370989253052,9.60080165628057
101,-1.76044209191457,-4.41333232631802,11.926160713199
102,0.630764132772909,-0.505511633905684,0
103,-1.67199918002209,1.21440037310535,2.88854836514752
104,-1.82616154959496,-4.37987417648304,11.8524142376086
105,-2.93243103182508,-3.65070354755733,10.5245979675101
106,-2.2893373674206,-4.11740713930649,11.3198949270845
107,-0.127905135559307,0.17834664585423,1.02143542018851
108,0.0131083984170835,-5.11744737293297,13.8358819528102
109,-2.14400175419683,-4.20521504844544,11.4897020501656
110,0.208504080622566,-5.18394054077452,14.0422816593859
111,-4.44901513712181,-1.26700597247273,7.64956029524421
112,-0.402646831276139,0.408981284590195,1.38016197041109
113,-4.15106715296668,-2.11410214529197,8.54979542226688
114,0.0129647553064222,-5.11739826169225,13.835730146166
115,-1.54966831460746,-4.51527964394053,12.1603038572684
116,-1.08924358794656,-4.71462512953506,12.6620848986601
117,-0.844305588559297,-4.81088199256307,12.9252621515299
118,-2.13269010836645,-4.21182651593611,11.5028041445219
119,-4.5096335618061,-0.424819316940132,6.80226422864515
120,-4.51769553837556,-0.617336325294517,6.99499124986098
121,-2.6057072565913,1.42859480617272,3.85215635959471
122,-4.4732258619497,-1.14179999655715,7.52202684296822
123,-3.57490777500416,-2.99997803679365,9.60891528462811
124,0.540282061600298,-5.29588904567075,14.3924375590933
125,-2.21178580483556,1.38357531072443,3.45515757202413
126,0.179866122375802,-5.17422887245927,14.0120417989132
127,-4.20091167400991,-2.00886735677988,8.43334898738934
128,-4.41223611096335,-1.42100653640015,7.80790650294464
129,-0.017626456975129,0.0822441505518968,0.875157553609357
130,0.574764002028043,-5.30748409739201,14.4288168037481
131,-4.03985856619423,-2.32498360702188,8.78823514404298
132,-2.98345501906978,-3.60695585894213,10.4573865800057
133,-4.36661445501934,-1.57866303503086,7.97204636678779
134,-0.707051592402044,0.645782187163421,1.76585962158161
135,1.21712301661221,-5.5231023706304,15.1063980584097
136,-4.35007002787918,0.270225779012047,6.0863450091337
137,0.758293438554902,-5.36913706091254,14.6224250229948
138,-4.51207833561728,-0.458945825681376,6.83647844400557
139,-1.0256437890707,0.867116954303504,2.15385414722379
140,0.452296388749902,-5.266278909824,14.2996030887719
141,-2.0535229849325,-4.25724208907128,11.5940737710489
142,-1.09285363161437,0.90988753750612,2.23351984741361
143,-1.11772539124411,-4.70305069898375,12.6313411011596
144,-3.99344880148745,-2.4052567110847,8.88096050754111
145,-0.360136378894265,0.374234514474974,1.32525764591429
146,-2.72145919027699,-3.81999531980635,10.7951256172882
147,-2.09849926092232,-4.23162278041785,11.542312509494
148,-4.38787350250547,-1.50863980741799,7.89886583746944
149,-1.62796787606564,-4.47831820548244,12.0737184044443
150,-1.5251529854045,-4.52664435260186,12.1873253042651
151,-4.17882451438194,-2.05647215893282,8.48582848069403
152,-0.150844622138665,-5.06109259609884,13.6625138940757
153,-4.15421967867844,-2.10766927259027,8.54263160415833
154,-3.39855665933924,-3.2029028233109,9.87779303288092
155,-3.09747808768204,1.37787908831548,4.34791454175949
156,1.79410700094993,-5.71663243941393,15.7149737787317
157,-4.0854397419658,-2.24200666727479,8.69356107961048
158,-3.81072808458915,-2.68913858562574,9.21864097980904
159,-0.986898145741369,-4.75553019664485,12.772302377441
160,-3.63246621649911,1.15123146698374,4.93164432376899
161,-1.65543824643673,-4.46510153588414,12.0432339345217
162,-2.20878017107864,1.38297327258736,3.45209223612096
163,1.61020344052761,-5.65496587150302,15.5210065516861
164,-1.21397130056766,0.983256038455586,2.37513150340756
165,-4.48924220454668,-0.245586341577798,6.62183714018064
166,-1.81979052553691,-4.38315475588452,11.8595802791608
167,-2.28431037385216,-4.12053678426488,11.3258165267798
168,0.630764132772909,-0.505511633905684,0
169,-4.00675629244173,-2.38265924533565,8.85473572978127
170,-3.1882657847875,-3.419050375876,10.1794030560286
171,0.969313742216538,-5.43995852845687,14.8450126437972
172,-4.48781499370664,-1.04920933904436,7.42829038381082
173,-0.989743727255973,-4.75440682929763,12.7692430820396
174,-2.46278955257406,1.42043882131483,3.70897944841141
175,-2.18972133818354,1.37901323788046,3.43262626913745
176,-4.51699172749891,-0.570063299839835,6.94771242187545
177,-3.27251355331952,-3.33551210930778,10.0607566904247
178,-2.62723834230365,-3.89006748446739,10.9125488823888
179,-3.8883122519097,0.952187929881803,5.25625869209907
180,-2.72757694232571,-3.81533352122151,10.7874341110431
181,0.165878072791566,-5.16948167591949,13.9972701569357
182,-3.28268323513758,1.32278815476922,4.54123486520291
183,-0.11350757305211,-5.07398387909445,13.7020137739914
184,-3.60517385574245,-2.96285435058624,9.56101725159095
185,-4.33559120530941,-1.67261900450858,8.07099472940152
186,-0.717692570981468,-4.85863444466342,13.0605812528387
187,-3.41090763012413,1.27106344844457,4.67953500018144
188,-0.337488013027986,-4.99600942765911,13.4648483319258
189,0.0268310750290173,0.0430363574854624,0.815880863156067
190,-0.915893422997122,-4.78331763319096,12.8485508375025
191,1.32387510269582,-5.55891772025342,15.2189980013592
192,-3.96161241226349,-2.45822016776682,8.94275660042028
193,-2.09183100010003,-4.23545050683878,11.5500012803517
194,-3.41148597425835,-3.18874653760758,9.85862096992861
195,-1.77880155991022,-4.40407108649474,11.9055976156549
196,-4.04262229219323,0.788292258900422,5.48151032686541
197,-2.40652668715937,-4.04247862887797,11.1807960234232
198,-2.83566278526431,-3.73059047938214,10.650084160282
199,0.20272709132176,-5.18198224533807,14.036181780174
200,-1.02759323633173,-4.73939019547841,12.7285234797731
201,-4.50220335910197,-0.345548678704568,6.72264300338701
202,-4.06182864205351,-2.28552889104353,8.74307567677865
203,-2.99802274438799,-3.59425134359609,10.4380572318666
204,-2.79757525347564,-3.76097636747688,10.6988076605995
205,-4.47036145746288,-0.136726335513099,6.51134232726708
206,-3.18889440452143,-3.41844141197729,10.1785278418835
207,1.41397569884537,-5.58914459808066,15.31403368713
208,-3.69125456973092,1.11197028720065,5.00234217264092
209,-1.09884218594071,-4.71073400077544,12.6517275837332
210,-3.24663593639926,-3.36158604806649,10.0974923319549
211,-3.52311080187623,-3.06187518188744,9.68962664359985
212,-3.30732334043447,-3.29983649548795,10.0109120281331
213,0.630764132772909,-0.505511633905684,0
214,-2.18106095068084,1.37717187715697,3.42377229144317
215,-0.612869643375941,-4.89731725297999,13.1723141614596
216,-3.84825546205454,0.988609367790335,5.20211735854151
217,-2.82297857983162,1.4219873814497,4.06963464119259
218,-3.59362698267773,1.17532460879849,4.88593799872936
219,-1.63158627370519,-4.47658494109909,12.0697062968424
220,-4.50492357012329,-0.904631131537685,7.28268959122778
221,-4.50930312665325,-0.420643659930473,6.79807551635419
222,1.03687683007199,-5.46262785746837,14.9162774269554
223,-4.51566038770923,-0.74293702192169,7.12061883310556
224,-2.93934521041696,1.40841872684689,4.18680803442917
225,-4.45011272562844,-0.0437858319447164,6.4162151297693
226,-4.05446820490348,0.77389469364818,5.50015485071348
227,0.772248917254301,-5.37382213983081,14.6371459383945
228,-4.31765792930547,0.346007438098112,6.00391755026054
229,-4.38806210639661,-1.50799412331223,7.89819317158492
230,1.03343845300806,-5.46147421930853,14.9126506766417
231,-2.71025244365024,1.42836568776317,3.95671291393771
232,-0.00818818709867533,0.0739405325029912,0.862586515018491
233,0.526098828859001,-0.409290747702536,0.142173433708387
234,0.866912568440325,-5.40559588718324,14.7369997209183
235,-3.8184122009934,-2.67807592563028,9.20517145186984
236,0.630764132772909,-0.505511633905684,0
237,-2.26568454411847,-4.13207103574021,11.3477245389713
238,-2.77926895508794,1.42521351821189,4.02580504846102
239,-0.250164442365102,-5.02660443188937,13.5573765226406
240,-3.32966163985515,-3.27656803579816,9.97865641682628
241,0.464203076394089,-5.27028818404906,14.312166666708
242,-1.28415755438164,-4.63359587986159,12.4509959552601
243,-3.90571523272067,-2.54734587011807,9.04796293399949
244,-1.21447887188502,0.983553173382371,2.375719651184
245,0.630764132772909,-0.505511633905684,0
246,-4.45001303749373,-0.0433694929447106,6.41578702243798
247,0.630764132772909,-0.505511633905684,0
248,-4.42988360119792,0.034626952963981,6.33523084195957
249,0.552971393704585,-5.30015655431314,14.4058252691027
250,0.629699689679782,-5.32594829473606,14.4867724451369
251,-3.97453019463218,-2.4369458449068,8.9178674969726
252,-2.00879960148218,-4.28225483834755,11.6453166388371
253,-0.957963899237915,-4.76690950575664,12.803393850819
254,-4.33251823336968,-1.68146978163957,8.08036380128282
255,-1.95084668835743,-4.3139997480552,11.7113947331866
256,-4.35638545570816,-1.61061900005974,8.00559966014177
257,1.04563490546975,-5.46556633795462,14.9255153137398
258,-1.24821453744577,-4.64887213917408,12.4900506134924
259,0.277742592225931,-5.20738195423254,14.1153807124413
260,-4.31182903684217,-1.73930194779459,8.14178603728282
261,-3.06578716483749,1.38516509332715,4.31539643104242
262,0.294405765203015,-5.21301590562151,14.1329705601463
263,-3.82492374966829,-2.66864046860259,9.19370723471589
264,-2.3023822899692,-4.10925645249472,11.3045129948852
265,-2.27705995778774,-4.12503764291187,11.3343503577931
266,-3.04874166097425,-3.54925827745511,10.3702571625398
267,-3.2498861286848,1.33416556494385,4.50651992949863
268,-3.49147179645783,1.23225751631855,4.76896776512337
269,0.52122448631604,-5.28947863270998,14.3723307301486
270,0.526355804540183,-5.29120480858684,14.3777446113696
271,-0.521822583691416,-4.93037423278107,13.2691766782501
272,0.494181507096331,-5.28037941131405,14.3437979672973
273,-0.833026435138167,0.736828829301352,1.92129517222744
274,-1.3170632023253,-4.61946790763989,12.4151855849714
275,-0.25652525672956,-5.02438497084797,13.55063961186
276,-2.46339140799447,-4.00468404509679,11.1125165926571
277,-0.253329400399373,-5.02550028380474,13.5540244930537
278,-0.813775100738038,-4.82250869948149,12.9579315775901
279,-2.2313664832492,-4.1530832211429,11.3879644056247
280,0.583360301370287,-5.31037403873545,14.4378858788583
281,-3.03769814945458,-3.55915587302016,10.3850869212479
282,-3.88695458749296,-2.57626048506117,9.08243063044578
283,0.247448814225832,-5.197132090214,14.0833998946774
284,-4.51696448051169,-0.700943707070064,7.07860491339067
285,-4.24204114560014,0.496509692370989,5.83543804220448
286,-1.33900075292775,-4.60997010417871,12.3912802572003
287,-2.51346078782767,-3.97058240596591,11.0519368957488
288,-1.7843257248172,-4.40127133100659,11.8994044718295
289,-4.51712431542335,-0.693812239864502,7.07147165445892
290,-3.35259354886949,1.29605699539514,4.61608707612277
291,1.78483248726717,-5.71352295737395,15.7051918830765
292,-1.94384571799126,-4.31778499277383,11.7193534816657
293,0.127274493423843,-5.1563669725823,13.9564996797278
294,1.81759337304172,-5.72450664551349,15.73974498774
295,0.999930199104344,-5.4502314154601,14.8773066005036
296,0.630764132772909,-0.505511633905684,0
297,-2.47014736253727,-4.00012785954944,11.1043678652855
298,-0.708211772302738,-4.86216291802027,13.0706973622744
299,-0.311688223469482,-5.00507822646829,13.4921955859524
300,-4.27406422001133,-1.83780502775665,8.24728380459863
301,-4.45981224438165,-0.08608311056367,6.45961096818476
302,-4.43856350651029,-1.31419403659215,7.69789238233678
303,-4.00049238981344,0.837197531873641,5.41695738381505
304,-4.50006220158531,-0.326619218604776,6.70359279560641
305,-1.93636516865916,-4.32181790256896,11.7278518931554
306,-1.38598956074467,1.07887566299216,2.57195637929168
307,0.913150385621046,-5.42111261847776,14.7857716871269
308,0.30206448870404,-5.21560442030576,14.1410548940066
309,-2.31643209666089,-4.10042519953333,11.2879181691871
310,0.644575875592021,-5.33094662365739,14.5024658896069
311,-4.3664319862911,-1.57924450527248,7.97265579478081
312,-2.76446272506524,-3.78692396118331,10.7408757773084
313,-4.48203228697572,-0.200427266066499,6.57610554846672
314,0.890271975123174,-5.41343513392049,14.7616394382461
315,-4.48923131275786,-0.245514044238085,6.6217640270054
316,-3.66136188526277,1.13234668954266,4.96616448329306
317,-0.0200444029842836,-5.10610113839973,13.8008413290147
318,1.2638796813178,-5.53878952305956,15.1557161326396
319,0.151435103953024,-0.0680689313615526,0.64893572699988
320,-1.58161349383691,1.17485223601715,2.78988585984849
321,-4.26062646117457,0.46231717671744,5.87435576260559
322,-2.218785467766,1.38497736578886,3.46229627215394
323,0.792552852149069,-5.38063801866819,14.6585633606614
324,1.20110875798719,-5.51772941679068,15.0895064891436
325,-2.80888822598536,-3.75201148135096,10.6843732345395
326,-3.89294614269407,0.947821405686235,5.26262575400798
327,0.94754554358338,-5.43265428754998,14.8220516680566
328,0.0853549763052821,-5.14210148943041,13.9122193231706
329,1.24092672996441,-5.53108871685298,15.1315057961681
330,-3.4981849066858,1.22878991240831,4.77652356708607
331,-4.14651727593563,-2.12333279830472,8.56008650412088
332,-4.42761403625976,0.0427612755460699,6.32678583282938
333,-3.65424905600265,1.13708760970718,4.95761646161968
334,-1.11050739424087,-4.70599211120936,12.6391354188604
335,-1.63376797529371,-4.47553900129351,12.0672868316332
336,-1.65707032973997,-4.46431235489285,12.0414210631678
337,-3.58727229261603,-2.98490093860927,9.58941655072165
338,-1.05425494346484,-4.72872766924417,12.6998087370512
339,-0.474030601144728,0.46647194836895,1.47181828723051
340,0.648425096664172,-5.33223983681475,14.5065265426496
341,0.425836810264252,-5.25736610070673,14.2716827115981
342,-2.79057381710327,1.42448906143647,4.03713309960873
343,-4.51569209995537,-0.74211467620418,7.11979587615306
344,-0.441576771400451,-4.95914147786134,13.3544231007908
345,-1.87644517939072,-4.35369422567259,11.7957234076324
346,-1.70908019883618,-4.43890985891882,11.9835390293883
347,-2.33816069036564,-4.08666008480967,11.2621963664043
348,-0.883769835483486,-4.79574042203294,12.8829928343084
349,-1.85423407302671,-4.36532186949302,11.8207940280113
350,0.630764132772909,-0.505511633905684,0
351,-2.64218476618428,1.42912104867139,3.88863805431615
352,-4.17352987848745,0.610372473971163,5.7025271088729
353,-3.55441438119179,1.1982530365722,4.84051310577116
354,-2.39750169344995,-4.04838796013871,11.1915835508481
355,-1.23374567987686,-4.6549771736679,12.5057547316161
356,-4.16038348371798,-2.09501704742042,8.52855781605582
357,-3.6041545153787,1.16893245930352,4.89825422049458
358,-1.43076075031188,-4.5695305811015,12.291003892759
359,-4.33158832698207,0.314448386839895,6.03841472633067
360,-4.51721287464779,-0.689445963411852,7.06710447941792
361,-2.43700157783819,-4.02234464766773,11.1442706843192
362,-4.51001556355254,-0.843802602980906,7.22164726979902
363,-2.95058145170722,-3.6352734671498,10.5007751609601
364,0.242741201712975,-5.19553841638456,14.0784298431834
365,-4.5110671544668,-0.828793523268693,7.20660137857
366,0.0164164264025606,-5.11857831478328,13.8393779617664
367,-0.744816920020572,-4.84850446220586,13.0316270295708
368,-4.43596835038702,0.0122147239067112,6.35845445759804
369,-4.44264799168755,-1.29614043208722,7.67938247869733
370,-0.0339340035792922,0.0965635076963897,0.896859629746105
371,-2.34979811300699,-4.07923336353521,11.2483910819332
372,-4.49283320941974,-1.01242819229007,7.39116824542643
373,-3.15269793939391,-3.45317462679141,10.2286935727425
374,-0.638971866096695,-4.88774991075238,13.1445137978923
375,-3.68755326824106,1.11455111903736,4.9978299308823
376,-0.813299008175671,-4.82268943037583,12.9584408199529
377,-3.28910490635587,-3.31859259235164,10.0370597647893
378,-0.105146725994585,-5.07686544610828,13.7108572570326
379,-1.08919720109334,-4.71464390864612,12.6621349425924
380,-4.48920956537178,-1.03935438276772,7.41833722802809
381,-1.65955282507794,-4.46311196387862,12.0386635785005
382,-0.489339542047668,-4.9420582889842,13.303697184958
383,-3.71282464323069,-2.82453730463754,9.38573588520015
384,0.302039209024504,-5.21559587694986,14.1410282097204
385,-4.41767670705068,-1.40009710277458,7.78630079650486
386,-4.35072083429015,0.268617505099605,6.08807997137018
387,-1.38974611951527,-4.58775163524918,12.3358838530433
388,-0.505882702715093,-4.93611465775332,13.2861187057472
389,-2.35291602439403,1.40775315229932,3.59836517159162
390,-1.29009324278985,-4.63105740069065,12.4445402387203
391,-1.80089391903261,-4.39283812056603,11.8808134984509
392,0.630764132772909,-0.505511633905684,0
393,0.206334753787227,-0.117507149474879,0.575056689899787
394,-4.33319962613016,0.310705416482711,6.04248978625587
395,-1.97801158054189,-4.29921186874868,11.6804655488584
396,0.541239552935991,-5.29621107837028,14.3934477544791
397,-2.17371279788825,-4.1877005931193,11.4552128486706
398,-4.11188283986222,0.699635332481757,5.59403105476618
399,-3.08335498209284,-3.51785537708958,10.3235213232924
400,0.161745360289006,-5.16807863366054,13.9929057737938
401,-4.50087196330937,-0.944821587721529,7.32308402709036
402,-1.48443811764684,-4.54530951034746,12.2321147356508
403,-3.74452239538328,-2.78177888817261,9.33250943394945
404,2.0407966796718,-5.79933337294649,15.9751568719633
405,0.907745774204629,-5.41929898078346,14.7800708883891
406,-4.32177025732198,-1.71189710579712,8.11263372492088
407,-0.999923707616204,-4.75038166363573,12.7582962119165
408,-4.47398240139794,-1.13740434506,7.51756656196974
409,0.352488985027161,-5.23263344732834,14.1942772354704
410,-0.996450402143872,-4.75175614316894,12.7620315893976
411,-4.34405137884695,-1.64783439665366,8.04480591158833
412,-0.196108601757243,-5.04541213193592,13.6146108141585
413,-0.940923882284914,0.811202781754891,2.05234476887859
414,-2.94420831640675,-3.64070807319201,10.5091508287872
415,-4.51767466045492,-0.614267341199534,6.99192219474594
416,-2.55200273928417,-3.94378919751053,11.004996814963
417,-3.80247764533975,1.02761027855136,5.14197568416386
418,-3.28988421356941,-3.31779466830516,10.0359444161814
419,0.630764132772909,-0.505511633905684,0
420,-0.245109404640414,-5.02836718896985,13.562730093312
421,-1.94258688451104,1.31394619776869,3.17697137216768
422,0.60413665150966,-5.31735765290921,14.4598045373983
423,0.630764132772909,-0.505511633905684,0
424,-2.06456015322577,-4.25099813143137,11.5813928348923
425,-4.37623682160872,-1.54761737992839,7.93954360837227
426,0.129093929950124,-5.15698552533932,13.9584213864661
427,-3.56868227281749,-3.00752798961191,9.61870092034091
428,0.146566388529856,-5.16292348769827,13.9768752805336
429,-4.47099695609388,-1.15452473089103,7.53494532104881
430,-1.79137086079298,-4.39769197120324,11.8915022087278
431,-0.075818271317942,-5.08696012842668,13.7418743636038
432,0.943220785135989,-5.43120310355237,14.8174899281886
433,-4.39139633016155,-1.49650249126422,7.88622760728574
434,0.630764132772909,-0.505511633905684,0
435,-2.67831102975172,1.42900077562898,3.92476484843046
436,-1.24896699627041,-4.64855408918955,12.489233698518
437,-4.13479080617686,0.667726313117761,5.63331225864018
438,1.35341345729236,-5.56882742303895,15.2501543265849
439,-0.223397669308882,-5.03592899070104,13.5857209679203
440,0.953480748199805,-5.43464584473724,14.8283120956673
441,0.630764132772909,-0.505511633905684,0
442,-1.88794480148296,-4.34763559743189,11.7827253950859
443,-2.87339944563478,1.41699690265599,4.12030333641795
444,-0.794957868717318,-4.82963806663795,12.9780541059076
445,1.35315020176979,-5.56873910550058,15.2498766514911
446,-2.91976116110364,-3.66138927422297,10.5411723633874
447,0.291167588897865,-0.194377481333882,0.460576689177753
448,-4.47960509585084,-0.186402012901089,6.56187178462117
449,-1.63975115103624,1.20064679177579,2.8534897208391
450,0.541984930696215,-0.423887235287598,0.120599707046875
451,-4.43817981881756,0.00383292985055882,6.36712308932073
452,0.0294252246790051,-5.12302368218011,13.8531253296834
453,-4.37218909381051,0.213193726871241,6.14751821919079
454,1.0991683624615,-5.48352742617889,14.9819815134321
455,-0.540084132005781,0.518644169548069,1.55599106921203
456,-1.90168993794268,-4.340356556999,11.767171832571
457,-1.39938647591152,-4.58349016646261,12.3253436160725
458,-2.44636228190682,-4.01610371843353,11.133020261192
459,-3.96908372961091,0.871498216343807,5.37044781575803
460,-1.98718568925677,1.32755958770793,3.22360201815312
461,-1.96875596037736,1.32202107403886,3.20435799295551
462,-0.0777585557281674,-5.0862929511697,13.7398225768009
463,0.630764132772909,-0.505511633905684,0
464,0.644970048547928,-5.33107905486931,14.502881714504
465,-3.05187314908321,-3.54644037770139,10.3660444701763
466,-3.23749289779381,-3.37071106984452,10.1104098104432
467,-4.51155181813475,-0.451019398488213,6.82853454754225
468,-3.66782896190366,-2.88359647916849,9.459983466048
469,-1.33699280126179,-4.61084251241831,12.393469541565
470,-2.79675129235366,1.42405238233944,4.04332598981467
471,-1.60175119549281,1.18392169615987,2.81197167906544
472,-2.6373857823289,-3.88267154225396,10.8999921906192
473,-2.90914213100711,1.41264323342573,4.15631070503123
474,-4.2047425122404,-2.00044007108482,8.42409185685475
475,-2.77816541875444,-3.77623790282516,10.7234988991488
476,-0.659233175839764,0.610084043448767,1.70618566492403
477,-2.39467754111867,-4.05023279735181,11.1949568669647
478,0.351714405714888,-5.2323720402956,14.193459735166
479,-1.00043557005732,0.850722738530232,2.12378379217048
480,-3.48105606089921,-3.11068132854506,9.75405253094231
481,-0.750767257292802,0.677875289094563,1.82009098409406
482,-1.60363113367032,-4.48991617121448,12.1006774570245
483,1.21868134557617,-5.52362520613613,15.1080417573256
484,-4.51772342165748,-0.622915058203937,7.00057005331495
485,-1.08771919486711,0.906659710545872,2.22745508792976
486,-0.632491071833797,0.589879789508702,1.67266919367126
487,-4.42599122463943,0.0484831067714613,6.32083832325588
488,-4.48891274298739,-1.04147193323824,7.42047548047415
489,-4.3430752585927,0.287296634342065,6.06789661344165
490,-0.28890939902612,-5.01306402978419,13.516333687044
491,-3.33755996798996,1.30209242274819,4.59988716051898
492,-1.40837275549807,-4.5795069406317,12.3155141031835
493,-0.08040587497565,0.137167365485257,0.958571150016155
494,-1.92589326653509,-4.32744364405775,11.7397392705861
495,-3.63602169656833,1.14895485245993,4.93586622125371
496,-4.44375274980504,-1.29116847783905,7.67428926522126
497,-2.13262554147058,-4.21186418608332,11.5028788969402
498,-4.43153382500801,-1.34423574433196,7.72874568725637
499,-3.63365902361725,1.15046909015269,4.93305995340051
500,-4.49570197309709,-0.291477777370268,6.66818163979295
501,-4.48011811056289,-1.10027503330933,7.47993348249713
502,0.941123741516421,-5.43049943107605,14.8152779727423
503,-4.38547458466935,0.176394768782514,6.18664246466707
504,-0.870787030720697,-4.80073624062967,12.8969036731723
505,0.630764132772909,-0.505511633905684,0
506,-2.92072181973135,-3.66058146169043,10.5399172036021
507,-2.66934443134006,-3.85914864519768,10.8603098398316
508,-4.51654287531681,-0.716815894362563,7.09448272362632
509,-3.39404473957721,-3.20781697980823,9.88446434139664
510,-1.45725618723929,1.1154306335872,2.65205276312884
511,-0.938514270968953,0.809575651151818,2.04943723028152
