"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Sox4",-2.16965542205203,5.50428696256523,-21.2457300217033,8.65593685558072e-20,2.08111163325934e-17,35.1698203813995
"Endod1",-1.6474208244607,6.44831423148183,-20.5408953217671,2.26155907220311e-19,5.06238300593327e-17,34.1834906837484
"Slc45a3",-1.7312631190148,5.02772019996425,-20.4840530715607,2.44673313337488e-19,5.29432271176767e-17,34.1175058351385
"Cnn3",-1.63195216453292,5.94708727036831,-20.2499080818177,3.39039304739151e-19,7.09959240875548e-17,33.7692684833906
"Prkca",-1.59769539257269,5.31438388403611,-20.1375721900063,3.96936293150858e-19,8.05222483433998e-17,33.6327780777857
"Nrgn",-1.75032662890911,7.03199369677873,-19.7523669543216,6.85557618952603e-19,1.28994124157415e-16,33.0469929608076
"Gimap6",-2.60100910516808,3.74643458932662,-19.7193969711493,7.1868970441302e-19,1.33296406177061e-16,33.0743669389843
"Rbms3",-3.37765912883642,3.14901422786801,-19.6204228509613,8.28421081926057e-19,1.51484378966845e-16,32.8005471887385
"Mllt3",-1.86189262570466,5.24833771057657,-19.2819939730493,1.3529940388897e-18,2.3737731901223e-16,32.4216201206897
"Chsy1",-1.84585051499875,7.33893805328874,-18.772400736331,2.87202109678085e-18,4.57268499262835e-16,31.5847981890637
"Gnb4",-1.73759680693158,4.2175537496708,-18.1958176454996,6.87435240895407e-18,1.00280581264551e-15,30.836298665146
"Slc9a9",-2.53521333018338,3.9918627628341,-18.1332896900396,7.56731221414723e-18,1.09162682751415e-15,30.7281187944541
"Dab2",-3.69345910916456,5.30107791714886,-18.0948446798083,8.02872400687865e-18,1.14503968446793e-15,30.6865887894735
"Scml4",-3.58599242319675,3.17994470608919,-18.0362274443434,8.7887442026126e-18,1.22692759120989e-15,30.1470818012949
"Dlg2",-2.80400569919527,4.73912732395628,-17.9654586663978,9.80600928015511e-18,1.35079776771354e-15,30.4974170733349
"Cbx2",-2.00766812545838,4.57481603889197,-17.9603397899444,9.88413987004441e-18,1.35079776771354e-15,30.4857987396269
"Vim",-1.17986819309022,9.24544539853808,-17.4695239358361,2.13434220803556e-17,2.71599311319297e-15,29.5264329920653
"Btla",-1.97000079167385,4.61303384322733,-17.4635356197771,2.15471994653682e-17,2.71599311319297e-15,29.6933436409285
"Fam84b",-1.74603430200775,5.55130645326751,-17.3460309635039,2.59779420269942e-17,3.21211067939491e-15,29.4284995376469
"Fchsd2",-1.33442728873985,5.44748529209754,-17.0543891169809,4.15092737868007e-17,4.89922637794576e-15,28.9436738132995
"Tspan13",-1.74483991706581,4.61157134252591,-16.7926279345991,6.35724045693165e-17,7.24000463617049e-15,28.613430630505
"Slc35b4",-1.0084578179553,7.53684574282378,-16.7130097165637,7.2450571914094e-17,8.17935456661463e-15,28.2942863858708
"Dnajc6",-1.3943790055727,4.77622811635598,-16.5654583647711,9.2435251246278e-17,1.01702276858511e-14,28.1099444411384
"Calcrl",-2.22752393991061,6.53700363436076,-16.4806445376227,1.06413072964389e-16,1.16097556831652e-14,27.9549907797215
"Luzp1",-1.73233729213871,4.34155000536666,-16.4038583162405,1.20943603274788e-16,1.30850900109715e-14,27.9606398952239
"Abcb1a",-3.70609021973692,3.47230958036369,-16.263590541177,1.52992153430313e-16,1.57927541067091e-14,27.2953520799111
"Dusp6",-2.56336306848218,6.07273606131079,-16.262516770702,1.53268660359342e-16,1.57927541067091e-14,27.6361628409618
"Slc2a5",-3.1998124795084,2.69446013902984,-16.213541887801,1.66442870310445e-16,1.68822483221915e-14,27.4921600444587
"Ephb4",-2.3186241343592,3.56746210400569,-16.1455569023512,1.86690158050896e-16,1.87891342788743e-14,27.5695828397572
"Trp53i11",-3.93910780549902,3.98295754135077,-16.1212469904136,1.94531346383182e-16,1.94276959237912e-14,27.4836253002906
"Tmem132a",-2.65268356648209,4.56088506279062,-16.0796088087479,2.08758566757594e-16,2.06894081848385e-14,27.4451111392645
"P2rx3",-2.04624464831908,4.33160411321884,-15.958193234475,2.56681613648944e-16,2.48693835074943e-14,27.2532747518805
"B230118H07Rik",-4.68263383086925,0.73495302769114,-15.859352399685,3.03989997118262e-16,2.92348306117511e-14,25.8250778381454
"Bend4",-1.25185958198922,6.76230132249444,-15.6715755059644,4.20174835813844e-16,3.98184663749718e-14,26.5557027185323
"Angpt1",-1.71960750783533,6.05852770848072,-15.6301563722359,4.51455806390132e-16,4.2167271470238e-14,26.4442227629649
"Tifab",-1.33825426837565,8.12827263499433,-15.5894249019721,4.8455840357182e-16,4.34603759440457e-14,26.3625043425226
"Reps1",-1.06991662591175,6.54039596461396,-15.5884447277875,4.85385081405425e-16,4.34603759440457e-14,26.3907919177464
"Tpm4",-2.66733985105225,6.13934451798892,-15.529042635145,5.38293661910527e-16,4.72207203552998e-14,26.4222964192175
"B4galt4",-1.52044913296476,4.58452158862182,-15.3533696980034,7.32307785634976e-16,6.2963920403304e-14,26.1030289250749
"F2rl3",-2.61355015158191,2.75654689564033,-15.2729749762117,8.43852559472192e-16,7.16061292786109e-14,26.0235246716175
"Asb10",-3.20089523910711,2.40675119180317,-15.2614973487339,8.61147696424175e-16,7.25992243030849e-14,25.9363750146287
"Col26a1",-3.18840571481852,2.83937193158537,-15.2480727035557,8.81840268894607e-16,7.38640787810238e-14,25.9555285303488
"Map4k4",-1.58973074081688,6.55926264297552,-15.2399507833348,8.9460699602378e-16,7.4453093778056e-14,25.8216634744896
