"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Itgb5",2.14033777150105,5.72739691995313,19.8354741710535,6.088446337377e-19,7.50686154611146e-17,33.2426546240165
"Serinc3",1.31423439941026,10.3673960305655,19.8258663084419,6.17241496379473e-19,7.50686154611146e-17,33.144276889967
"Cpa3",2.13654295162408,7.34843804900983,19.5995901072858,8.53639046796063e-19,9.6372136909159e-17,32.8545617727717
"Chd3",2.18794239821124,5.6145327714948,19.3114642693931,1.29603694033562e-18,1.34611580771018e-16,32.4710158929816
"Mettl7a1",1.74375365861097,5.31086751644054,19.157743655957,1.6229890876714e-18,1.6723228035903e-16,32.2792734540779
"Tns1",3.83143745912017,2.93330725641934,19.1399023407591,1.66608835924703e-18,1.70321458016569e-16,32.2043555387678
"Abcb4",3.02725314986437,2.09721683144071,18.9306914674809,2.2690750625133e-18,2.11938140551152e-16,31.6998171537421
"Cyth3",1.54614846467907,4.88285058682685,18.499661461779,4.32758139153739e-18,3.7412283914838e-16,31.3069033254354
"Capn5",1.93038346810188,5.30864855894251,18.3178980892263,5.70350464977264e-18,4.54285894895694e-16,30.9973439766174
"Spidr",1.60257967149513,5.68384848866875,18.2488694981109,6.33777873559807e-18,4.87973004989215e-16,30.9020084236785
"Acss1",1.90996810638151,4.44037553692328,18.2438633914231,6.38651438823627e-18,4.87973004989215e-16,30.9237413025678
"St8sia4",2.18047054697764,6.68218116334589,18.2435537976195,6.3895410034789e-18,4.87973004989215e-16,30.862696345873
"H2-Ob",3.07605747690932,2.48824452792258,18.2303946056067,6.51956191025362e-18,4.94991065969724e-16,30.7812011149058
"Cds1",1.83346624148989,4.98865221359059,18.1620110532448,7.24048860218649e-18,5.3716150584107e-16,30.7984530219235
"Nrg1",3.10108159196795,3.8597863565036,18.0928644938702,8.05326045825075e-18,5.90708929545025e-16,30.4795740305238
"Gnb4",1.6713162149647,4.2175537496708,17.967967163915,9.76795401370112e-18,6.90996185476217e-16,30.4914012444858
"Tspyl3",1.68471379755895,4.84685257346232,17.9634868563711,9.8360298767925e-18,6.90996185476217e-16,30.4916873507292
"Thy1",2.50598892303847,1.42831133380201,17.9100466424108,1.06867410030028e-17,7.30241886536762e-16,30.3913267220048
"Ttc39c",1.90391995211353,4.87908921708198,17.6351003304157,1.64293029672955e-17,1.03692884422336e-15,29.9796337812643
"Adam17",1.99579586940287,7.67179649536842,17.6341906094754,1.64528492574916e-17,1.03692884422336e-15,29.8547700176656
"Slc4a8",2.78016727936695,3.08256858961404,17.5877612285372,1.77019217918939e-17,1.0892135100671e-15,29.9061731643308
"Slc9a9",1.85138874953001,3.9918627628341,17.5331781737138,1.92960971598488e-17,1.17615600669632e-15,29.819206053172
"Gfi1b",4.58750569897645,2.69591447587885,17.4729465364805,2.12278461389715e-17,1.27005127383533e-15,28.9740676955365
"Inhbb",2.86651211730763,0.11538968379237,17.3970005408576,2.3950875414435e-17,1.41342825229822e-15,29.3026430636206
"Tifab",1.47305887040191,8.12827263499433,17.3641431378179,2.52381169177428e-17,1.48265371919934e-15,29.3980830658378
"Colq",3.76948854392348,1.3205228706724,17.3383845401797,2.62969443339063e-17,1.5241661977103e-15,29.2602065179567
"Sesn3",2.10318560632859,4.11774004531307,17.2939425600635,2.8232597016607e-17,1.61473042760621e-15,29.4483499621241
"Tspan13",1.43602069943971,4.61157134252591,17.2094229768508,3.23290455135239e-17,1.72727571153119e-15,29.23317346706
"Trpv4",3.62422508957766,2.07290354945347,17.1037911226462,3.83236850366418e-17,2.01439839202721e-15,28.9614828202081
"Pcp4l1",4.59066553673847,2.90804418448228,17.0984392072855,3.86562832290052e-17,2.02368760146038e-15,28.5249724977858
"Aldh1b1",2.02244712369254,4.00039293891792,16.8263147712171,6.0160772707197e-17,3.00410504637515e-15,28.682969937087
"Kcnip3",3.11339861637467,3.10754967978212,16.820574579329,6.07285049669202e-17,3.01397536962771e-15,28.6111123922888
"Shisa2",1.76402773439258,4.82170323920428,16.7636901294409,6.66619388242278e-17,3.2659318934149e-15,28.526361787621
"Mfge8",1.86726639426537,5.14947317123069,16.6525983124228,8.00323725285274e-17,3.89161158253884e-15,28.3497029135144
"Arhgap6",1.45644081706117,5.3806050604114,16.6474089451166,8.0720633106711e-17,3.91043275979265e-15,28.3039075487737
"Fut7",1.88394073495582,5.06300555508209,16.579107832788,9.03688827509188e-17,4.28196790056635e-15,28.2309971232385
"Abcg1",1.35598495409597,6.16092709612871,16.4496601528262,1.12047043461737e-16,5.17689240307377e-15,27.9595284013683
"Bex6",2.22819324372088,4.04428273635482,16.3993063841163,1.21866616907437e-16,5.57110664545514e-15,27.9954777848973
"Cd79a",3.62142359878954,2.17847595758765,16.1753668425297,1.7751699604992e-16,7.65682112862495e-15,27.1959446452253
"Lmo2",1.22515049920122,7.34548095526748,16.1601308196083,1.82146008226664e-16,7.8046258244448e-15,27.4107869643889
"Stxbp1",1.43666047306422,4.51009478403742,16.076141217287,2.09990698143776e-16,8.78820502671572e-15,27.3722318469675
"Sesn1",1.57723555039115,4.68697487689746,16.0071811606357,2.36111815575332e-16,9.60952884518662e-15,27.321015909068
"Armc9",1.59948997612702,3.78022885355954,15.996088769776,2.40615852259006e-16,9.70160127291515e-15,27.2907430566574
"Hspa1b",2.90765625890625,1.61592238347308,15.8846247032286,2.91099135320019e-16,1.13493695911706e-14,26.7014941409856
"Pdgfrb",1.98078706063102,4.11396512126263,15.8207025164532,3.24851527992075e-16,1.24411427372304e-14,27.0004291584797
"Adck3",1.54059302653563,4.46410745247658,15.7706746809808,3.54061883989443e-16,1.34408930989326e-14,26.8843385836396
"A930003A15Rik",3.84816747406676,0.50159593452584,15.5806451554138,4.92015170125626e-16,1.79938956443409e-14,25.8761190301561
"Ptgr1",1.97007389101936,5.24597199228914,15.4621381768227,6.05046340746008e-16,2.11733602207693e-14,26.3252872415258
"Lpar1",2.13294780918704,3.0507281037197,15.4420985725518,6.2665545602981e-16,2.17536571808423e-14,26.3540647701148
"Abcb1b",1.58634197824332,4.43184636137936,15.289696101976,8.19293317558095e-16,2.70658655009078e-14,26.0458682266487
"Phactr1",3.55193308213264,1.43517934584106,15.2251176239179,9.18416045405242e-16,2.98094887937406e-14,25.28776545495
"1700025G04Rik",1.23424018706527,5.72787334581719,15.1943886384702,9.69836443962602e-16,3.09370676952493e-14,25.8084806017574
"Ndrg3",1.14194285661692,5.58077571524999,15.1824755752359,9.90559702222425e-16,3.14384309014768e-14,25.8226192002538
"Hexim1",1.31061089061301,6.29025523105223,14.9934984993544,1.3876761541335e-15,4.19958030515507e-14,25.4181209311455
"Tmem106c",1.32799572066538,4.69044096422253,14.9894273557399,1.39784115089893e-15,4.22050503770251e-14,25.5161222856919
"Nynrin",1.90151383862596,4.04465069351325,14.9842821779093,1.41079750677947e-15,4.2497410743661e-14,25.5405897457015
"Eef2k",1.19132072494522,7.33781874350462,14.9734537249684,1.43847036028519e-15,4.3230696036071e-14,25.2999709283046
"Mr1",3.21940980560502,2.14901757367869,14.812227318906,1.92338862408086e-15,5.58643277549035e-14,25.1074375506048
"Ak1",3.27976225003535,0.541158501537823,14.7915544376292,1.99673496091833e-15,5.77363251616986e-14,24.66079505753
"Ank",1.31097897882632,6.19500271342351,14.6960356181692,2.37489862454444e-15,6.71749647983888e-14,24.8604280190422
"Ift80",2.22149168865708,4.39113438751252,14.5654004718573,3.01486514419665e-15,8.22310801829939e-14,24.7959490012761
"Pdcd4",1.57035971507351,6.80456825242056,14.5420637071102,3.14668565509675e-15,8.49343448235366e-14,24.5615621988246
"Mast4",2.12398618067528,2.78375335923415,14.5249061223055,3.24737265355604e-15,8.72891079940334e-14,24.7358968547236
"Arl4c",1.97357704282426,3.60973730490866,14.4648696561722,3.62653796318602e-15,9.62849537342414e-14,24.6181061940865
"Wdfy2",1.16221390735481,6.82548265812149,14.452615224535,3.70936997726802e-15,9.8283164111981e-14,24.3801151984752
"Uap1",1.25514834895391,5.28867567208943,14.3960271725206,4.11786744317494e-15,1.07353961876989e-13,24.3887664652034
"Lat2",1.31944429338791,6.08402484612238,14.3240926262735,4.70482681098026e-15,1.20708952309157e-13,24.15538914861
"Pafah2",1.26197322922994,6.00296543460898,14.0321763155631,8.12171678586929e-15,1.92416512830184e-13,23.6282178112007
"Acy3",1.77799399136785,3.31414566540144,13.9699307096972,9.13439713538857e-15,2.14064761748646e-13,23.6932257429395
"Cdh17",3.76994828994371,2.24126771787347,13.9341632988737,9.774172202505e-15,2.27009083551203e-13,23.1827868451215
"Abcb1a",1.43460570537641,3.47230958036369,13.8129960565537,1.2305316011173e-14,2.78327382879894e-13,23.3445007561567
"Wdr19",2.3859005438239,3.11694765461141,13.807217417443,1.24416687038887e-14,2.80922060491455e-13,23.3838819085263
"Erg",1.27391798009799,6.10784520467914,13.8047517378532,1.25003206511597e-14,2.81756359399317e-13,23.1634502749951
"Fam49a",2.15088117391507,3.90819955516097,13.7876155465621,1.29158753590928e-14,2.89614524675478e-13,23.3509398821238
"Cebpa",1.06763012413734,7.55290606873726,13.7463757927225,1.39751683156385e-14,3.11217170226304e-13,22.9810329111774
"Cela1",2.09202573901187,2.89425769580412,13.6271896141209,1.75678278911312e-14,3.833329571606e-13,23.0667416953578
"Dync2li1",2.90214270888592,2.3130511228955,13.5913471878988,1.88244593749791e-14,4.05976671204907e-13,22.8693723148841
"Ttc3",1.14722292851168,6.32594280140543,13.4655029092364,2.40174417294281e-14,5.03745470069732e-13,22.5017445431077
"Elmod3",1.90622091482947,3.14656925661336,13.4488278378147,2.48084751331256e-14,5.19497472021563e-13,22.7245022571986
"Ndrg1",1.4120451006725,6.1779570802785,13.441290353353,2.51747779879265e-14,5.24031315908123e-13,22.4583905952188
"Fam107b",1.03484685323661,9.36951062443137,13.4410522516581,2.51864392764899e-14,5.24031315908123e-13,22.3656890084768
"Pcyt1b",3.4664301443609,1.06383116579206,13.3678941031787,2.90459444968933e-14,5.98576980005025e-13,22.4041540738684
"Shroom2",3.85089598605122,2.58880779438073,13.3474460857305,3.0229828527063e-14,6.16128514547659e-13,22.2906632878205
"St5",2.37582431667376,2.1454392979549,13.2760269400121,3.47684368435519e-14,7.00929527235767e-13,22.3769607014207
"Eltd1",1.79378723418139,4.51900596266618,13.2344590717974,3.7726880888487e-14,7.53550914731119e-13,22.1401805940587
"Ptk7",1.27443173068774,5.8804718912543,13.2328250923208,3.78483228817538e-14,7.54815324076513e-13,22.033094636151
"Rfx5",1.32041364420176,4.4354532866184,13.227122385022,3.8275320530685e-14,7.62160255291233e-13,22.1953327217577
"Diras2",2.65276790314265,1.74307344415061,13.1998398870996,4.03876740911586e-14,7.95321529776488e-13,22.2412727446154
"Lima1",1.13740433679792,5.27915035890843,13.170047556708,4.28316108269824e-14,8.38737259979959e-13,22.0028752766911
"Tle6",1.93198759581497,3.20257408307008,13.1656661204812,4.32036407932885e-14,8.44748295812146e-13,22.1496796020753
"Csgalnact1",1.29722504633325,4.28032033891306,13.0804120731476,5.11423939623241e-14,9.83676593796821e-13,21.8003415722075
"Tmem176b",1.28642548570575,5.7392400237435,13.0588883121844,5.33740881533563e-14,1.02356837000742e-12,21.6863579015646
"Gas6",1.1953302555289,4.9154421860258,12.9864542225131,6.16473383566886e-14,1.1549313043072e-12,21.5118479035722
"Wdr35",1.61781268889119,2.32114066927392,12.9087794150786,7.1994689495277e-14,1.327708883121e-12,21.6658489684116
"Fbxo7",1.11120506488502,5.11886999929315,12.8880031589236,7.50538630879872e-14,1.36916037044661e-12,21.4801506624859
"Cd1d1",1.82341615699467,3.79633860423747,12.8792418706076,7.63836381186409e-14,1.3850401867239e-12,21.5882814390674
"Ugt1a7c",1.27211531495248,6.31266816165828,12.8716712596716,7.75521774280414e-14,1.4023118656661e-12,21.3485270212228
"Trappc9",1.45465373382392,5.03271944536262,12.8497864394102,8.10345031550451e-14,1.45553603016838e-12,21.3752150330646
"Prmt2",2.07178687317047,2.39061640369996,12.8253509020205,8.51130576358751e-14,1.51372990039256e-12,21.4810487122472
"Cnp",1.16016687929303,5.38956379081605,12.8205121440547,8.59453946167435e-14,1.5243566370344e-12,21.2757130881992
"Gcnt1",1.33120041252257,5.85645695122878,12.8029635245147,8.90348081869455e-14,1.57056917756945e-12,21.2673894773027
"Slc25a23",1.10552442240511,5.66972442737609,12.7950979695508,9.0456330300293e-14,1.58916716683181e-12,21.2039756678973
"Epb4.1l5",1.36690816550269,2.90333072060166,12.7723919801404,9.4692149060123e-14,1.65240345597792e-12,21.366677157841
"Kif17",2.70867992566899,1.84927138024401,12.7609557796937,9.69022006465276e-14,1.68613451568114e-12,21.3181252675456
"9330175E14Rik",1.56875320580353,3.23544789031943,12.7603805743554,9.70147487648318e-14,1.68613451568114e-12,21.3074846286044
"Col4a2",1.76593656215875,2.58034075944711,12.6907739244248,1.11675972297225e-13,1.90274166448146e-12,21.2216339279549
"Suox",1.95190571805962,3.35585501294575,12.6866206141057,1.1261964219678e-13,1.91379687780209e-12,21.228298300011
"Glul",1.06165545861221,6.68988055170542,12.645093743001,1.2251756401667e-13,2.06577342029666e-12,20.8286421661441
"C1qtnf6",1.36481561316538,4.91385167194454,12.6299673947917,1.26341196263131e-13,2.11377287510855e-12,20.9410296985621
"Mkl2",1.46898735376295,4.92078618939954,12.614470660255,1.30385678377079e-13,2.17025290047387e-12,20.9384764981389
"Aldh4a1",1.26904020319228,4.91234964785479,12.576322985909,1.40918170065757e-13,2.30711299112702e-12,20.8411657658689
"Nusap1",1.21556465253165,6.64159531759717,12.5379738813612,1.52388926456003e-13,2.46999429735117e-12,20.6161495833947
"Mpl",3.20955911946959,0.290304885221753,12.5056942678071,1.6278570822254e-13,2.62539981348228e-12,20.7660927010581
"Acadvl",1.05801609822549,5.5994112162892,12.4951861666854,1.66325163825413e-13,2.67252425983333e-12,20.6042018794583
"Gpr171",2.3008825374261,3.12343039873288,12.4661739800242,1.76513427579304e-13,2.81878699909238e-12,20.7847104657846
"Asah2",1.45548934180746,4.6036439236608,12.4612893116194,1.78290815917084e-13,2.83670301844547e-12,20.6492704555271
"Cog6",1.22932936037717,4.9024058635227,12.4282846831222,1.90791865606748e-13,3.01711424016128e-12,20.5722008645104
"Klra1",4.30488867605044,-0.496507514801085,12.4141320164931,1.96424850091227e-13,3.08976375069524e-12,20.4152884480584
"Ivd",1.15444443322524,5.84789777333136,12.4094237164707,1.9833645115102e-13,3.11366643929105e-12,20.3787735919875
"Tubd1",1.73377528852501,3.56650923874774,12.2955361545483,2.50885380107001e-13,3.79632271553519e-12,20.4185126317127
"2210010C04Rik",4.15059711762894,0.466095197965963,12.2753863328345,2.61578208727593e-13,3.93063643971104e-12,19.580710376201
"Atp6v0a1",1.07156505735511,6.6923697865357,12.2691169912127,2.64999704463056e-13,3.97285353700215e-12,20.0609202479622
"Tex2",1.11223431025453,7.29385665910526,12.267604844415,2.65831814898726e-13,3.98073177950422e-12,20.0503255701865
"Wbp1",1.48340921896095,4.63893987541382,12.2479934950076,2.76869862983538e-13,4.10811592127459e-12,20.1800898288509
"Gzf1",1.09981521410524,5.33132068424747,12.2306145277794,2.87044439473626e-13,4.2348840428251e-12,20.1047246307375
"Clec11a",1.07528338261168,5.28482291466385,12.2186159599156,2.94292351768335e-13,4.32706410306715e-12,19.970433215088
"Pgpep1",1.5205913063734,4.06112275010735,12.2102854749839,2.99434777550938e-13,4.38776717488016e-12,20.1982415904695
"Ninj1",1.61775676296578,7.02348916904778,12.2071266566227,3.01408762515043e-13,4.41171360060068e-12,19.883472555396
"Arhgap18",1.13489545842205,6.12014209871444,12.2023787789154,3.04400932726778e-13,4.45049246575649e-12,19.9333086491521
"Ttc28",1.80779325507791,2.92857569991875,12.1708933004457,3.25030567053285e-13,4.69396201563159e-12,20.1525132310038
"Ift140",1.09735695174997,5.27052421610277,12.1675027130212,3.27336099354257e-13,4.716764237421e-12,19.9470580726834
"Fam198b",2.17096584617072,2.9621614058801,12.1520481538497,3.38059466715369e-13,4.860493971612e-12,20.1308498740342
"Ttll1",2.04629054348131,2.58174841195882,12.1407054704919,3.46158696273022e-13,4.94953563184212e-12,20.1214997620295
"Cyp2d22",3.47587783313198,0.320786703418325,12.118096208756,3.62902344870032e-13,5.16052699172795e-12,19.5616016025124
"Col4a5",1.5228130443237,5.06633452082666,12.0976720620001,3.78742185431917e-13,5.35060913325634e-12,19.8139122256514
"Vpreb3",2.08742935293996,1.66827742518393,12.064160346477,4.06286265739313e-13,5.70867379663799e-12,19.9637900422311
"Pik3ip1",1.07386307504898,4.69501100094394,12.0214846717082,4.44364867003277e-13,6.17025568802519e-12,19.647064312122
"Dstyk",1.12892393232067,5.58632024891337,12.0041506434814,4.6086047855023e-13,6.35850328694754e-12,19.5464822024565
"0610039K10Rik",1.36713386142287,4.41363974325237,12.0015805565345,4.63359220746962e-13,6.38619189273653e-12,19.6921165805897
"Scin",3.23039119525888,0.335906406923195,11.9574370316939,5.08516311472014e-13,6.95529564042924e-12,19.5708608212282
"Trpa1",3.17104472399402,0.385820736832489,11.9082388590978,5.6419986894011e-13,7.60644537741376e-12,19.1907398614667
"Acad10",1.48883852809624,3.68005828532086,11.9023900801953,5.71223527297529e-13,7.68517622269826e-12,19.5596454213487
"Abhd4",1.02584822917848,5.56442411786575,11.9016972516796,5.72061451573886e-13,7.68848222130825e-12,19.3744998381936
"Rgs12",1.24697259791407,5.39135094417949,11.8929495444855,5.82750308330913e-13,7.80789190202295e-12,19.3187264175821
"Il6st",1.28442042600283,4.70713072978423,11.8763601243538,6.03587448125389e-13,8.06211506071185e-12,19.3951899696924
"Cnpy4",1.1176706527356,5.50872072191941,11.8640538643635,6.19537547094881e-13,8.24124587493119e-12,19.2830599550323
"Camk2b",1.92256217793541,2.58463902757614,11.8431727873788,6.47598065704241e-13,8.5618795183688e-12,19.4848528633009
"Crem",2.49098456631098,2.35450369930666,11.8166243868108,6.8516788920666e-13,9.01269980300918e-12,19.4139019722762
"Ehd4",1.00908027766764,7.0457808826309,11.7882634961935,7.27780482864302e-13,9.47720562590494e-12,19.0075142023087
"Trip4",1.13774626096335,5.03917664645581,11.7464892873853,7.95558173876805e-13,1.02264671004382e-11,19.1265843054413
"Tmem29",1.83193581461337,3.26464047826903,11.7310375241444,8.22240388475634e-13,1.054856419326e-11,19.2522419395876
"Aplf",1.573156421004,3.75894064661094,11.6872579602687,9.02938187947046e-13,1.14817301607409e-11,19.1034434472962
"Myl4",1.71575737613404,2.04974210802394,11.6432001752227,9.92374511318264e-13,1.24844944577956e-11,19.0091036291289
"Csgalnact2",1.26647764681833,7.9186105720783,11.6407619622465,9.97581759972334e-13,1.25378547819175e-11,18.6553993029685
"Haao",1.59157184124648,4.18210379024361,11.6271320373798,1.02721173692035e-12,1.28728667764835e-11,18.9091943305192
"Mdc1",1.01980983307899,6.76669537251892,11.5008741656647,1.34855653338167e-12,1.63629060494338e-11,18.3742400750495
"Nuak2",1.03861584784819,5.11308714826851,11.47494054594,1.42643682371571e-12,1.72113655039972e-11,18.505935783579
"Rabgap1l",1.16125465426781,5.39371550267463,11.4692453185554,1.44414912348863e-12,1.73605445094935e-11,18.445434611064
"Pglyrp2",3.37948954269268,-0.219622622111443,11.4659006669998,1.45465606067658e-12,1.74384114827e-11,18.2079085790322
"Espnl",2.92556770437639,1.23245881778597,11.4640884900791,1.4603815772518e-12,1.74908985400923e-11,18.553528692848
"Zmym3",1.00764270170959,5.73467640826211,11.461744161904,1.46782271888826e-12,1.75476448980905e-11,18.3675346432159
"Gria3",1.37283727627031,6.6367031346126,11.4547761167877,1.49017043639859e-12,1.77657325764582e-11,18.2988380227422
"Fam189b",1.3613589100581,4.13047105590527,11.439834982304,1.53927328178468e-12,1.82672623559511e-11,18.4508815700498
"Snn",1.90547514833182,2.39134890432892,11.4340289798454,1.55879923015059e-12,1.84652284717564e-11,18.6357658272063
"Stat5b",1.16690976752208,6.67008794149594,11.428220095702,1.57858918443708e-12,1.86486109022262e-11,18.2389387834195
"Afap1",1.34571246132688,5.43132132449951,11.414597275008,1.62601715776556e-12,1.91392391289849e-11,18.3011452582587
"Bin2",1.00617460105031,7.02978830078145,11.3291819108105,1.95864282488993e-12,2.26244162771916e-11,17.9831689473717
"Pacsin1",5.28595918524546,-0.913876616608099,11.3265794666907,1.96980860453106e-12,2.27324667667793e-11,17.5139484706583
"Npl",1.84765251851399,2.91666535486829,11.3058736112287,2.06100577434376e-12,2.37006536477458e-11,18.3429445777428
"Chek2",1.11622685670543,5.66628967565383,11.2906856764327,2.13064398943205e-12,2.43719391319791e-11,18.0225028749346
"Akap12",3.06892922926051,1.86852047868844,11.2869237851698,2.14826252459709e-12,2.45086927564534e-11,18.280523820326
"Heatr5a",1.03341283894629,6.21592574438083,11.2836281045605,2.16382035264316e-12,2.46428768757598e-11,17.9588355315223
"Rnf24",1.39546925434931,4.20778957475167,11.2501688349411,2.32846703982557e-12,2.62645417706824e-11,18.1461877556998
"Celsr1",5.88873769371113,0.628882469017629,11.227696251824,2.4462140575052e-12,2.74971403537576e-11,17.0047577322473
"Rnf157",1.45064652677766,4.29541200299443,11.2260964204332,2.45482585908995e-12,2.75462438449134e-11,18.0282736256513
"Ugt1a6a",1.18380104425815,3.97310337575798,11.1963335301265,2.62083205086227e-12,2.91570372890702e-11,18.0235812857494
"Uap1l1",1.09498327023882,6.20417044233706,11.1732125608595,2.75770850871584e-12,3.05959974515461e-11,17.6957094664581
"Enpp6",3.4409278962779,-0.245437057924359,11.131510456478,3.02341438302078e-12,3.32934596562839e-11,17.9186475942879
"Bckdha",1.40424114009211,6.20969237972772,11.0909504308122,3.30706053527925e-12,3.61106534310602e-11,17.5042509452089
"Stradb",1.22513786100897,4.41699994854394,11.0864359180379,3.34027551400138e-12,3.64120881597649e-11,17.7614346897283
"Eng",3.54748544213248,0.433824766021822,11.0359166127483,3.73615567264574e-12,4.04220909149664e-11,17.5758613254255
"Napepld",2.07528238928899,3.26558190126575,11.0144834013616,3.91835199071177e-12,4.23227653040024e-11,17.7244921704197
"Kansl1l",1.0945489808692,5.34989952285213,11.0088760437894,3.96750454810695e-12,4.27824846744789e-11,17.3903036195797
"Slc2a5",1.2320170114679,2.69446013902984,10.9937499353439,4.10327252582226e-12,4.40635129882138e-11,17.5048455653479
"Dntt",1.98517913071182,0.259268505649126,10.9904991185632,4.13306751273346e-12,4.43340538154597e-11,17.6690842554686
"Usp11",1.25787883717251,4.25806212840757,10.9826055830618,4.20634135670832e-12,4.48365597981478e-11,17.4529212211175
"Sdc4",2.19955005475648,1.45841305242782,10.9798516132671,4.23221802759671e-12,4.50384316822033e-11,17.6260174557862
"Rbms2",1.34856659703029,3.66754860167605,10.9698055001733,4.32800408367961e-12,4.59823870854438e-11,17.5110007434628
"St3gal6",2.04306957324412,1.06140644953427,10.9152500318495,4.88838451226449e-12,5.12234835534543e-11,17.5042353442571
"Rab6b",2.34141328094331,1.44962787235065,10.8276039554163,5.94913213555868e-12,6.1057377482971e-11,17.2794192310015
"Slc44a1",1.10852756920857,5.94393397209179,10.8241637929438,5.99528373791042e-12,6.14824397861698e-11,16.9105491797063
"Il12rb2",1.92040319263585,3.06014068081043,10.8055831867084,6.25097262158738e-12,6.39530161907557e-11,17.2423170281626
"Flywch1",1.12595894645543,4.80444718901759,10.8050549736294,6.2584026045761e-12,6.39786149726075e-11,17.0090748940616
"Flt3",1.00505238742067,6.41095908586997,10.788413274367,6.49718281892315e-12,6.60932059861289e-11,16.7217982296345
"Casp6",1.38038538885876,3.96354971168023,10.7750759562583,6.69527880791141e-12,6.78022998250684e-11,17.0639771001804
"Dsn1",1.01920096957036,4.83487298345127,10.7605459660529,6.91814555015837e-12,6.97346922963556e-11,16.9417260382714
"Brip1",1.05194618951101,5.46526530369444,10.7584795004754,6.95045371303897e-12,7.00060050864119e-11,16.8278326414005
"Pspc1",1.07800890161092,6.0887614725127,10.7448508019152,7.16744004690264e-12,7.20238963846262e-11,16.7196442631111
"Synrg",1.03428921630097,5.80995431350293,10.6664215557085,8.55839204561392e-12,8.43047070775459e-11,16.6247308560077
"Drc7",2.10978450745739,0.802154816466381,10.6617340932411,8.64981002349304e-12,8.50761238901592e-11,16.9248679840874
"Hdac7",1.19930799016673,4.9913259358276,10.6490782576579,8.9016628492792e-12,8.7157080522015e-11,16.6177040371223
"Myo15b",1.93201728500261,2.68254315889017,10.6445598175256,8.99338996572064e-12,8.79888334023746e-11,16.8685126935774
"Megf8",1.39296153929593,4.8157925437911,10.6083871684428,9.7635304908273e-12,9.45969525092619e-11,16.5092012725625
"Mov10",1.33907789345212,5.36625788730123,10.596818504727,1.00238436143316e-11,9.65427015169634e-11,16.4301984517387
"Paqr5",1.40607407479668,1.79736821365892,10.5733733166911,1.05734269062433e-11,1.01309816622699e-10,16.589938399532
"Gm29477",1.79730255662084,1.80528695002196,10.5504660447375,1.1140242273586e-11,1.06270217074186e-10,16.6973162573371
"Ift22",1.31963808032637,4.30505363405581,10.541384499395,1.13734871296587e-11,1.08256586073577e-10,16.4509447847656
"Slc18a1",1.42434654094903,2.83693020072813,10.5353013771808,1.15325147594871e-11,1.09689845510931e-10,16.5342757154674
"Gmpr",1.24128535857584,3.52610763212483,10.523603775373,1.18447510510531e-11,1.12412575216244e-10,16.4882980225433
"Pkd1l2",1.95730829359764,2.05478114244915,10.4126432030445,1.52740862239954e-11,1.41040868738359e-10,16.3914088596692
"Kpna7",1.74170246121056,2.3006077027864,10.4120147416775,1.5296167585287e-11,1.4114438078165e-10,16.3897951946915
