"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Trim12c",1.83506818815653,4.60064387349277,11.6720884585233,9.32758932452966e-13,1.18146431414994e-11,19.0864841531043
"Baz2b",1.08743748802955,5.75378023028056,11.6565187258779,9.64418433385651e-13,1.2168167658548e-11,18.8256097803509
"Klhl18",1.24684862859418,4.09015940304466,11.6447508931528,9.89077185351414e-13,1.24550815687851e-11,19.0015909876495
"Pak1",1.6288396153139,4.72698993714958,11.6174245328853,1.04886408116904e-12,1.31062582924136e-11,18.9079156213807
"Tgfbr2",1.20267862892363,5.69813744531041,11.6099298142163,1.06590078542366e-12,1.32807964464063e-11,18.6983846170507
"Ncoa7",1.44541955989903,5.3791429520122,11.6086276911272,1.06888954346133e-12,1.33052664839487e-11,18.8212206551071
"Specc1",1.17064551951887,5.44442166697963,11.5976156444803,1.09451179615014e-12,1.3611155794461e-11,18.7879523920944
"Gm16576",2.73701939490979,2.9361053206048,11.5699158844185,1.16178522631367e-12,1.43515295844247e-11,18.9158450155312
"M1ap",1.88181590903141,3.1537836237467,11.5551576233263,1.19934573654038e-12,1.47733450640453e-11,18.8890207559098
"Acox3",1.4619703541707,6.2422201118073,11.551159683074,1.20973354976357e-12,1.48850107113985e-11,18.6371127200395
"Cd52",2.97152202768196,4.54501622859974,11.5194389279166,1.29549501462607e-12,1.58077178335435e-11,18.8013297399136
"P2rx4",1.59550527085442,5.28803996428998,11.4997940588916,1.35171146134372e-12,1.63858729249538e-11,18.5848934809701
"Wdtc1",1.47951411044068,5.63015516059135,11.4680954594186,1.44775249901458e-12,1.7371691954442e-11,18.4404590147779
"Tgfbi",1.16689980976222,7.70328847962413,11.4628478243378,1.4643147469929e-12,1.75218418066441e-11,18.279506929099
"F10",4.90863540990771,2.81569036996151,11.4374997817704,1.54709637153577e-12,1.83433353348392e-11,18.2125118556122
"Fam63b",1.25433442223907,5.65637576698303,11.42422215926,1.59235907385766e-12,1.87941798689946e-11,18.3332430589009
"Hlx",2.17402539521119,3.47852435466761,11.3730357471874,1.77994881625709e-12,2.0837759676705e-11,18.4898794123847
"Jak2",1.26565860694367,6.12368088895596,11.3672264869612,1.80262527509737e-12,2.10842197717019e-11,18.20131947207
"Rel",1.71769094832161,5.18562880545023,11.3644981818037,1.81337726133021e-12,2.11633943534407e-11,18.3386360028998
"Dennd1c",1.59173086735016,4.37835376750932,11.3422779903645,1.90343129361096e-12,2.20842256344513e-11,18.3235640887182
"Olr1",1.29923152229279,6.02073143209954,11.3418126505353,1.90536549914209e-12,2.20869288172873e-11,18.1626673782248
"Ak8",6.0848026004439,-0.0191246731558893,11.3013786402489,2.08136903133008e-12,2.38924970236591e-11,15.5790217972262
"Gm29233",3.10472707174986,4.00636474079613,11.2966424686602,2.10304830417169e-12,2.41200319196652e-11,18.3378599070202
"Rab29",1.57224946681159,3.69345282926604,11.2661492845685,2.24828500989482e-12,2.54929993742048e-11,18.2504857614165
"Bmf",4.74837337842381,2.19783538891796,11.2599632236065,2.27898231231122e-12,2.5818523002388e-11,17.8357204208307
"Notch1",2.21190126345216,5.74152415518882,11.2595590761425,2.28100272250697e-12,2.58188826035815e-11,18.0253564363671
"Tle3",1.81628425210273,5.02459204686163,11.2223331374293,2.47520618315349e-12,2.77270076582241e-11,18.049352683476
"Ypel2",2.8599996033888,2.57904343607127,11.2201376761519,2.48717590942507e-12,2.7811428195588e-11,18.1119217897289
"Ldhd",1.75093038299476,3.26510693579235,11.21977318224,2.48916887955582e-12,2.7811428195588e-11,18.1554091659261
"Slc8b1",1.41238318852122,6.64947476954402,11.2193064665767,2.49172316602005e-12,2.78160291181757e-11,17.8277313785362
"Sec14l1",1.06609128168533,5.78682728549188,11.1651444000156,2.80717933998906e-12,3.10704257212941e-11,17.7490659102735
"Aff1",1.11273777045647,7.44386377631952,11.1473317795851,2.91964737536236e-12,3.22602398930464e-11,17.5829557307405
"Tecpr1",1.77934842048883,4.48980549768774,11.1211631675059,3.09331715146557e-12,3.40343530317606e-11,17.8150548046147
"Tmco3",1.53626899479987,3.98595990921413,11.1093833188928,3.17491819760954e-12,3.47847788688309e-11,17.8711417573832
"Sema4a",1.46078429819267,6.27920693327827,11.0969038199295,3.26377617965253e-12,3.57163346937691e-11,17.6038892813171
"Pou2f2",1.5933748819859,4.94841510827855,11.0872109897355,3.33454879371433e-12,3.63802075536077e-11,17.6741225566379
"Mroh1",1.71092484138743,4.60922763532887,11.0852741251393,3.34887846580168e-12,3.64752425515967e-11,17.7306954898227
"Ehbp1l1",1.22040743131729,6.70388598194587,11.0756843773782,3.42076285025446e-12,3.71646561379529e-11,17.4787241539878
"Ypel3",2.49916901735109,3.63089555595997,11.0703311830751,3.4615762714687e-12,3.75138937666762e-11,17.8403070741868
"Gm10575",2.60624664201954,1.85384609413326,11.0257496069596,3.82147371043936e-12,4.13107353727179e-11,17.6952471455895
"Hvcn1",1.20463215817797,5.95403574672395,10.9946067662534,4.09545606631738e-12,4.40425932586099e-11,17.4196535823438
"Pdlim2",1.49345122567415,4.28997999121095,10.9888028865179,4.14870209002153e-12,4.44410884775161e-11,17.5139933157532
"Tor4a",1.05869928696769,6.04123608042464,10.9864970060119,4.17005322276313e-12,4.46216168631604e-11,17.3120335244763
"Furin",1.6935027809807,5.97769391798324,10.9698098807824,4.32796183540394e-12,4.59823870854438e-11,17.314816516876
"Plekho2",1.33578530534905,6.20993142997994,10.9559019550025,4.46424838525321e-12,4.72352365156589e-11,17.2570343889351
"Natd1",1.27581954563991,4.52580976369335,10.9479701139786,4.54393618257652e-12,4.7923577139229e-11,17.4166836613882
"Zhx3",1.42351176696727,3.8795817741586,10.9365242498505,4.66150609936761e-12,4.90440305414017e-11,17.4859402411079
"Crat",1.37318913566296,5.29875975982758,10.9319840050108,4.70900230382919e-12,4.95036250288376e-11,17.3024745021692
"Lgals8",1.19166312384495,4.78193416572881,10.9173780963011,4.86518907898628e-12,5.10216072798699e-11,17.3042467645235
"Zeb2",1.23491431134739,7.23386388665233,10.8929573500244,5.13829239026036e-12,5.36689059555513e-11,17.040049096329
"Vwa5a",1.2505874760257,5.59261743057264,10.8843710342202,5.23800739656802e-12,5.46089194387607e-11,17.1937805510374
"Lbh",1.41317899404851,4.3935410838242,10.8477266969549,5.68637271003804e-12,5.88256389597003e-11,17.1768922767482
"Slc43a2",1.51323830322691,5.59672673503122,10.8471320751463,5.69396406235386e-12,5.88572734247931e-11,17.1114006725232
"Tnfaip2",1.44685092880055,5.79548619562772,10.8420270001628,5.75956787733473e-12,5.94407549693456e-11,17.1319326047052
"Il15",1.99377407010869,3.77447385830054,10.840851897736,5.77477814248743e-12,5.95503928704641e-11,17.3095360287643
"Maml2",2.8413463720829,0.995123757355538,10.810848839989,6.17739694028427e-12,6.32501139398349e-11,17.1355184090037
"Csf2ra",1.2168430013051,5.87748198271893,10.7912693471554,6.4555489227058e-12,6.57868066432413e-11,16.9126623635662
"Tnip1",1.35611277728128,5.42712285529736,10.7881600350508,6.50088762568641e-12,6.60932059861289e-11,16.9715205518943
"Abca7",1.44432185824168,6.56679899551201,10.7853070159854,6.54277623505049e-12,6.64670296241475e-11,16.8199793638531
"Csf1r",2.9023908657094,4.82572263425003,10.7826978778214,6.58132626658648e-12,6.67541866555408e-11,17.1586938769198
"Chst15",3.04471477714701,3.63839943054091,10.7669432536366,6.81909935373075e-12,6.88967835871489e-11,17.1841670672497
"H2-Oa",3.14822034544168,1.31433832575955,10.7330380031556,7.36112688726279e-12,7.36850504065789e-11,16.8792712260828
"Ago4",1.65178789007977,3.9446923439822,10.7056315849741,7.83142053931607e-12,7.80317213061708e-11,16.9367610259822
"Arid3a",1.17538284231321,6.43266971012253,10.7033724201074,7.87153606022946e-12,7.83712827223613e-11,16.6557447981776
"Dcaf6",1.19307127724754,4.24386824289172,10.6946464079401,8.02846967162166e-12,7.98113489637549e-11,16.9015360509624
"Pim1",1.32402183194253,6.0243612021213,10.687157968324,8.16570086790592e-12,8.09277056244447e-11,16.6731532547929
"Tgm2",4.32984250569357,4.57579240988137,10.6852844744516,8.20040838677872e-12,8.1147791223741e-11,16.9163521320891
"Gpatch2l",1.25937745711796,4.92450439189065,10.659203010987,8.69958822717449e-12,8.55009492455764e-11,16.7245217909603
"Snx20",1.25795886617554,4.66463916993757,10.649750486202,8.88809833613411e-12,8.71557256027411e-11,16.692662870899
"Ptk2b",1.05968172131217,6.65892047906963,10.6321439601692,9.25045874664476e-12,8.9894240948869e-11,16.4540870707077
"Gdi1",1.08680443308061,5.35016615769437,10.6000921579202,9.94946795775023e-12,9.61831291850121e-11,16.549113406532
"P2rx7",2.47918782952659,2.01312263902492,10.59953864058,9.9620037478093e-12,9.6232659715631e-11,16.7231353540352
"Smim3",1.13885824915449,4.67127906319484,10.5611425873185,1.08722879892172e-11,1.04019834166549e-10,16.5064260301697
"Stx11",2.96529171001668,3.27398273546155,10.5590539025301,1.09241842436015e-11,1.04439384414344e-10,16.7123737717264
"Rassf5",1.05025649334561,6.0509903323139,10.549609464901,1.11620313001266e-11,1.06399891607594e-10,16.3355791765172
"Sh2d3c",1.59645567250106,5.27416845570081,10.5177579115933,1.2004022886082e-11,1.13840927048942e-10,16.3481401731758
"Senp7",1.39857215272029,4.40077708787478,10.5148165438607,1.20849890505565e-11,1.14525118863778e-10,16.5048228146706
"Trpm2",2.46251371214687,3.06987752113724,10.5139355748035,1.21093479306903e-11,1.1467225688122e-10,16.6140484001546
"Trafd1",1.53213163749518,5.81392475557482,10.5033258418759,1.24066893311425e-11,1.17231475681386e-10,16.2644255204555
"Tifa",2.90328047255756,4.25010432380767,10.4866825590557,1.28882730876177e-11,1.21428482943789e-10,16.5406758320138
"Il1r1",2.44195614109711,1.96251518776004,10.4731980010509,1.3292476108851e-11,1.24874252764988e-10,16.5101361435977
"Dbndd1",2.77946328879152,1.18070664250728,10.4616343699633,1.36494323960254e-11,1.27581411661338e-10,16.369076431845
"Ctsd",1.00354630512387,9.10800827434709,10.4191200262795,1.50484122255785e-11,1.39154940117298e-10,15.86421906706
"Dok3",1.29838022142144,6.57774907776495,10.3930437873379,1.59783424165975e-11,1.46398602395685e-10,15.8694380151104
"2610035D17Rik",3.16155506741023,1.8906995066674,10.3892348300909,1.61190224664902e-11,1.47583405276758e-10,16.2893161075971
"Pfkfb4",2.10148646076613,4.32935621458041,10.3752298367035,1.66472822450872e-11,1.51884515381565e-10,16.2219764970171
"Tnfaip8l2",1.59509565912558,4.48626964251347,10.3571692091138,1.73548000479444e-11,1.57234730650706e-10,16.1071950403952
"Trim12a",1.68521075753898,3.80485669287209,10.348693147354,1.76973921113023e-11,1.60003650265346e-10,16.2134704742932
"Tmem65",1.37826348446095,4.65189406934296,10.3181369654969,1.89909928166744e-11,1.70747963808091e-10,16.0349082922006
"Man2b2",1.19120835485566,6.77425626414151,10.3057532786175,1.9542471476261e-11,1.74858654153202e-10,15.6825003277193
"Iqsec2",1.72716909159524,3.01855942418696,10.2996069946594,1.98222447022388e-11,1.77079495312875e-10,16.1103511764097
"Inpp1",1.76705824178203,3.98373563722705,10.2951389597251,2.00281974042741e-11,1.78487529338825e-10,16.0467443220327
"Tmem198b",1.33904170284543,3.13479007936044,10.2861209472257,2.04505806295684e-11,1.82105547540251e-10,16.0609971944643
"Fbxl20",1.0491710570947,5.52974532705197,10.2599228475773,2.17301359226896e-11,1.93102227709979e-10,15.6921003343048
"AB124611",1.20916842124054,5.71505965951336,10.2505037439725,2.22099699499983e-11,1.96827330963023e-10,15.784272716197
"Arfgap3",1.30170706461287,4.59541550715749,10.2418408466819,2.26608572896e-11,2.0054935936665e-10,15.7594076897832
"Arhgef10l",1.44452802430868,4.87962570062373,10.2318107063846,2.31946335640304e-11,2.0487326461984e-10,15.7330482056719
"Dse",1.85160468200897,1.98968264365374,10.2317709887054,2.31967726250608e-11,2.0487326461984e-10,15.9763171518387
"Acad12",1.98520156946563,2.76766614139298,10.2121886269483,2.42764065628725e-11,2.13536982659738e-10,15.937074617288
"Irak2",2.99916624979083,3.04993194393877,10.1826960205184,2.60004149684412e-11,2.27468589983337e-10,15.8359897936489
"Slc46a3",2.20322092982541,2.07817552189822,10.1821097455813,2.60359288891924e-11,2.27625902200933e-10,15.8680573794411
"Xpr1",1.03631196306128,6.31798014706077,10.1712795755394,2.67009797262551e-11,2.32813176484869e-10,15.4049386288574
"Ypel5",1.16179355343934,5.42591778779812,10.1577361420544,2.75571870240938e-11,2.39795549017299e-10,15.5218930666604
"Phf21a",1.17211387585476,4.8660285200986,10.1551017951211,2.77269675585547e-11,2.40627820730425e-10,15.5214853336633
"Hmox1",2.50471290911554,2.89928998538564,10.1287860821618,2.94829231545028e-11,2.54675177188895e-10,15.7464810983129
"Klf3",2.19241398795168,3.96759645159103,10.126827543455,2.96180774205631e-11,2.55502657243303e-10,15.6997983546572
"Tmem38a",3.28836818847222,2.03154886809344,10.116563625276,3.03368100702878e-11,2.61529087080045e-10,15.6352647511627
"Tep1",1.05548362380878,5.41943957701278,10.1077405480525,3.09689095382004e-11,2.6609487262373e-10,15.3424296363263
"P2ry14",3.088671116206,3.3850566383078,10.0857673162004,3.26023713392206e-11,2.78654764382555e-10,15.6467157159376
"Tmc8",4.82418376760945,1.25945805266418,10.0747783259219,3.34521025432775e-11,2.84892911234183e-10,14.7111866561691
"Fam214a",2.27391671164269,2.73656907449436,10.0746278983965,3.34638904438211e-11,2.84892911234183e-10,15.621037708538
"Txndc16",1.43504891433116,4.49138133880642,10.0681915157017,3.39722660970038e-11,2.89031409395413e-10,15.4418644856189
"Fosl2",1.7071574814964,5.06306103947303,10.0443668116499,3.59238590238823e-11,3.03447925638948e-10,15.3387039653275
"Pnrc1",1.1774938509871,5.16640563433506,10.0406742662811,3.62364476384282e-11,3.05889336599294e-10,15.2179503799011
"Gm20661",3.36648616400177,0.971677639375533,10.0335100968862,3.68508878679536e-11,3.10470523808982e-10,14.9865311324989
"Ncoa3",1.24504657548211,5.8284560111645,10.0259763566334,3.75085358970343e-11,3.15193088382651e-10,15.1316387972938
"Tmem140",1.69550741111232,2.96111468317829,10.0219728108025,3.78628960807409e-11,3.17349244555364e-10,15.4703508225068
"Sipa1l2",2.27958673903777,2.81774469407928,10.0035850152348,3.95349724996531e-11,3.30349526459966e-10,15.4584492624918
"Npc1",1.10791541504933,5.55926149776546,9.99301688530562,4.05299892517562e-11,3.38175353763207e-10,15.1084789929668
"Grina",1.28196415053437,6.23435497408276,9.98738247434262,4.10709222010525e-11,3.41810117266837e-10,15.0410007811098
"Gm6768",1.33481896347128,5.17382349996243,9.95570076346204,4.42531559425144e-11,3.65948231593417e-10,15.1270436878339
"Pld1",2.26844506490829,3.1003467359025,9.95492290861048,4.43343853120179e-11,3.66386584663227e-10,15.33488612039
"Lgmn",1.29449618386103,3.50624093125112,9.94527954555028,4.53541820978078e-11,3.73151676917515e-10,15.0660894517761
"Tbc1d10c",1.29018759972758,4.55656644132345,9.93455619338652,4.65164185134918e-11,3.81746309456804e-10,15.0273629453569
"Slc36a1",1.07875162038654,6.11398471593188,9.93071226385055,4.69404209671115e-11,3.84254404423713e-10,14.8605903794585
"Parp9",1.7767734521653,4.61200107820817,9.92158940267345,4.7962617425657e-11,3.91142375651573e-10,15.0567770165353
"Smim24",2.02750495341638,2.28516845541498,9.91576523468953,4.86270894081048e-11,3.95815361620955e-10,15.2507442876999
"Sirt2",1.06374826535142,4.92977668730201,9.91384626181122,4.88480798479722e-11,3.97365050542746e-10,14.9741207684831
"Syt11",1.95895598488873,2.75110221285851,9.90970449299777,4.93285588634391e-11,4.00771389063849e-10,15.2393958909772
"Slc11a1",2.19797946304304,3.82513218670795,9.89137986136197,5.1513097855849e-11,4.17214316570485e-10,15.1257632526859
"Ighm",6.22245838245994,2.88904431209035,9.88512495737591,5.22812241757691e-11,4.23171529597264e-10,13.9495585896223
"Kif13b",1.2880835013089,5.18894459138239,9.88196948228283,5.26731664800281e-11,4.2581302640735e-10,14.882106832592
"Rnf135",1.18763404408768,3.43598211807322,9.87301109372489,5.38023562592022e-11,4.33053931378315e-10,15.1002229765484
"Ganc",1.28248305924975,4.55371890896422,9.82110427926471,6.08507944894479e-11,4.87068967235822e-10,14.8226086633963
"Tcf19",1.50800407021978,4.11463464573798,9.81925415876985,6.11187871053679e-11,4.88501502142701e-10,14.9510671216338
"Tfe3",1.29296782904369,4.93150305716836,9.81908986544255,6.1142643532457e-11,4.88501502142701e-10,14.7648470281402
"Ccdc109b",2.40630355020259,1.78642347746117,9.74693662441194,7.2598100690995e-11,5.74821712815274e-10,14.8570780489284
"Clec5a",1.27731245431886,6.51390731098359,9.74686257134222,7.26109226694176e-11,5.74821712815274e-10,14.4824785127499
