ImageNumber,ObjectNumber,AreaShape_Area,Intensity_IntegratedIntensity_OrigBlue,Intensity_IntegratedIntensity_OrigRed,Intensity_MeanIntensity_OrigBlue,Intensity_MeanIntensity_OrigRed
1,1,7746,1108.1098333392292,1182.886307259556,0.14305574920465133,0.15270930896715154
1,2,8079,1077.3176733721048,157.2117700879462,0.13334789867212585,0.019459310569123183
1,3,9750,1273.898075485602,819.090220021084,0.13065621287031814,0.08400925333549579
1,4,5683,1309.407880058512,1114.9529711087234,0.2304078620549907,0.19619091520477272
1,5,7381,1437.9765115175396,404.5255023902282,0.19482136722903937,0.05480632737978976
1,6,13230,3036.6392882689834,825.0745332133956,0.22952677915865333,0.0623639102957971
1,7,7512,943.5608101729304,456.0196206951514,0.1256071366044902,0.06070548731298608
1,8,6679,1204.1333704609424,486.43922945531085,0.18028647558930114,0.07283114679672269
1,9,12169,1861.7961309924722,715.9647267539985,0.15299499802715688,0.05883513244753049
1,10,9538,1737.992202244699,920.1921829544008,0.18221767689711668,0.09647642933050962
1,11,7760,1804.2588644735515,545.7255063061602,0.232507585628035,0.07032545184357734
1,12,8466,1382.9412160497159,1286.2392499777488,0.16335237609847814,0.15192998464183188
1,13,7952,1462.396118313074,393.79216941958293,0.1839029323834349,0.04952114806584292
1,14,7676,1182.0117995832115,464.6745233112015,0.15398798848139805,0.06053602440218883
1,15,9677,2379.247113512829,1105.7843436175026,0.2458661892645271,0.11426933384494188
1,16,8231,1511.4588662553579,1237.8902316191234,0.1836300408523093,0.15039366196320295
1,17,8092,1252.9804262574762,881.7451226487756,0.15484187175697928,0.10896504234413934
1,18,7861,1139.4274815972894,1273.9490557825193,0.14494688736767453,0.1620594142962116
1,19,9046,1443.5333784110844,143.984318876639,0.15957698191588376,0.01591690458508059
1,20,9782,1513.4706214182079,551.6902125324123,0.15471995720897647,0.056398508743857316
1,21,8650,1390.7921911031008,806.0588461793959,0.16078522440498275,0.09318599377796484
1,22,11772,1887.5647565610707,752.3764924528077,0.16034359128109674,0.0639123761852538
1,23,9378,1965.6196639798582,1278.5490538417362,0.20959902580292794,0.13633493856277842
1,24,10113,1231.4235625900328,989.8000275194645,0.12176639598437979,0.097874026255262
