ImageNumber,ObjectNumber,AreaShape_Area,Intensity_IntegratedIntensity_OrigBlue,Intensity_IntegratedIntensity_OrigRed,Intensity_MeanIntensity_OrigBlue,Intensity_MeanIntensity_OrigRed
1,1,6319,672.3176654204726,35.66666834661737,0.10639621228366397,0.005644353275299473
1,2,9295,1169.3137573171407,62.5921597070992,0.12580029664520073,0.00673396016214085
1,3,10115,1287.364736860618,62.584316664375365,0.1272728360712425,0.006187277969785009
1,4,13244,2181.615746954456,268.68236219044775,0.16472483743238114,0.020287100739236466
1,5,6287,722.0627639796585,55.729414083529264,0.1148501294702813,0.008864230011695446
1,6,8805,1349.4863158240914,373.41961891995743,0.15326363609586502,0.04240995104144889
1,7,7363,1067.5686517357826,312.96863730438054,0.14499098896316484,0.04250558703033825
1,8,10353,1406.8980821017176,292.8274602391757,0.13589279263032142,0.028284309884977852
1,9,7457,1086.3608130216599,48.38431594800204,0.14568335966496712,0.006488442530240317
1,10,9711,1263.7725846804678,63.05490486975759,0.1301382540089041,0.006493142299429265
1,11,9995,1323.4196462575346,51.360786825884134,0.13240816871010852,0.005138648006591709
1,12,9023,1150.4784625973552,232.7529482729733,0.12750509393742163,0.025795516820677523
1,13,5392,662.9019782319665,89.89412073977292,0.12294176154153681,0.01667175829743563
1,14,11748,1644.745139254257,236.29412559000775,0.1400021398752347,0.020113561933095655
1,15,12669,1750.054950837046,358.34510938450694,0.13813678671063587,0.02828519294218225
1,16,9994,1413.6353358998895,65.69019910925999,0.14144840263156788,0.006572963689139483
1,17,7835,1022.1686559133232,38.745099981315434,0.13046185780642286,0.004945130820844344
1,18,9072,1207.8784591648728,168.85490776691586,0.13314356913193043,0.01861275438347838
1,19,9681,1415.2431738879532,46.40784549806267,0.14618770518417035,0.00479370369776497
1,20,11542,1381.007875930518,390.7294231210835,0.11965065637935522,0.03385283513438603
1,21,10819,2254.3686924483627,237.94902737159282,0.2083712628198875,0.021993624861040097
1,22,9578,1274.1608138438314,272.4627535166219,0.13302994506617577,0.028446727241242628
1,23,9339,1234.6157147493213,288.2196166533977,0.132199990871541,0.03086193560910137
1,24,7538,1381.8980802595615,266.24706675624475,0.1833242345794059,0.03532065093608978
1,25,12321,2166.109862377867,208.56471336213872,0.17580633571770693,0.016927580014782787
1,26,7754,1151.6627769358456,75.09412085963413,0.14852499057723054,0.009684565496470742
1,27,12656,2872.443208394572,180.8588301120326,0.22696295894394533,0.014290362682682727
1,28,7996,1278.4902309086174,77.25490518985316,0.15989122447581508,0.00966169399572951
1,29,12829,1900.545151481405,248.35687142563984,0.14814445018952413,0.019359020299761467
1,30,12387,1900.6353482920676,190.3686343054287,0.15343790653847322,0.015368421272739866
1,31,4634,306.70196902938187,66.83921814989299,0.06618514653202026,0.01442365518987764
1,32,11176,1610.0039656814188,121.47059311997145,0.14405905204737104,0.010868879126697517
1,33,9774,1364.913763454184,75.26666996302083,0.13964740776081278,0.007700702881422225
1,34,7376,1412.2078906483948,148.72941671404988,0.1914598550228301,0.020163966474247542
1,35,6669,1150.7921880856156,46.57647267822176,0.17255843276137586,0.006984026492460903
1,36,6013,925.7882558070123,49.572551149874926,0.15396445298636494,0.008244229361362867
1,37,9673,1985.4431956913322,146.83922105142847,0.2052561972181673,0.015180318520772094
1,38,7354,1182.6863032057881,52.97255137376487,0.1608221788422339,0.007203229721752091
1,39,4941,652.4627629574388,73.28627721313387,0.13205075145870043,0.0148322763030022
1,40,6708,1237.5490543730557,62.231375108473,0.18448852927445672,0.009277187702515356
1,41,10955,1923.1569209732115,346.9019715930335,0.1755506089432416,0.03166608595098435
1,42,11118,1694.1137692574412,294.25883314944804,0.15237576625808968,0.026466885514431375
1,43,7105,1485.098084839061,460.9255021745339,0.20902154607164827,0.06487339932083518
1,44,9758,1360.800034493208,250.52157688932493,0.13945480984763353,0.02567345530737087
1,45,6846,1057.3059128914028,99.6941212755628,0.154441412926001,0.014562389902945193
1,46,6723,1228.3569001667202,477.6196207036264,0.18270963857901534,0.07104263285789475
1,47,4075,509.69805255904794,87.16470889141783,0.12507927670160685,0.021390112611390878
1,48,7381,1040.439243113622,199.1725555579178,0.14096182673264085,0.02698449472401
1,49,6914,914.9961027894169,201.19608472613618,0.13233961567680314,0.029099809766580297
1,50,8028,1047.6353214159608,109.65490610571578,0.1304976733203738,0.013659056565236145
1,51,6381,795.0666878297925,61.984316335991025,0.12459907347277739,0.009713887531106571
1,52,8707,1462.3137579672039,180.54902576794848,0.1679469114467904,0.020736077382330135
1,53,6681,977.1451224535704,42.15686470316723,0.1462573151404835,0.006309963284413595
1,54,6065,1024.7412082068622,321.70589117286727,0.16895980349659723,0.053043015857026754
1,55,9580,1364.603951530531,192.04314391408116,0.14244300120360448,0.020046257193536657
1,56,9198,1543.6118073314428,251.6156944381073,0.16782037479141584,0.027355478847369788
1,57,8513,1118.7686580177397,465.79217021213844,0.13141884858660163,0.05471539647740379
1,58,5949,957.2039461918175,29.615687714423984,0.16090165510032234,0.0049782631895148735
1,59,6453,903.7608045767993,82.34510122798383,0.14005281335453265,0.012760747129704608
1,60,6649,876.882373759523,52.290198374539614,0.13188184294773997,0.007864370337575517
1,61,7205,972.4706162773073,45.89019817439839,0.1349716330711044,0.006369215568965773
1,62,9649,1205.4823846146464,249.32157682068646,0.12493340083061938,0.025839110459186077
1,63,7401,983.6823786925524,44.894119697622955,0.132912090081415,0.006065953208704628
1,64,7708,1162.835321718827,706.7372756809928,0.15086083571858158,0.09168880068513138
1,65,9867,1182.607876310125,277.9137342842296,0.11985485723220077,0.02816598097539572
1,66,6950,945.7843370996416,75.54510104516521,0.13608407728052396,0.010869798711534562
1,67,6804,929.6510039437562,48.4313746872358,0.1366330105737443,0.0071180738811340094
1,68,8150,1100.4549287706614,242.62353684101254,0.135025144634437,0.029769759121596632
1,69,7126,779.3686499707401,161.38824087986723,0.10936972354346619,0.02264780253716913
1,70,10685,1890.2314271945506,408.92550265649334,0.17690514058910162,0.03827098761408454
1,71,6403,798.7686470076442,49.035296253394336,0.12474912494262755,0.007658175269935083
1,72,12979,2005.5177074652165,103.97255352884531,0.15452020243972697,0.008010829303401287
1,73,6519,793.227472115308,47.99608055362478,0.12167931770444977,0.007362491264553578
1,74,6683,794.9176692459732,63.341179142240435,0.11894623211820637,0.009477955879431458
1,75,8906,1297.7372854407877,444.59216888202354,0.1457149433461473,0.04992052199438845
1,76,10322,1695.1176934260875,69.40000314312056,0.16422376413738496,0.0067235035015617665
1,77,10137,1264.8314051888883,414.76079648034647,0.12477374027709266,0.04091553679395743
1,78,10452,1576.294154934585,66.74902266962454,0.15081268225550948,0.006386244036512107
1,79,6010,851.9215909317136,52.07843361608684,0.14175068068747315,0.008665296774723268
1,80,7268,858.0706102605909,55.65882597863674,0.11806144885258543,0.007658066315167411
1,81,8989,1181.262775329873,317.88628395600244,0.13141203418955089,0.03536392078718461
1,82,7107,898.8157088086009,50.28627675259486,0.12646907398460686,0.007075598248571107
