ImageNumber,ObjectNumber,AreaShape_Area,Intensity_IntegratedIntensity_OrigBlue,Intensity_IntegratedIntensity_OrigRed,Intensity_MeanIntensity_OrigBlue,Intensity_MeanIntensity_OrigRed
1,1,9792,1187.70591699332,383.32157979672775,0.1212934964249714,0.0391464031655155
1,2,9411,1237.1059164544567,98.66274901060387,0.13145318419450183,0.01048376888859886
1,3,7671,1121.180425730534,580.7490358101204,0.1461583138744015,0.07570708327599014
1,4,12971,1878.156918480061,648.5529597108252,0.1447966169516661,0.05000022817907835
1,5,8728,1176.9843467660248,996.6353203286417,0.134851552104265,0.11418828143087095
1,6,8342,1079.6980710783973,880.2353167068213,0.12942916220071893,0.10551849876610181
1,7,9709,1660.6000453159213,657.0706068528816,0.17103718666349998,0.06767644524182527
1,8,5913,796.7215897776186,547.4627601159737,0.13474067136438672,0.09258629462472072
1,9,14418,1798.764752340503,1048.839245846495,0.12475827107369282,0.07274512733017721
1,10,9279,1082.690225389786,737.5764924692921,0.11668177878971722,0.07948879108409226
1,11,8206,1076.109831851907,358.99216758692637,0.13113695245575274,0.043747522250417545
1,12,8739,1159.7255231672898,533.6039366857149,0.13270689131105273,0.06106006827848894
1,13,11126,2014.6745669282973,969.4431647118181,0.18107806641455126,0.0871331264346412
1,14,10726,1621.2392594730482,602.8549195216037,0.151150406439777,0.05620500834622447
1,15,7147,1022.3804207965732,108.18431760231033,0.14305028974346903,0.015137024989829346
1,16,9926,1077.0980690745637,98.36078824521974,0.10851280163958933,0.009909408447029996
1,17,11385,1502.7804266409948,606.96864505345,0.13199652407913876,0.05331301230157664
1,18,9406,1354.5255272062495,1076.9843415068462,0.14400654127219323,0.11449971736198664
1,19,14665,2548.4941830961034,451.6549160499126,0.17378071483778407,0.03079815315717099
1,20,3502,417.2706002872437,230.36471233982593,0.1191520846051524,0.06578090015414789
1,21,8871,1223.482388488017,782.3804134912789,0.13791933135926243,0.08819528953796403
1,22,9733,1929.298094409518,770.6862959135324,0.1982223460813231,0.07918281063531618
1,23,9018,1053.3686549011618,462.5529552572407,0.11680734696176112,0.051292188429501076
1,24,8589,1010.2039450686425,658.0274695940316,0.11761601409577861,0.07661281518151491
1,25,10233,1841.2314272681251,1031.9804211510345,0.17993075610946205,0.10084827725506054
1,26,7449,839.1451212875545,206.18824194837362,0.11265205011243852,0.027679989521865164
1,27,8410,1242.8235657410696,778.635314562358,0.14777925870880732,0.09258446070896052
1,28,10822,1570.5569080905989,916.9451214424334,0.14512630826932166,0.08472972846446437
1,29,9733,1208.7608195068315,123.13725953735411,0.12419200857976281,0.012651521579919256
1,30,9450,1674.2196527365595,1276.251017303206,0.17716610081868356,0.13505301770404296
1,31,12620,1511.227489697747,393.38824752531946,0.1197486124958595,0.0311718104219746
