filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_01_R3D_D3D.dv	0	127.844	526.902	4422.928
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_01_R3D_D3D.dv	23	108.041	637.905	850.428
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_01_R3D_D3D.dv	0	75.665	716.075	497.611
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_60_R3D_D3D.dv	6	163.212	337.511	234.155
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_60_R3D_D3D.dv	20	156.120	608.412	539.257
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_61_R3D_D3D.dv	21	148.337	550.777	435.980
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_61_R3D_D3D.dv	2	73.178	324.761	209.958
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_62_R3D_D3D.dv	0	91.093	644.343	196.475
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_62_R3D_D3D.dv	3	157.548	581.165	239.469
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_62_R3D_D3D.dv	13	153.771	545.513	512.613
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_62_R3D_D3D.dv	7	80.225	408.692	406.638
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_62_R3D_D3D.dv	6	121.120	709.676	283.841
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_63_R3D_D3D.dv	15	176.982	448.070	547.481
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_64_R3D_D3D.dv	10	126.738	674.873	387.828
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_64_R3D_D3D.dv	8	128.350	676.504	397.487
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_64_R3D_D3D.dv	2	52.086	529.490	557.373
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_64_R3D_D3D.dv	16	121.718	695.661	463.926
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_65_R3D_D3D.dv	5	125.587	616.694	272.781
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_65_R3D_D3D.dv	27	125.034	675.259	638.409
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_65_R3D_D3D.dv	0	79.442	641.130	209.569
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_65_R3D_D3D.dv	1	167.633	895.421	223.454
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_66_R3D_D3D.dv	6	138.390	692.586	229.571
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_66_R3D_D3D.dv	15	159.620	548.288	314.783
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_66_R3D_D3D.dv	6	73.639	494.303	523.291
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_67_R3D_D3D.dv	3	62.540	353.838	944.937
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_67_R3D_D3D.dv	5	69.771	508.636	311.646
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_67_R3D_D3D.dv	5	132.541	745.363	513.556
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_67_R3D_D3D.dv	9	65.349	559.778	304.664
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_67_R3D_D3D.dv	9	77.093	535.259	574.198
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_67_R3D_D3D.dv	0	67.698	713.503	211.541
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_67_R3D_D3D.dv	10	73.593	496.821	393.931
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_68_R3D_D3D.dv	8	137.929	679.670	310.874
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_68_R3D_D3D.dv	5	66.455	406.863	304.608
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_69_R3D_D3D.dv	1	117.620	809.226	205.041
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_69_R3D_D3D.dv	5	71.659	500.820	724.350
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_69_R3D_D3D.dv	8	76.863	420.957	248.689
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_70_R3D_D3D.dv	3	141.844	254.034	341.529
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_70_R3D_D3D.dv	5	98.600	414.547	606.981
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_70_R3D_D3D.dv	10	123.238	327.991	252.278
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_70_R3D_D3D.dv	3	155.245	238.382	399.274
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_70_R3D_D3D.dv	5	125.817	274.607	214.843
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_70_R3D_D3D.dv	3	112.876	354.244	257.302
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_71_R3D_D3D.dv	23	216.588	446.692	292.342
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_71_R3D_D3D.dv	9	126.738	332.189	249.759
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_71_R3D_D3D.dv	10	117.804	322.024	314.754
