filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_061_R3D_D3D.dv	6	180.989	590.324	1139.603
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_061_R3D_D3D.dv	8	184.167	650.474	843.009
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_061_R3D_D3D.dv	3	189.094	697.560	491.819
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_062_R3D_D3D.dv	4	140.738	408.143	431.895
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_062_R3D_D3D.dv	4	211.200	711.413	400.998
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_062_R3D_D3D.dv	2	73.639	527.928	401.015
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_063_R3D_D3D.dv	5	72.902	554.971	1011.291
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_063_R3D_D3D.dv	8	155.982	605.844	1232.102
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_063_R3D_D3D.dv	3	186.193	565.296	499.249
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_063_R3D_D3D.dv	6	204.844	773.271	1188.515
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_064_R3D_D3D.dv	17	148.567	883.866	755.178
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_064_R3D_D3D.dv	3	129.686	753.581	692.162
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_064_R3D_D3D.dv	4	151.791	624.078	383.887
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_064_R3D_D3D.dv	4	131.298	537.862	656.017
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_064_R3D_D3D.dv	20	155.752	664.731	498.174
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_065_R3D_D3D.dv	5	123.653	724.973	681.879
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_065_R3D_D3D.dv	4	148.061	599.678	377.191
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_065_R3D_D3D.dv	19	159.666	657.610	507.690
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_065_R3D_D3D.dv	11	158.791	687.302	1391.207
