filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_061_R3D_D3D.dv	0	140.186	396.062	152.375
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_061_R3D_D3D.dv	0	113.889	607.016	153.111
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_061_R3D_D3D.dv	0	34.494	353.732	168.558
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_061_R3D_D3D.dv	1	144.100	676.539	184.125
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_061_R3D_D3D.dv	0	140.923	506.904	165.562
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_061_R3D_D3D.dv	0	126.416	589.326	171.468
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_061_R3D_D3D.dv	1	133.278	484.586	171.394
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_061_R3D_D3D.dv	0	139.725	426.674	150.952
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_062_R3D_D3D.dv	0	141.706	487.710	147.269
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_062_R3D_D3D.dv	0	168.048	352.609	161.310
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_062_R3D_D3D.dv	1	165.285	443.845	162.614
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_062_R3D_D3D.dv	0	159.068	351.784	155.148
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_063_R3D_D3D.dv	0	123.146	479.910	151.623
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_063_R3D_D3D.dv	1	134.475	478.437	151.650
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_063_R3D_D3D.dv	0	124.390	504.156	158.683
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_063_R3D_D3D.dv	1	131.021	419.211	146.158
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_063_R3D_D3D.dv	0	134.475	436.550	182.843
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_063_R3D_D3D.dv	0	201.298	543.947	223.467
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_063_R3D_D3D.dv	0	133.784	547.982	167.919
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_063_R3D_D3D.dv	0	132.173	311.328	191.942
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_064_R3D_D3D.dv	0	76.310	360.405	143.599
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_064_R3D_D3D.dv	0	43.382	395.975	192.618
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_064_R3D_D3D.dv	1	132.725	442.436	146.637
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_064_R3D_D3D.dv	0	149.258	402.284	157.601
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_064_R3D_D3D.dv	0	140.600	370.514	146.835
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_064_R3D_D3D.dv	0	133.784	492.935	164.397
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_065_R3D_D3D.dv	0	148.429	447.464	161.021
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_065_R3D_D3D.dv	1	158.239	407.296	191.688
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_065_R3D_D3D.dv	0	149.949	443.672	156.573
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_065_R3D_D3D.dv	0	157.364	407.433	163.212
