filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_001_R3D_D3D.dv	1	99.429	311.622	204.277
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_001_R3D_D3D.dv	0	103.804	478.485	235.133
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_001_R3D_D3D.dv	0	206.594	440.511	231.016
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_001_R3D_D3D.dv	18	130.745	416.153	917.249
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_001_R3D_D3D.dv	20	176.061	446.122	776.888
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_001_R3D_D3D.dv	0	92.751	496.717	231.474
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_001_R3D_D3D.dv	1	94.455	308.829	206.334
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_002_R3D_D3D.dv	16	159.344	479.057	744.949
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_002_R3D_D3D.dv	0	65.580	356.273	201.281
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_002_R3D_D3D.dv	0	110.482	399.933	174.486
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_002_R3D_D3D.dv	0	47.573	266.280	197.306
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_002_R3D_D3D.dv	17	135.949	412.671	870.967
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_003_R3D_D3D.dv	0	47.665	328.854	189.334
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_003_R3D_D3D.dv	0	114.811	313.203	225.310
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_003_R3D_D3D.dv	0	115.317	357.877	230.859
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_003_R3D_D3D.dv	0	81.376	347.924	214.624
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_003_R3D_D3D.dv	3	110.666	230.119	460.024
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_003_R3D_D3D.dv	0	143.594	270.256	178.411
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_003_R3D_D3D.dv	0	28.737	255.639	170.543
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_003_R3D_D3D.dv	0	31.639	273.712	246.732
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_004_R3D_D3D.dv	2	204.015	319.751	236.386
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_004_R3D_D3D.dv	2	120.843	305.077	185.337
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_004_R3D_D3D.dv	0	252.233	227.898	203.632
