filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_001_R3D_D3D.dv	7	119.047	654.513	1124.292
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_001_R3D_D3D.dv	2	142.949	788.896	551.726
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_001_R3D_D3D.dv	6	168.232	854.366	716.963
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_002_R3D_D3D.dv	21	197.660	548.830	513.560
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_002_R3D_D3D.dv	1	169.337	587.852	433.452
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_002_R3D_D3D.dv	11	185.226	655.029	687.153
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_003_R3D_D3D.dv	14	147.140	711.969	839.831
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_003_R3D_D3D.dv	21	162.107	754.721	1137.256
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_003_R3D_D3D.dv	13	192.963	480.659	450.199
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_003_R3D_D3D.dv	4	179.745	537.296	502.015
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_003_R3D_D3D.dv	5	163.028	774.828	696.808
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_004_R3D_D3D.dv	15	189.601	643.421	438.882
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_004_R3D_D3D.dv	26	183.522	575.361	1037.959
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_004_R3D_D3D.dv	12	210.877	521.050	406.227
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_004_R3D_D3D.dv	10	196.601	465.713	628.428
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_004_R3D_D3D.dv	18	174.726	650.695	838.457
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_005_R3D_D3D.dv	9	164.870	648.554	807.938
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_005_R3D_D3D.dv	25	170.443	711.862	873.334
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_005_R3D_D3D.dv	7	156.535	817.863	785.567
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_005_R3D_D3D.dv	8	170.673	644.796	670.416
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_005_R3D_D3D.dv	15	174.403	677.833	392.492
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_005_R3D_D3D.dv	17	155.337	567.318	965.382
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_006_R3D_D3D.dv	10	172.838	725.938	930.698
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_006_R3D_D3D.dv	15	138.298	634.714	856.469
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_006_R3D_D3D.dv	13	116.376	554.948	910.936
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_006_R3D_D3D.dv	9	126.830	725.830	987.079
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_006_R3D_D3D.dv	4	164.180	830.564	431.082
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_007_R3D_D3D.dv	14	172.515	901.764	509.449
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_007_R3D_D3D.dv	14	143.640	926.511	2012.727
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_007_R3D_D3D.dv	7	148.245	698.381	592.072
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_007_R3D_D3D.dv	18	183.430	841.752	597.504
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_007_R3D_D3D.dv	5	131.344	929.262	764.520
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_008_R3D_D3D.dv	15	155.061	822.832	921.146
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_008_R3D_D3D.dv	19	178.732	741.051	610.124
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_008_R3D_D3D.dv	4	101.824	870.799	1015.320
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_008_R3D_D3D.dv	17	153.725	886.231	430.088
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_008_R3D_D3D.dv	10	126.232	754.686	1080.299
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_008_R3D_D3D.dv	16	172.147	781.147	720.352
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_008_R3D_D3D.dv	9	142.765	961.286	767.684
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_009_R3D_D3D.dv	9	165.837	721.534	801.302
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_009_R3D_D3D.dv	2	165.883	682.722	337.603
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_009_R3D_D3D.dv	5	154.370	698.321	622.627
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_009_R3D_D3D.dv	10	159.943	839.526	380.645
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_009_R3D_D3D.dv	3	136.456	823.989	741.056
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_009_R3D_D3D.dv	2	152.666	748.649	535.872
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_009_R3D_D3D.dv	5	90.587	631.348	592.872
