filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	0	125.541	129.384	225.809
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	1	123.975	166.688	386.700
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	1	114.949	120.035	262.196
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	5	126.278	124.044	225.780
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	4	129.640	97.072	229.866
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	3	143.686	132.654	251.060
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	6	103.988	113.941	183.346
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	0	83.034	91.285	207.385
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	0	149.442	107.123	222.696
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	4	90.172	100.670	231.380
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	2	98.047	96.086	200.946
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	0	95.054	79.555	216.213
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	1	119.370	100.113	220.966
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	1	150.271	124.036	229.800
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	2	170.673	114.436	236.387
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	5	100.396	104.012	240.762
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	5	100.718	101.887	242.243
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	1	135.488	91.107	248.987
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	5	93.166	86.571	223.677
211210_BD294_yh2ax_dmso100_REPS1-2-3_43_R3D_D3D.dv	2	75.711	76.166	192.182
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	0	112.416	121.455	292.342
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	7	176.153	84.947	196.028
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	1	165.331	173.497	296.786
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	3	88.652	108.113	195.175
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	0	134.844	84.729	227.915
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	3	104.264	86.939	230.052
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	2	86.902	106.339	199.337
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	0	150.087	134.671	246.268
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	3	126.923	119.914	312.925
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	4	130.607	127.974	264.611
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	4	84.415	111.522	261.022
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	4	116.514	90.353	230.819
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	2	115.916	108.497	289.504
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	3	146.403	118.858	213.124
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	1	140.416	111.865	236.285
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	3	167.265	114.774	234.277
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	3	72.902	118.886	233.011
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	1	101.363	98.516	227.571
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	0	108.870	63.726	219.044
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	0	100.764	117.006	410.092
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	3	72.396	110.370	217.481
211210_BD294_yh2ax_dmso100_REPS1-2-3_44_R3D_D3D.dv	0	99.383	83.171	214.152
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	0	100.212	85.614	233.879
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	1	166.068	86.836	196.611
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	1	137.791	92.668	173.174
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	0	226.029	95.151	237.056
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	5	132.541	77.956	178.126
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	0	122.501	84.587	226.748
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	4	93.948	80.126	193.501
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	1	158.791	73.792	244.272
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	2	175.048	75.093	224.356
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	3	77.922	79.119	193.776
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	0	96.527	74.628	200.981
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	1	113.982	85.284	215.314
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	1	143.363	68.380	200.189
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	0	86.212	97.976	234.147
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	2	113.521	85.197	220.589
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	1	61.988	87.901	228.167
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	3	215.805	94.742	233.978
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	2	101.225	83.695	191.415
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	0	176.614	116.808	235.861
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	6	95.330	108.348	178.478
211210_BD294_yh2ax_dmso100_REPS1-2-3_45_R3D_D3D.dv	0	72.810	89.287	195.980
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	0	141.199	96.007	481.584
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	0	90.402	94.758	245.119
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	3	70.323	106.830	341.172
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	0	132.679	83.386	303.488
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	2	104.356	110.868	517.413
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	4	100.304	92.158	708.669
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	3	126.969	98.313	515.670
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	1	44.303	110.103	296.888
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	4	85.106	109.275	319.791
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	0	122.087	131.441	276.551
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	3	80.455	83.883	295.525
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	2	147.416	101.760	483.312
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	0	101.547	82.670	242.678
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	4	129.179	100.061	291.106
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	0	86.212	98.580	295.472
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	6	65.488	105.448	268.574
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	1	87.363	92.384	258.647
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	0	89.297	111.880	368.908
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	0	119.186	103.369	263.603
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	8	63.139	97.783	260.177
211210_BD294_yh2ax_dmso100_REPS1-2-3_46_R3D_D3D.dv	3	65.856	85.676	217.514
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	0	99.659	101.903	249.857
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	0	139.127	103.981	237.157
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	3	125.034	105.913	249.529
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	2	114.074	79.486	202.327
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	3	111.587	80.143	267.695
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	0	113.061	99.132	267.654
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	4	127.015	117.006	293.954
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	6	136.640	79.159	250.024
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	3	80.639	101.316	204.720
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	2	63.231	145.717	252.160
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	0	58.810	92.551	244.856
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	2	88.652	111.430	228.422
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	0	106.245	73.563	220.124
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	0	75.481	93.245	253.296
211210_BD294_yh2ax_dmso100_REPS1-2-3_47_R3D_D3D.dv	1	172.469	83.294	254.162
