filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_031_R3D_D3D.dv	1	80.409	855.674	175.755
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_031_R3D_D3D.dv	13	126.186	954.265	427.842
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_031_R3D_D3D.dv	1	82.435	610.442	339.388
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_032_R3D_D3D.dv	0	137.146	664.194	159.814
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_032_R3D_D3D.dv	11	125.863	358.814	225.464
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_032_R3D_D3D.dv	7	126.324	345.053	320.439
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_032_R3D_D3D.dv	9	136.824	441.202	1452.816
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_032_R3D_D3D.dv	4	116.791	415.534	287.631
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_033_R3D_D3D.dv	1	98.876	465.713	572.155
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_033_R3D_D3D.dv	17	216.127	531.409	267.427
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_033_R3D_D3D.dv	7	149.489	370.845	259.001
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_034_R3D_D3D.dv	16	66.731	902.840	697.506
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_034_R3D_D3D.dv	2	76.264	1147.944	453.714
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_034_R3D_D3D.dv	0	94.777	1232.738	179.750
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_035_R3D_D3D.dv	0	64.659	901.402	175.969
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_035_R3D_D3D.dv	6	98.922	643.469	1605.667
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_035_R3D_D3D.dv	12	112.876	622.624	375.601
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_035_R3D_D3D.dv	10	182.923	613.372	300.436
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_036_R3D_D3D.dv	1	53.744	857.195	254.213
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_036_R3D_D3D.dv	3	80.685	858.864	2205.769
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_036_R3D_D3D.dv	17	106.383	606.635	1737.131
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_036_R3D_D3D.dv	1	90.080	1004.674	243.202
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_036_R3D_D3D.dv	14	125.725	733.759	840.226
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_036_R3D_D3D.dv	13	81.652	693.729	858.869
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_036_R3D_D3D.dv	7	97.080	655.051	423.739
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_037_R3D_D3D.dv	0	70.738	1139.924	677.767
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_037_R3D_D3D.dv	7	148.890	820.631	391.521
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_037_R3D_D3D.dv	2	171.410	719.287	1943.130
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_037_R3D_D3D.dv	0	162.337	1192.015	639.665
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_037_R3D_D3D.dv	7	73.685	665.364	773.551
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_037_R3D_D3D.dv	1	35.783	817.692	368.699
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_038_R3D_D3D.dv	1	72.165	867.616	237.886
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_038_R3D_D3D.dv	0	141.752	725.351	348.060
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_038_R3D_D3D.dv	0	91.968	1095.486	164.125
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_038_R3D_D3D.dv	3	76.817	499.254	309.496
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_038_R3D_D3D.dv	7	82.481	623.847	617.443
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_038_R3D_D3D.dv	1	40.573	771.415	316.477
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_038_R3D_D3D.dv	7	146.219	889.479	402.875
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_039_R3D_D3D.dv	18	187.068	621.096	659.381
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_039_R3D_D3D.dv	4	119.554	475.723	583.644
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_039_R3D_D3D.dv	0	65.488	786.390	224.783
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_040_R3D_D3D.dv	0	73.915	811.044	165.471
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_040_R3D_D3D.dv	13	147.278	800.305	309.066
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_040_R3D_D3D.dv	2	85.521	418.458	694.969
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_040_R3D_D3D.dv	15	192.732	541.710	288.922
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_040_R3D_D3D.dv	10	107.764	538.392	378.637
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_041_R3D_D3D.dv	3	96.297	506.111	222.704
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_041_R3D_D3D.dv	16	209.219	512.577	354.352
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_041_R3D_D3D.dv	0	117.390	911.905	242.417
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_041_R3D_D3D.dv	0	48.402	620.625	266.702
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_041_R3D_D3D.dv	3	157.778	774.116	462.241
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_041_R3D_D3D.dv	7	86.119	522.136	398.951
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_042_R3D_D3D.dv	9	135.166	527.685	449.288
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_042_R3D_D3D.dv	5	70.738	233.337	219.657
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_042_R3D_D3D.dv	5	118.771	263.535	238.974
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_042_R3D_D3D.dv	1	386.432	206.010	241.462
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_042_R3D_D3D.dv	1	143.686	349.228	533.213
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_043_R3D_D3D.dv	0	147.462	870.884	175.629
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP2_043_R3D_D3D.dv	0	119.186	785.472	288.246
