filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_091_R3D_D3D.dv	0	113.843	477.541	149.255
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_091_R3D_D3D.dv	0	124.666	393.191	156.703
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_091_R3D_D3D.dv	0	113.383	412.200	155.485
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_091_R3D_D3D.dv	0	105.922	437.639	155.911
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	0	104.495	493.112	191.818
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	0	116.837	511.371	175.843
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	0	105.922	472.280	209.340
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	1	220.595	595.291	831.771
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	1	66.132	456.297	1608.520
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	0	109.330	505.228	199.343
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	0	113.014	502.515	182.006
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	0	109.607	461.684	163.271
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	0	98.231	437.242	150.654
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_092_R3D_D3D.dv	0	60.053	301.346	149.242
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_093_R3D_D3D.dv	0	141.890	379.397	161.286
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_093_R3D_D3D.dv	0	132.495	366.035	140.856
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_093_R3D_D3D.dv	1	138.298	276.235	154.971
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_093_R3D_D3D.dv	0	202.680	356.863	164.621
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	136.179	368.985	164.832
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	121.442	300.027	158.011
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	138.620	419.938	177.653
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	148.936	314.031	166.762
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	166.989	293.254	180.765
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	139.265	325.871	171.944
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	147.002	355.625	183.263
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	233.950	476.583	225.703
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_094_R3D_D3D.dv	0	138.159	347.521	376.798
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_095_R3D_D3D.dv	0	106.106	408.531	160.301
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_095_R3D_D3D.dv	0	116.883	403.912	159.558
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_096_R3D_D3D.dv	0	178.778	283.217	151.754
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_096_R3D_D3D.dv	0	154.370	319.548	162.057
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_097_R3D_D3D.dv	0	114.488	418.106	160.678
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_097_R3D_D3D.dv	1	182.877	654.679	202.127
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_097_R3D_D3D.dv	0	119.324	369.005	147.655
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_097_R3D_D3D.dv	0	118.403	409.089	151.131
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_097_R3D_D3D.dv	0	118.863	382.220	146.974
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_097_R3D_D3D.dv	0	111.541	415.621	158.112
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_098_R3D_D3D.dv	1	168.831	424.423	171.151
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_098_R3D_D3D.dv	0	157.364	361.255	147.906
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_098_R3D_D3D.dv	0	146.495	390.961	155.925
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_099_R3D_D3D.dv	0	121.488	428.393	164.630
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_099_R3D_D3D.dv	1	113.982	420.558	165.473
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_099_R3D_D3D.dv	0	112.922	307.961	156.069
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_099_R3D_D3D.dv	0	112.784	378.223	161.912
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_100_R3D_D3D.dv	0	143.502	363.831	149.552
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_100_R3D_D3D.dv	0	170.949	430.209	178.138
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_100_R3D_D3D.dv	0	120.291	257.619	152.495
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_100_R3D_D3D.dv	0	172.884	426.820	162.562
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_100_R3D_D3D.dv	0	135.350	262.373	141.939
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_100_R3D_D3D.dv	0	147.508	368.010	203.939
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_101_R3D_D3D.dv	0	154.232	263.442	143.101
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_101_R3D_D3D.dv	0	134.659	371.910	159.852
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_101_R3D_D3D.dv	0	163.765	309.554	162.674
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_101_R3D_D3D.dv	0	234.825	431.799	176.309
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_101_R3D_D3D.dv	0	153.495	342.475	190.582
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_101_R3D_D3D.dv	1	274.569	405.020	188.344
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_101_R3D_D3D.dv	0	128.166	303.395	140.250
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_102_R3D_D3D.dv	0	150.133	374.836	254.609
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_102_R3D_D3D.dv	0	156.350	285.015	150.033
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_102_R3D_D3D.dv	1	46.836	335.340	533.917
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_102_R3D_D3D.dv	0	143.548	379.804	164.474
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_102_R3D_D3D.dv	0	144.791	316.782	148.296
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_102_R3D_D3D.dv	0	158.147	512.540	192.947
211210_BD294_yh2ax_CIS2_NCS2_BRQ2_DMSO2_REP3_103_R3D_D3D.dv	0	123.422	432.215	148.501
