filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_03_R3D_D3D.dv	0	92.337	1218.751	166.524
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_03_R3D_D3D.dv	2	101.409	1152.896	183.376
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_03_R3D_D3D.dv	1	28.553	1411.102	290.340
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_03_R3D_D3D.dv	6	88.192	1278.060	206.555
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_04_R3D_D3D.dv	0	213.318	1019.660	145.141
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_04_R3D_D3D.dv	0	128.074	909.113	150.041
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_04_R3D_D3D.dv	1	107.166	1095.065	163.263
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_04_R3D_D3D.dv	0	122.962	708.011	149.701
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_05_R3D_D3D.dv	1	87.363	1427.293	188.372
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_05_R3D_D3D.dv	0	95.975	1149.029	156.728
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_05_R3D_D3D.dv	0	92.060	1386.194	161.936
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_06_R3D_D3D.dv	1	89.205	1059.523	163.405
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_06_R3D_D3D.dv	2	79.257	1458.621	180.623
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_06_R3D_D3D.dv	1	86.810	1270.078	175.212
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_06_R3D_D3D.dv	1	151.008	699.547	168.793
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_06_R3D_D3D.dv	0	34.586	493.240	222.623
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_07_R3D_D3D.dv	2	91.001	1517.853	195.363
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_07_R3D_D3D.dv	2	155.844	1423.396	203.170
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_07_R3D_D3D.dv	0	29.612	1153.222	237.614
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_07_R3D_D3D.dv	1	107.672	734.387	157.952
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_07_R3D_D3D.dv	0	103.942	959.152	150.950
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_07_R3D_D3D.dv	2	94.501	1078.865	177.051
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_08_R3D_D3D.dv	0	92.014	895.893	160.208
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_08_R3D_D3D.dv	0	29.244	713.524	215.973
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_08_R3D_D3D.dv	0	100.350	805.984	158.131
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_08_R3D_D3D.dv	1	103.343	948.568	214.734
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_09_R3D_D3D.dv	0	33.250	879.116	209.644
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_09_R3D_D3D.dv	1	105.462	943.876	158.196
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_09_R3D_D3D.dv	0	166.989	703.862	183.770
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_09_R3D_D3D.dv	5	106.245	1019.756	196.239
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_09_R3D_D3D.dv	0	104.264	990.256	177.153
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_09_R3D_D3D.dv	3	100.718	990.438	217.499
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_09_R3D_D3D.dv	0	128.534	943.516	233.667
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_09_R3D_D3D.dv	1	28.046	805.031	329.161
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_10_R3D_D3D.dv	0	83.310	1117.139	167.598
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_10_R3D_D3D.dv	1	99.106	1035.432	192.128
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_10_R3D_D3D.dv	1	132.034	1224.708	233.333
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_10_R3D_D3D.dv	1	43.290	1266.146	693.690
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_10_R3D_D3D.dv	3	147.554	1766.246	228.008
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_11_R3D_D3D.dv	1	87.777	992.165	343.794
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_11_R3D_D3D.dv	0	134.245	844.885	180.681
211210_BD294_yh2ax_ncs2_brq2_dmso2_rep1_11_R3D_D3D.dv	1	109.929	1071.449	239.599
