filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_092_R3D_D3D.dv	26	168.140	693.383	570.618
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_092_R3D_D3D.dv	15	144.929	576.509	597.400
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_092_R3D_D3D.dv	20	194.436	555.074	532.906
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_092_R3D_D3D.dv	2	64.613	355.398	263.287
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_093_R3D_D3D.dv	12	188.726	380.937	232.804
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_093_R3D_D3D.dv	5	188.173	564.186	453.471
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_093_R3D_D3D.dv	1	186.193	537.526	283.741
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_094_R3D_D3D.dv	4	160.173	586.055	259.853
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_094_R3D_D3D.dv	9	179.469	643.539	336.757
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_095_R3D_D3D.dv	32	193.239	637.259	611.429
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_095_R3D_D3D.dv	10	154.554	579.164	397.161
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_095_R3D_D3D.dv	6	136.317	706.160	481.766
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_095_R3D_D3D.dv	25	144.699	711.331	1242.968
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_095_R3D_D3D.dv	33	168.278	719.476	697.966
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_095_R3D_D3D.dv	19	168.140	810.029	446.688
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_095_R3D_D3D.dv	11	163.258	583.510	463.388
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_096_R3D_D3D.dv	8	181.818	418.739	233.202
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_096_R3D_D3D.dv	15	237.082	430.476	345.282
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_096_R3D_D3D.dv	1	187.436	718.389	627.732
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_097_R3D_D3D.dv	2	171.548	627.395	331.221
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_097_R3D_D3D.dv	5	146.633	896.660	471.001
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_097_R3D_D3D.dv	13	161.048	703.386	400.806
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_097_R3D_D3D.dv	21	215.989	600.839	356.780
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_098_R3D_D3D.dv	9	148.475	978.297	1143.112
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_098_R3D_D3D.dv	22	115.133	844.151	813.794
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_098_R3D_D3D.dv	14	134.567	949.892	421.081
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_099_R3D_D3D.dv	27	160.035	805.024	650.124
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_099_R3D_D3D.dv	4	134.890	904.429	265.209
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_099_R3D_D3D.dv	16	162.061	769.744	747.961
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_099_R3D_D3D.dv	18	163.120	860.286	550.023
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_100_R3D_D3D.dv	28	183.107	709.018	509.885
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_100_R3D_D3D.dv	22	173.344	834.247	607.238
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_100_R3D_D3D.dv	10	177.120	695.294	477.454
