filename	num_maxima	area	dapi	yh2ax
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	1	152.528	244.436	370.975
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	10	168.739	358.455	887.457
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	0	103.988	275.295	233.387
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	5	133.278	320.036	796.069
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	1	93.856	402.462	247.958
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	2	156.535	356.194	314.933
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	5	226.259	276.505	339.612
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	0	104.679	268.244	240.500
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	4	158.423	307.159	602.734
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_101_R3D_D3D.dv	1	215.437	310.589	265.465
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	2	99.613	304.021	322.730
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	10	190.246	412.948	685.145
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	4	155.660	256.118	642.933
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	1	101.639	355.978	324.743
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	18	211.706	316.950	641.550
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	3	196.555	356.290	348.114
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	1	119.462	288.027	284.623
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	0	173.574	225.745	244.451
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	1	149.396	334.727	341.072
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_102_R3D_D3D.dv	1	105.278	198.434	343.910
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_103_R3D_D3D.dv	8	112.508	355.808	665.177
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_103_R3D_D3D.dv	1	89.113	312.092	437.169
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_103_R3D_D3D.dv	1	119.508	390.453	266.517
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_103_R3D_D3D.dv	23	146.081	276.268	652.467
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_103_R3D_D3D.dv	7	124.574	399.207	413.279
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_103_R3D_D3D.dv	24	143.133	440.366	742.625
211210_BD294_yh2ax_CIS100_NCS100_BRQ100_REPS1-2-3_103_R3D_D3D.dv	3	143.962	331.733	305.481
