ImageNumber,ObjectNumber,AreaShape_Area,Intensity_IntegratedIntensity_OrigBlue,Intensity_IntegratedIntensity_OrigRed,Intensity_MeanIntensity_OrigBlue,Intensity_MeanIntensity_OrigRed
1,1,4767,317.4039320759475,97.0470620742999,0.06658358130395375,0.020358099868743425
1,2,12530,1667.2196567319334,318.9607945960015,0.13305823277988296,0.025455769720351278
1,3,6504,584.9058977570385,393.39216845156625,0.08993018108195548,0.06048465074593577
1,4,7882,750.4627661500126,619.8980564833619,0.09521222610378237,0.07864730480631335
1,5,11484,1702.7451493572444,412.0862872870639,0.1482710858026162,0.03588351508943433
1,6,10383,1050.8627726901323,789.8039443469606,0.10120993669364656,0.07606702728950791
1,7,6438,677.7411959506571,399.3333454611711,0.10527200931200018,0.06202754666995513
1,8,10766,1617.3412247356027,281.4862836343236,0.15022675317997425,0.02614585580850117
1,9,8371,838.8823773227632,94.3058862471953,0.10021292286737107,0.01126578500145685
1,10,11544,1474.4314154852182,809.674532525707,0.12772274908915612,0.0701381265181659
1,11,6110,856.0902224108577,130.36863190308213,0.14011296602469028,0.02133692829837678
1,12,6512,614.7529604323208,226.55294808093458,0.09440309588948416,0.034790071879750396
1,13,10253,1151.549049532041,830.1804156987928,0.11231337652706924,0.08096951289366944
1,14,12387,1544.9921967368573,715.9215891584754,0.12472690697802997,0.05779620482428961
1,15,11454,1596.9176874272525,1102.5294427997433,0.13942008795418653,0.09625715407715586
1,16,6859,1075.1608155686408,389.2039328860119,0.15675183198259818,0.05674353883744159
1,17,11984,1666.8588732834905,395.7176592205651,0.13909035992018445,0.03302049893362526
1,18,8036,1572.2157349009067,244.21569393808022,0.195646557354518,0.030390205816087635
1,19,10086,1379.6039613615721,855.8235539994203,0.1367840532779667,0.08485262284348803
1,20,7704,912.9333563745022,401.0235414672643,0.11850121448267162,0.05205393840436972
1,21,6971,1216.7608239613473,369.2431483492255,0.17454609438550386,0.05296846196373914
1,22,7306,827.8862961595878,91.6274545150809,0.11331594527232244,0.012541398099518328
1,23,12578,1733.7608413919806,476.35687673976645,0.13784074108697572,0.03787222743995599
1,24,8903,540.6039374778047,104.67059238022193,0.06072154750958157,0.011756777758084008
1,25,13554,1591.2235785061494,850.8470824938267,0.11739881795087423,0.062774611368882
1,26,4564,272.32549859397113,204.61569214984775,0.059668163583253976,0.04483253552801222
