ImageNumber,ObjectNumber,AreaShape_Area,Intensity_IntegratedIntensity_OrigBlue,Intensity_IntegratedIntensity_OrigRed,Intensity_MeanIntensity_OrigBlue,Intensity_MeanIntensity_OrigRed
1,1,6810,1866.0745543837547,148.80784809263423,0.27401975835297426,0.02185137270082735
1,2,7866,2109.9137800484896,343.3725591278635,0.26823211035449906,0.0436527535123142
1,3,6489,2062.2549581751227,469.17648356594145,0.3178078221875671,0.07230335699891223
1,4,9715,2858.8079240247607,425.34903204254806,0.2942674136927185,0.04378271045214082
1,5,5958,1566.3255313634872,59.847061327658594,0.262894516845164,0.010044823989200839
1,6,7690,1819.5765142440796,122.04706325149164,0.23661593163121972,0.015870879486539875
1,7,6566,1952.6000434309244,393.34118790738285,0.2973804513297174,0.05990575508793525
1,8,6890,2007.4000519365072,135.7058869516477,0.29134978983113313,0.01969606486961505
1,9,5515,1650.803962290287,248.60392888076603,0.2993298209048571,0.045077774955714606
1,10,9694,3705.8746090754867,683.2980586066842,0.3822853939628107,0.07048669884533569
1,11,8328,2397.2510389983654,509.4157005911693,0.2878543514647413,0.06116903225158133
1,12,5726,1897.3804515898228,238.1176542052999,0.3313622863412195,0.04158533953987075
1,13,7417,2361.1177085340023,175.5137312640436,0.3183386421105571,0.0236637092172096
1,14,3633,1689.1412168815732,457.7098165214993,0.464943907757108,0.12598673727539206
1,15,4821,1696.0157373920083,492.8235432789661,0.3517974979033413,0.10222434002882516
1,16,5778,1850.631424203515,299.10981280868873,0.32028927383238404,0.051767015024002896
1,17,4857,1749.6471086218953,181.36471122177318,0.36023205860034907,0.03734089174835766
1,18,9859,3095.2353738173842,258.73334160633385,0.3139502357051815,0.026243365615816396
1,19,7896,2747.768703699112,1107.5765001606196,0.3479950232648318,0.14027058006086873
1,20,6635,2024.3412367850542,173.1764761111699,0.305100412477024,0.026100448547275043
1,21,7339,2960.7726304084063,577.3647220414132,0.40342998097948035,0.07867076196231274
1,22,4629,1779.1608343049884,187.41177029022947,0.3843510119475024,0.04048644853969097
1,23,5551,1726.2823939174414,470.8745230687782,0.31098583929336,0.08482697226964118
1,24,7901,3444.2628329619765,562.0470745833591,0.4359274563931118,0.07113619473273751
1,25,5690,1793.3176928833127,501.63138672942296,0.31517006904803385,0.08816017341466133
1,26,7266,1962.9608336091042,425.32550320820883,0.27015700985536806,0.05853640286377771
1,27,4846,1624.007892332971,144.40000449400395,0.33512337852516944,0.029797772285184473
1,28,7081,2520.729476183653,110.49804325448349,0.35598495638803174,0.015604864179421479
1,29,5684,1601.4274944365025,150.85882834112272,0.28174304968974356,0.026540962058607093
1,30,6718,1669.5059273019433,159.15294662397355,0.24851234404613626,0.023690524951469717
1,31,7680,2168.5529959872365,480.69805378094316,0.28236367135250473,0.06259089241939364
1,32,5951,2187.7373153939843,669.0235482025892,0.3676251580228507,0.1124220380108535
1,33,6159,1871.0706415772438,91.56470931973308,0.303794551319572,0.014866814307474116
1,34,5906,1745.4157302677631,540.0313879069872,0.29553263296101645,0.09143775616440691
1,35,5838,2034.784373357892,234.89804643345997,0.34854134521375335,0.04023604769329565
1,36,6400,1945.0627955570817,330.76471566036344,0.303916061805794,0.051681986821931786
1,37,6981,2018.0863298475742,378.3568742228672,0.28908270016438536,0.05419809113635112
1,38,9400,3496.113828755915,225.89412515051663,0.3719270030591399,0.024031289909629428
1,39,6448,2366.427512846887,1441.2941565532237,0.36700178549114254,0.22352576869621957
1,40,6146,1872.0392636805773,257.78824329562485,0.30459473863985964,0.04194406822252276
1,41,4880,2191.600047439337,653.2000188212842,0.44909837037691325,0.13385246287321398
1,42,5025,2286.9294536188245,698.3686468801461,0.4551103390286218,0.13897883520002907
1,43,7431,2327.4745721518993,763.1098254164681,0.3132114886491588,0.10269275002240184
1,44,5299,1717.1216185092926,256.57647810457274,0.32404635186059494,0.04841979205596768
1,45,7993,2842.8549776002765,329.0509906052612,0.3556680817715847,0.04116739529654212
1,46,5918,2125.627508096397,851.294141182676,0.3591800453018582,0.14384828340362893
1,47,7418,1936.6667133495212,422.00001256912947,0.2610766666688489,0.05688865092600828
1,48,7098,1787.9176925048232,213.70588892884552,0.25189034833823937,0.03010790207506981
1,49,12899,4564.066798724234,572.4078600499779,0.3538310565721555,0.044376142340489796
1,50,8656,2801.3726213127375,675.1804104559124,0.3236336207616379,0.07800143374028562
1,51,5135,1851.113776177168,743.9059025952592,0.3604895377170726,0.1448696986553572
1,52,5372,1932.4706367105246,213.83922195388004,0.3597302004301051,0.039806258740484
1,53,7909,2188.4039825052023,254.99608636833727,0.2766979368447594,0.03224125507249175
1,54,8349,2415.1608419194818,386.07844286412,0.2892754631595978,0.046242477286395973
1,55,6594,2749.0902746468782,758.5215889592655,0.4169078366161477,0.11503208810422588
1,56,5104,2153.6981040611863,417.8549142377451,0.4219627946828343,0.08186812583027922
1,57,3336,1471.4000409319997,156.14118114905432,0.4410671585527577,0.04680491041638319
1,58,4979,1844.5726021006703,392.94903026660904,0.370470496505457,0.078921275410044
1,59,7154,2100.5726000219584,86.83137595234439,0.2936221135060048,0.012137458198538495
1,60,8586,3475.5765550509095,226.62353656906635,0.40479577859898785,0.026394541878530905
1,61,6758,2159.423586666584,378.0588343758136,0.3195358962217496,0.055942414083429065
1,62,6345,2183.1490763649344,540.5529554835521,0.3440739285051118,0.0851935312030815
1,63,5597,1815.2000454962254,256.6705958461389,0.32431660630627573,0.045858602080782365
